,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,53.882,27.270,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.340,0.184,0.450,0.366,0.313,0.535,11,7
1,953,4,55.530,30.822,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.357,0.449,0.722,0.462,0.748,0.854,12,7
2,953,8,60.764,37.930,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,71.271,51.240,0.843,0.972,0.977,0.843,0.974,0.979,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,97.036,76.308,0.553,0.615,0.745,0.538,0.611,0.745,0.553,0.619,0.744,0.526,0.515,0.733,0.482,0.409,0.704,20,17
5,951,64,154.783,125.608,0.325,0.159,0.509,0.294,0.144,0.515,0.368,0.159,0.519,0.344,0.107,0.395,0.352,0.059,0.289,16,8
6,1892,2,62.964,33.526,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.305,0.135,0.405,0.318,0.241,0.487,16,9
7,1896,4,63.826,40.009,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.345,0.342,0.665,0.333,0.578,0.782,17,9
8,1895,8,76.316,53.143,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.420,0.707,0.877,0.898,1.000,1.000,15,8
9,1898,16,100.015,77.288,0.834,0.959,0.971,0.815,0.912,0.961,0.838,0.964,0.971,0.837,0.961,0.970,0.851,0.926,0.967,16,15
10,1900,32,151.067,124.762,0.597,0.649,0.753,0.583,0.647,0.754,0.593,0.658,0.756,0.586,0.568,0.749,0.584,0.547,0.746,22,21
11,1902,64,258.166,223.131,0.361,0.247,0.518,0.329,0.248,0.514,0.393,0.276,0.528,0.382,0.181,0.465,0.354,0.137,0.430,22,16
12,2836,2,68.287,38.992,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.308,0.110,0.384,0.302,0.203,0.458,19,11
13,2841,4,76.472,48.650,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.343,0.310,0.647,0.343,0.457,0.724,19,12
14,2843,8,95.469,68.489,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.370,0.565,0.825,0.876,1.000,1.000,20,8
15,2841,16,130.094,103.150,0.846,0.920,0.958,0.849,0.971,0.974,0.849,0.971,0.974,0.849,0.971,0.975,0.848,0.971,0.974,16,16
16,2839,32,208.321,174.880,0.592,0.640,0.758,0.586,0.652,0.756,0.584,0.639,0.751,0.581,0.583,0.750,0.578,0.550,0.745,24,22
17,2845,64,365.003,313.945,0.369,0.294,0.516,0.344,0.287,0.512,0.413,0.309,0.522,0.398,0.198,0.477,0.347,0.157,0.453,25,19
18,3792,2,75.762,45.713,0.866,1.000,1.000,0.866,1.000,1.000,0.866,1.000,1.000,0.261,0.102,0.375,0.311,0.197,0.454,21,11
19,3798,4,86.670,58.327,0.886,1.000,1.000,0.886,1.000,1.000,0.886,1.000,1.000,0.304,0.280,0.632,0.331,0.451,0.723,21,12
20,3788,8,111.951,82.154,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.367,0.493,0.797,0.820,0.974,0.984,24,9
21,3783,16,159.426,129.537,0.850,0.911,0.959,0.828,0.964,0.970,0.828,0.964,0.970,0.828,0.965,0.970,0.828,0.966,0.971,16,16
22,3791,32,260.560,220.951,0.652,0.751,0.834,0.655,0.765,0.841,0.662,0.772,0.843,0.635,0.753,0.843,0.635,0.683,0.832,30,25
23,3792,64,468.404,405.681,0.393,0.325,0.537,0.347,0.303,0.536,0.425,0.332,0.540,0.406,0.252,0.521,0.388,0.194,0.494,29,21
24,4739,2,82.639,51.574,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.275,0.108,0.381,0.311,0.176,0.441,20,12
25,4742,4,97.740,66.694,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.308,0.276,0.628,0.331,0.426,0.709,22,13
26,4744,8,129.027,97.377,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.347,0.507,0.800,0.532,0.809,0.910,24,13
27,4744,16,190.283,156.415,0.842,0.916,0.967,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.975,0.979,0.851,0.975,0.979,16,16
28,4746,32,313.184,270.595,0.676,0.770,0.839,0.655,0.760,0.832,0.669,0.777,0.840,0.680,0.747,0.838,0.651,0.689,0.831,28,25
29,4740,64,575.432,500.494,0.401,0.340,0.548,0.364,0.318,0.541,0.432,0.367,0.554,0.419,0.284,0.535,0.360,0.199,0.501,32,22
30,5697,2,90.100,58.144,0.870,1.000,1.000,0.870,1.000,1.000,0.870,1.000,1.000,0.279,0.094,0.366,0.312,0.148,0.419,23,14
31,5687,4,107.752,74.880,0.887,1.000,1.000,0.887,1.000,1.000,0.887,1.000,1.000,0.306,0.241,0.608,0.321,0.411,0.699,25,14
32,5690,8,145.669,115.982,0.889,1.000,1.000,0.889,1.000,1.000,0.889,1.000,1.000,0.343,0.499,0.798,0.530,0.807,0.909,24,13
33,5682,16,222.162,180.278,0.811,0.774,0.915,0.810,0.945,0.957,0.810,0.945,0.957,0.769,0.927,0.949,0.808,0.945,0.956,17,16
34,5691,32,369.225,316.197,0.640,0.751,0.823,0.634,0.734,0.817,0.640,0.752,0.821,0.626,0.742,0.821,0.613,0.662,0.807,30,25
35,5691,64,676.862,592.182,0.384,0.329,0.561,0.387,0.335,0.555,0.451,0.384,0.574,0.422,0.285,0.552,0.429,0.260,0.541,31,27
36,6653,2,98.276,65.114,0.880,1.000,1.000,0.880,1.000,1.000,0.880,1.000,1.000,0.286,0.085,0.358,0.319,0.148,0.418,25,14
37,6643,4,121.032,86.773,0.864,1.000,1.000,0.864,1.000,1.000,0.864,1.000,1.000,0.319,0.224,0.601,0.337,0.400,0.697,26,14
38,6648,8,165.833,128.285,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.344,0.480,0.791,0.535,0.815,0.911,25,13
39,6645,16,249.912,207.061,0.818,0.841,0.909,0.754,0.842,0.897,0.776,0.874,0.908,0.698,0.832,0.889,0.774,0.876,0.910,19,16
40,6640,32,423.215,367.185,0.674,0.767,0.843,0.676,0.776,0.843,0.676,0.776,0.842,0.666,0.760,0.844,0.677,0.747,0.845,30,28
41,6643,64,785.219,684.462,0.415,0.365,0.573,0.377,0.345,0.566,0.446,0.384,0.579,0.411,0.312,0.568,0.404,0.232,0.539,35,26
42,7600,2,106.857,70.145,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.278,0.076,0.348,0.303,0.135,0.405,28,16
43,7602,4,128.826,94.436,0.877,1.000,1.000,0.877,1.000,1.000,0.877,1.000,1.000,0.300,0.232,0.603,0.328,0.352,0.672,26,16
44,7598,8,180.801,143.230,0.873,1.000,1.000,0.873,1.000,1.000,0.873,1.000,1.000,0.327,0.457,0.779,0.472,0.752,0.891,28,14
45,7601,16,278.405,232.591,0.847,0.877,0.958,0.816,0.964,0.973,0.816,0.965,0.973,0.745,0.924,0.955,0.816,0.963,0.972,18,16
46,7602,32,483.866,414.805,0.657,0.705,0.787,0.660,0.715,0.788,0.665,0.718,0.789,0.655,0.690,0.791,0.653,0.650,0.794,28,25
47,7596,64,892.184,775.503,0.413,0.354,0.551,0.350,0.321,0.542,0.449,0.372,0.556,0.413,0.281,0.543,0.404,0.239,0.526,33,26
48,8560,2,114.556,75.069,0.879,1.000,1.000,0.879,1.000,1.000,0.879,1.000,1.000,0.273,0.080,0.352,0.285,0.128,0.398,27,17
49,8550,4,140.902,103.712,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.296,0.213,0.591,0.332,0.374,0.683,29,15
50,8536,8,202.229,158.530,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.341,0.437,0.774,0.330,0.649,0.860,28,16
51,8541,16,307.198,259.948,0.870,0.984,0.985,0.870,0.985,0.985,0.870,0.985,0.985,0.806,0.952,0.970,0.870,0.984,0.985,18,16
52,8548,32,531.836,457.650,0.675,0.784,0.843,0.664,0.768,0.836,0.678,0.787,0.843,0.661,0.774,0.838,0.648,0.726,0.839,31,28
53,8540,64,990.921,875.160,0.409,0.363,0.567,0.374,0.336,0.558,0.447,0.372,0.571,0.419,0.317,0.572,0.429,0.256,0.558,36,27
54,9488,2,123.376,82.668,0.867,1.000,1.000,0.867,1.000,1.000,0.867,1.000,1.000,0.272,0.073,0.343,0.294,0.133,0.404,30,16
55,9500,4,154.068,115.623,0.879,1.000,1.000,0.879,1.000,1.000,0.879,1.000,1.000,0.303,0.208,0.588,0.305,0.339,0.660,29,18
56,9497,8,222.105,172.455,0.875,1.000,1.000,0.875,1.000,1.000,0.875,1.000,1.000,0.336,0.433,0.773,0.337,0.608,0.842,28,18
57,9498,16,339.742,285.769,0.848,0.961,0.969,0.849,0.963,0.970,0.849,0.963,0.970,0.649,0.862,0.927,0.849,0.964,0.970,22,16
58,9499,32,584.795,509.342,0.678,0.767,0.826,0.677,0.768,0.826,0.677,0.772,0.827,0.676,0.769,0.831,0.663,0.749,0.829,30,28
59,9505,64,1087.555,963.510,0.458,0.429,0.617,0.420,0.407,0.611,0.479,0.444,0.620,0.465,0.375,0.618,0.436,0.294,0.608,40,31
