,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,60.449,31.108,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.331,0.170,0.438,0.366,0.313,0.535,12,7
1,953,4,59.389,33.919,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.357,0.450,0.722,0.462,0.748,0.854,12,7
2,953,8,66.153,41.586,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,76.349,55.746,0.825,0.926,0.965,0.792,0.904,0.954,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,107.054,85.011,0.527,0.609,0.745,0.523,0.597,0.739,0.542,0.608,0.744,0.525,0.513,0.731,0.482,0.409,0.704,20,17
5,951,64,169.611,139.301,0.310,0.133,0.512,0.296,0.145,0.510,0.363,0.155,0.524,0.352,0.101,0.388,0.352,0.059,0.289,15,8
6,1892,2,65.396,36.941,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.315,0.138,0.407,0.318,0.241,0.487,16,9
7,1896,4,70.902,43.656,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.287,0.342,0.665,0.333,0.578,0.782,17,9
8,1895,8,82.794,57.763,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.427,0.701,0.875,0.898,1.000,1.000,15,8
9,1898,16,109.736,84.702,0.836,0.965,0.974,0.821,0.909,0.960,0.838,0.964,0.971,0.837,0.961,0.970,0.851,0.926,0.967,16,15
10,1900,32,165.181,137.541,0.574,0.617,0.741,0.577,0.648,0.751,0.601,0.667,0.759,0.594,0.590,0.751,0.584,0.547,0.746,23,21
11,1902,64,286.769,245.207,0.361,0.267,0.526,0.337,0.270,0.523,0.393,0.267,0.531,0.375,0.175,0.460,0.354,0.137,0.430,21,16
12,2836,2,74.804,43.132,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.302,0.105,0.379,0.302,0.203,0.458,20,11
13,2841,4,83.774,53.107,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.339,0.327,0.656,0.343,0.457,0.724,18,12
14,2843,8,101.897,74.157,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.369,0.560,0.824,0.876,1.000,1.000,20,8
15,2841,16,142.589,110.848,0.848,0.920,0.958,0.849,0.971,0.974,0.849,0.971,0.974,0.849,0.971,0.975,0.848,0.971,0.974,16,16
16,2839,32,224.888,188.017,0.583,0.654,0.759,0.589,0.643,0.753,0.578,0.656,0.761,0.586,0.616,0.758,0.578,0.550,0.745,26,22
17,2845,64,406.211,351.926,0.374,0.299,0.517,0.335,0.285,0.510,0.410,0.300,0.521,0.401,0.218,0.484,0.347,0.157,0.453,27,19
18,3792,2,81.729,50.767,0.866,1.000,1.000,0.866,1.000,1.000,0.866,1.000,1.000,0.278,0.097,0.369,0.311,0.197,0.454,22,11
19,3798,4,96.751,63.684,0.886,1.000,1.000,0.886,1.000,1.000,0.886,1.000,1.000,0.316,0.273,0.630,0.331,0.451,0.723,21,12
20,3788,8,121.180,91.196,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.361,0.545,0.813,0.820,0.974,0.984,22,9
21,3783,16,175.632,139.546,0.850,0.910,0.958,0.768,0.894,0.951,0.828,0.964,0.970,0.828,0.964,0.969,0.828,0.966,0.971,16,16
22,3791,32,288.089,243.178,0.650,0.735,0.836,0.655,0.767,0.842,0.662,0.778,0.845,0.654,0.767,0.843,0.635,0.683,0.832,31,25
