,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,59.082,31.913,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.338,0.192,0.453,0.366,0.313,0.535,11,7
1,953,4,62.917,35.872,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.377,0.423,0.708,0.462,0.748,0.854,13,7
2,953,8,68.618,43.430,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,81.462,60.254,0.843,0.976,0.981,0.739,0.810,0.931,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,113.699,89.641,0.532,0.610,0.742,0.530,0.600,0.743,0.554,0.625,0.746,0.527,0.513,0.730,0.482,0.409,0.704,20,17
5,951,64,185.540,149.685,0.337,0.152,0.518,0.304,0.142,0.501,0.365,0.167,0.526,0.343,0.107,0.390,0.352,0.059,0.289,16,8
6,1892,2,70.268,38.133,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.314,0.134,0.402,0.318,0.241,0.487,17,9
7,1896,4,73.660,45.437,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.316,0.321,0.655,0.333,0.578,0.782,18,9
8,1895,8,90.311,63.425,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.359,0.637,0.853,0.898,1.000,1.000,17,8
9,1898,16,117.795,90.977,0.867,0.841,0.950,0.838,0.963,0.971,0.838,0.964,0.971,0.834,0.960,0.969,0.851,0.926,0.967,16,15
10,1900,32,178.757,146.452,0.555,0.556,0.731,0.581,0.648,0.752,0.584,0.648,0.753,0.580,0.565,0.750,0.584,0.547,0.746,22,21
11,1902,64,309.441,264.655,0.341,0.244,0.517,0.309,0.236,0.514,0.398,0.273,0.531,0.382,0.179,0.466,0.354,0.137,0.430,22,16
12,2836,2,78.057,46.360,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.291,0.110,0.381,0.302,0.203,0.458,20,11
13,2841,4,87.900,57.890,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.321,0.320,0.655,0.343,0.457,0.724,18,12
14,2843,8,108.141,79.058,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.370,0.559,0.824,0.876,1.000,1.000,20,8
15,2841,16,154.266,122.815,0.850,0.924,0.963,0.849,0.971,0.974,0.849,0.971,0.974,0.848,0.972,0.975,0.848,0.971,0.974,16,16
16,2839,32,241.577,205.408,0.582,0.621,0.754,0.566,0.638,0.751,0.590,0.647,0.754,0.587,0.616,0.754,0.578,0.550,0.745,26,22
17,2845,64,433.792,372.137,0.369,0.286,0.510,0.331,0.265,0.500,0.414,0.311,0.521,0.387,0.202,0.480,0.347,0.157,0.453,26,19
18,3792,2,87.372,53.227,0.866,1.000,1.000,0.866,1.000,1.000,0.866,1.000,1.000,0.270,0.106,0.377,0.311,0.197,0.454,21,11
19,3798,4,99.968,68.664,0.886,1.000,1.000,0.886,1.000,1.000,0.886,1.000,1.000,0.316,0.298,0.640,0.331,0.451,0.723,20,12
20,3788,8,128.115,96.898,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.362,0.532,0.811,0.820,0.974,0.984,22,9
21,3783,16,189.223,151.200,0.850,0.911,0.959,0.828,0.965,0.970,0.828,0.964,0.970,0.828,0.966,0.971,0.828,0.966,0.971,16,16
22,3791,32,311.698,261.349,0.624,0.725,0.833,0.653,0.759,0.840,0.662,0.777,0.845,0.653,0.772,0.846,0.635,0.683,0.832,31,25
23,3792,64,560.615,485.575,0.376,0.312,0.534,0.345,0.286,0.531,0.431,0.338,0.545,0.401,0.252,0.520,0.388,0.194,0.494,29,21
24,4739,2,96.876,61.048,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.300,0.105,0.379,0.311,0.176,0.441,20,12
25,4742,4,116.081,78.538,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.305,0.252,0.617,0.331,0.426,0.709,23,13
26,4744,8,149.204,115.423,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.352,0.492,0.794,0.532,0.809,0.910,25,13
27,4744,16,221.465,182.096,0.802,0.820,0.941,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.975,0.979,16,16
28,4746,32,373.939,317.564,0.661,0.749,0.833,0.655,0.757,0.835,0.668,0.772,0.838,0.678,0.749,0.840,0.651,0.689,0.831,28,25
29,4740,64,684.565,593.197,0.393,0.347,0.550,0.365,0.339,0.547,0.434,0.366,0.556,0.393,0.274,0.531,0.360,0.199,0.501,31,22
30,5697,2,103.653,68.138,0.870,1.000,1.000,0.870,1.000,1.000,0.870,1.000,1.000,0.283,0.094,0.366,0.312,0.148,0.419,23,14
31,5687,4,129.934,89.139,0.887,1.000,1.000,0.887,1.000,1.000,0.887,1.000,1.000,0.305,0.241,0.608,0.321,0.411,0.699,25,14
32,5690,8,169.229,131.089,0.889,1.000,1.000,0.889,1.000,1.000,0.889,1.000,1.000,0.331,0.477,0.787,0.530,0.807,0.909,26,13
33,5682,16,259.484,212.698,0.810,0.945,0.956,0.772,0.882,0.945,0.810,0.945,0.957,0.807,0.942,0.954,0.808,0.945,0.956,16,16
34,5691,32,439.792,374.419,0.636,0.743,0.818,0.624,0.737,0.815,0.639,0.749,0.820,0.625,0.741,0.820,0.613,0.662,0.807,30,25
35,5691,64,809.201,706.713,0.385,0.341,0.564,0.386,0.341,0.556,0.449,0.374,0.573,0.415,0.280,0.552,0.429,0.260,0.541,31,27
36,6653,2,110.443,74.353,0.880,1.000,1.000,0.880,1.000,1.000,0.880,1.000,1.000,0.270,0.088,0.360,0.319,0.148,0.418,25,14
37,6643,4,136.104,99.017,0.864,1.000,1.000,0.864,1.000,1.000,0.864,1.000,1.000,0.309,0.247,0.613,0.337,0.400,0.697,24,14
