,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,55.193,30.344,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.333,0.172,0.439,0.366,0.313,0.535,12,7
1,953,4,62.346,33.785,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.375,0.427,0.709,0.462,0.748,0.854,13,7
2,953,8,64.861,40.988,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,77.446,55.990,0.818,0.788,0.933,0.843,0.972,0.977,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,109.007,84.936,0.551,0.631,0.752,0.551,0.622,0.747,0.547,0.622,0.745,0.529,0.516,0.733,0.482,0.409,0.704,20,17
5,951,64,171.599,139.333,0.334,0.156,0.514,0.313,0.143,0.509,0.368,0.162,0.521,0.353,0.101,0.381,0.352,0.059,0.289,15,8
6,1892,2,69.362,37.848,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.308,0.139,0.407,0.318,0.241,0.487,16,9
7,1896,4,71.365,44.301,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.315,0.343,0.666,0.333,0.578,0.782,17,9
8,1895,8,86.299,58.730,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.428,0.688,0.867,0.898,1.000,1.000,16,8
9,1898,16,109.209,83.537,0.867,0.840,0.949,0.838,0.964,0.971,0.838,0.963,0.971,0.837,0.963,0.971,0.851,0.926,0.967,16,15
10,1900,32,167.462,139.526,0.601,0.640,0.752,0.579,0.650,0.756,0.594,0.656,0.757,0.584,0.569,0.749,0.584,0.547,0.746,22,21
11,1902,64,291.360,250.837,0.333,0.237,0.517,0.321,0.242,0.521,0.396,0.273,0.532,0.358,0.173,0.466,0.354,0.137,0.430,22,16
12,2836,2,75.460,43.688,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.307,0.119,0.391,0.302,0.203,0.458,18,11
13,2841,4,85.541,54.869,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.330,0.332,0.662,0.343,0.457,0.724,17,12
14,2843,8,107.005,75.251,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.367,0.559,0.824,0.876,1.000,1.000,20,8
15,2841,16,143.063,111.549,0.850,0.924,0.961,0.849,0.971,0.974,0.849,0.971,0.974,0.848,0.972,0.975,0.848,0.971,0.974,16,16
16,2839,32,231.371,190.329,0.596,0.647,0.758,0.572,0.639,0.755,0.595,0.652,0.754,0.591,0.588,0.754,0.578,0.550,0.745,25,22
17,2845,64,407.079,347.597,0.366,0.289,0.510,0.370,0.308,0.514,0.417,0.316,0.523,0.400,0.217,0.484,0.347,0.157,0.453,27,19
18,3792,2,85.122,51.159,0.866,1.000,1.000,0.866,1.000,1.000,0.866,1.000,1.000,0.267,0.110,0.382,0.311,0.197,0.454,20,11
19,3798,4,96.837,63.739,0.886,1.000,1.000,0.886,1.000,1.000,0.886,1.000,1.000,0.320,0.281,0.632,0.331,0.451,0.723,21,12
20,3788,8,125.083,91.732,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.364,0.508,0.803,0.820,0.974,0.984,23,9
21,3783,16,177.268,141.934,0.850,0.911,0.959,0.828,0.964,0.970,0.828,0.964,0.970,0.828,0.965,0.970,0.828,0.966,0.971,16,16
22,3791,32,289.925,242.391,0.659,0.770,0.843,0.652,0.771,0.843,0.661,0.777,0.845,0.652,0.771,0.845,0.635,0.683,0.832,31,25
23,3792,64,515.445,450.163,0.364,0.282,0.529,0.370,0.307,0.533,0.425,0.332,0.542,0.386,0.252,0.519,0.388,0.194,0.494,29,21
24,4739,2,93.500,59.634,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.282,0.097,0.370,0.311,0.176,0.441,22,12
25,4742,4,115.953,76.532,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.316,0.252,0.617,0.331,0.426,0.709,23,13
26,4744,8,148.725,109.373,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.356,0.488,0.793,0.532,0.809,0.910,25,13
27,4744,16,216.270,181.556,0.842,0.916,0.967,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.975,0.979,16,16
28,4746,32,350.752,298.752,0.674,0.775,0.842,0.656,0.759,0.834,0.672,0.779,0.839,0.679,0.749,0.838,0.651,0.689,0.831,28,25
29,4740,64,642.377,554.348,0.412,0.350,0.551,0.365,0.327,0.544,0.441,0.364,0.554,0.407,0.274,0.534,0.360,0.199,0.501,31,22
30,5697,2,101.530,65.473,0.870,1.000,1.000,0.870,1.000,1.000,0.870,1.000,1.000,0.299,0.095,0.369,0.312,0.148,0.419,22,14
31,5687,4,120.857,82.400,0.887,1.000,1.000,0.887,1.000,1.000,0.887,1.000,1.000,0.316,0.247,0.613,0.321,0.411,0.699,24,14
32,5690,8,160.616,124.123,0.889,1.000,1.000,0.889,1.000,1.000,0.889,1.000,1.000,0.330,0.486,0.792,0.530,0.807,0.909,25,13
33,5682,16,241.195,199.613,0.810,0.945,0.957,0.810,0.946,0.957,0.810,0.945,0.957,0.768,0.922,0.946,0.808,0.945,0.956,17,16
34,5691,32,409.997,350.938,0.626,0.727,0.815,0.627,0.739,0.815,0.639,0.751,0.821,0.627,0.742,0.820,0.613,0.662,0.807,30,25
35,5691,64,752.313,657.021,0.404,0.362,0.564,0.386,0.354,0.564,0.454,0.377,0.573,0.414,0.282,0.554,0.429,0.260,0.541,32,27
36,6653,2,109.520,73.964,0.880,1.000,1.000,0.880,1.000,1.000,0.880,1.000,1.000,0.287,0.080,0.351,0.319,0.148,0.418,27,14
37,6643,4,133.681,94.811,0.864,1.000,1.000,0.864,1.000,1.000,0.864,1.000,1.000,0.327,0.231,0.605,0.337,0.400,0.697,25,14
38,6648,8,181.232,141.649,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.343,0.485,0.795,0.535,0.815,0.911,24,13
39,6645,16,279.476,230.355,0.819,0.842,0.911,0.776,0.871,0.906,0.776,0.872,0.907,0.697,0.832,0.888,0.774,0.876,0.910,19,16
40,6640,32,474.509,404.332,0.660,0.765,0.842,0.668,0.767,0.839,0.677,0.776,0.842,0.677,0.758,0.844,0.677,0.747,0.845,29,28
41,6643,64,862.575,757.086,0.415,0.360,0.572,0.407,0.354,0.570,0.440,0.378,0.577,0.418,0.316,0.570,0.404,0.232,0.539,36,26
42,7600,2,112.655,77.172,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.295,0.076,0.347,0.303,0.135,0.405,28,16
43,7602,4,143.896,103.161,0.877,1.000,1.000,0.877,1.000,1.000,0.877,1.000,1.000,0.310,0.238,0.607,0.328,0.352,0.672,25,16
44,7598,8,199.591,155.246,0.873,1.000,1.000,0.873,1.000,1.000,0.873,1.000,1.000,0.329,0.476,0.784,0.472,0.752,0.891,27,14
45,7601,16,311.331,258.093,0.854,0.868,0.955,0.816,0.965,0.973,0.816,0.965,0.973,0.752,0.931,0.958,0.816,0.963,0.972,18,16
46,7602,32,531.886,457.704,0.642,0.661,0.783,0.646,0.704,0.785,0.665,0.720,0.789,0.653,0.702,0.793,0.653,0.650,0.794,29,25
47,7596,64,983.464,861.799,0.402,0.343,0.549,0.398,0.334,0.544,0.446,0.367,0.554,0.396,0.299,0.544,0.404,0.239,0.526,36,26
