,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,58.176,29.331,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.324,0.172,0.439,0.366,0.313,0.535,12,7
1,953,4,61.217,33.935,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.375,0.417,0.707,0.462,0.748,0.854,13,7
2,953,8,65.526,40.279,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,77.337,54.613,0.818,0.788,0.933,0.791,0.908,0.955,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,107.681,82.014,0.508,0.599,0.740,0.548,0.622,0.746,0.551,0.630,0.749,0.528,0.514,0.731,0.482,0.409,0.704,20,17
5,951,64,170.205,136.219,0.321,0.125,0.510,0.304,0.161,0.514,0.377,0.158,0.522,0.353,0.101,0.383,0.352,0.059,0.289,15,8
6,1892,2,69.624,37.210,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.322,0.126,0.398,0.318,0.241,0.487,17,9
7,1896,4,70.871,44.406,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.323,0.348,0.667,0.333,0.578,0.782,17,9
8,1895,8,85.525,57.723,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.426,0.701,0.875,0.898,1.000,1.000,15,8
9,1898,16,109.206,83.437,0.867,0.841,0.950,0.813,0.909,0.960,0.838,0.964,0.971,0.835,0.962,0.973,0.851,0.926,0.967,16,15
10,1900,32,165.139,134.605,0.593,0.653,0.760,0.573,0.652,0.757,0.586,0.648,0.749,0.585,0.568,0.749,0.584,0.547,0.746,22,21
11,1902,64,279.380,234.833,0.367,0.262,0.522,0.329,0.241,0.516,0.403,0.272,0.530,0.373,0.174,0.458,0.354,0.137,0.430,21,16
12,2836,2,73.658,42.442,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.299,0.108,0.380,0.302,0.203,0.458,20,11
13,2841,4,80.046,51.388,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.321,0.321,0.654,0.343,0.457,0.724,18,12
