,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,59.907,29.896,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.335,0.171,0.438,0.366,0.313,0.535,12,7
1,953,4,61.181,33.874,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.359,0.439,0.719,0.462,0.748,0.854,12,7
2,953,8,64.836,40.825,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,77.433,54.980,0.825,0.926,0.965,0.843,0.972,0.977,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,105.195,81.946,0.545,0.630,0.750,0.534,0.609,0.741,0.547,0.613,0.745,0.525,0.515,0.733,0.482,0.409,0.704,20,17
5,951,64,165.349,135.227,0.339,0.146,0.512,0.304,0.169,0.514,0.371,0.160,0.521,0.353,0.101,0.384,0.352,0.059,0.289,15,8
6,1892,2,65.496,37.359,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.326,0.123,0.393,0.318,0.241,0.487,18,9
7,1896,4,69.021,43.232,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.332,0.387,0.687,0.333,0.578,0.782,15,9
8,1895,8,84.275,57.591,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.414,0.690,0.868,0.898,1.000,1.000,16,8
9,1898,16,106.342,81.811,0.838,0.964,0.972,0.838,0.964,0.971,0.838,0.964,0.971,0.837,0.962,0.970,0.851,0.926,0.967,16,15
10,1900,32,161.421,130.169,0.583,0.649,0.754,0.560,0.625,0.747,0.588,0.647,0.750,0.582,0.565,0.751,0.584,0.547,0.746,22,21
11,1902,64,277.578,232.717,0.346,0.242,0.520,0.322,0.244,0.525,0.405,0.278,0.531,0.369,0.177,0.470,0.354,0.137,0.430,22,16
12,2836,2,75.746,42.583,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.300,0.110,0.384,0.302,0.203,0.458,19,11
13,2841,4,83.726,52.574,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.333,0.330,0.661,0.343,0.457,0.724,17,12
14,2843,8,100.820,71.953,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.369,0.568,0.825,0.876,1.000,1.000,20,8
15,2841,16,139.073,108.670,0.847,0.922,0.958,0.849,0.971,0.974,0.849,0.971,0.974,0.849,0.971,0.975,0.848,0.971,0.974,16,16
16,2839,32,221.245,184.316,0.589,0.636,0.756,0.588,0.647,0.751,0.589,0.654,0.754,0.572,0.588,0.754,0.578,0.550,0.745,25,22
17,2845,64,387.687,334.387,0.377,0.293,0.518,0.335,0.268,0.507,0.408,0.302,0.521,0.376,0.197,0.476,0.347,0.157,0.453,25,19
18,3792,2,79.382,48.159,0.866,1.000,1.000,0.866,1.000,1.000,0.866,1.000,1.000,0.277,0.119,0.391,0.311,0.197,0.454,18,11
19,3798,4,92.521,63.424,0.886,1.000,1.000,0.886,1.000,1.000,0.886,1.000,1.000,0.301,0.271,0.626,0.331,0.451,0.723,22,12
20,3788,8,117.336,86.603,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.367,0.527,0.810,0.820,0.974,0.984,22,9
21,3783,16,167.793,137.358,0.850,0.911,0.959,0.828,0.965,0.970,0.828,0.964,0.970,0.828,0.964,0.969,0.828,0.966,0.971,16,16
22,3791,32,279.459,234.870,0.640,0.716,0.832,0.653,0.768,0.844,0.661,0.777,0.844,0.653,0.773,0.846,0.635,0.683,0.832,31,25
23,3792,64,502.553,432.982,0.268,0.198,0.501,0.354,0.314,0.533,0.425,0.328,0.537,0.390,0.245,0.518,0.388,0.194,0.494,29,21
24,4739,2,85.942,54.636,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.284,0.094,0.366,0.311,0.176,0.441,23,12
25,4742,4,103.754,70.834,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.325,0.281,0.632,0.331,0.426,0.709,21,13
26,4744,8,136.535,102.657,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.349,0.501,0.799,0.532,0.809,0.910,24,13
27,4744,16,203.383,161.271,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.975,0.979,16,16
28,4746,32,335.724,284.920,0.677,0.758,0.839,0.660,0.768,0.836,0.668,0.774,0.840,0.680,0.750,0.839,0.651,0.689,0.831,28,25
29,4740,64,616.785,533.914,0.389,0.334,0.547,0.364,0.326,0.542,0.435,0.365,0.554,0.411,0.283,0.537,0.360,0.199,0.501,32,22
30,5697,2,99.135,60.853,0.870,1.000,1.000,0.870,1.000,1.000,0.870,1.000,1.000,0.287,0.088,0.361,0.312,0.148,0.419,24,14
31,5687,4,117.720,78.168,0.887,1.000,1.000,0.887,1.000,1.000,0.887,1.000,1.000,0.309,0.228,0.602,0.321,0.411,0.699,26,14
32,5690,8,153.302,119.479,0.889,1.000,1.000,0.889,1.000,1.000,0.889,1.000,1.000,0.335,0.475,0.787,0.530,0.807,0.909,26,13
33,5682,16,232.430,189.146,0.810,0.896,0.951,0.762,0.884,0.936,0.810,0.945,0.957,0.769,0.925,0.947,0.808,0.945,0.956,17,16
34,5691,32,394.501,337.429,0.635,0.731,0.816,0.609,0.718,0.810,0.638,0.748,0.819,0.623,0.729,0.818,0.613,0.662,0.807,29,25
35,5691,64,729.473,634.872,0.430,0.368,0.568,0.372,0.335,0.556,0.447,0.374,0.571,0.401,0.278,0.552,0.429,0.260,0.541,33,27
36,6653,2,106.105,66.293,0.880,1.000,1.000,0.880,1.000,1.000,0.880,1.000,1.000,0.288,0.077,0.350,0.319,0.148,0.418,27,14
