,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,60.386,30.378,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.331,0.172,0.439,0.366,0.313,0.535,12,7
1,953,4,62.021,33.681,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.359,0.448,0.721,0.462,0.748,0.854,12,7
2,953,8,66.861,41.056,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,77.263,55.197,0.826,0.925,0.962,0.843,0.972,0.977,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,106.343,83.958,0.551,0.618,0.741,0.540,0.609,0.743,0.556,0.613,0.742,0.527,0.512,0.730,0.482,0.409,0.704,20,17
5,951,64,174.159,137.971,0.323,0.142,0.511,0.307,0.157,0.514,0.367,0.161,0.522,0.352,0.100,0.381,0.352,0.059,0.289,15,8
6,1892,2,69.912,37.367,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.327,0.137,0.406,0.318,0.241,0.487,16,9
7,1896,4,71.453,43.767,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.335,0.405,0.698,0.333,0.578,0.782,14,9
8,1895,8,82.319,57.233,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.340,0.654,0.861,0.898,1.000,1.000,16,8
9,1898,16,109.928,82.322,0.834,0.960,0.971,0.838,0.964,0.972,0.838,0.964,0.971,0.836,0.961,0.972,0.851,0.926,0.967,16,15
10,1900,32,165.953,136.505,0.588,0.652,0.757,0.572,0.632,0.748,0.587,0.645,0.753,0.586,0.571,0.750,0.584,0.547,0.746,22,21
11,1902,64,284.307,244.341,0.365,0.253,0.520,0.306,0.242,0.515,0.392,0.268,0.530,0.373,0.184,0.468,0.354,0.137,0.430,22,16
12,2836,2,73.424,44.161,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.297,0.113,0.385,0.302,0.203,0.458,19,11
13,2841,4,85.403,53.617,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.334,0.331,0.662,0.343,0.457,0.724,17,12
14,2843,8,102.820,73.990,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.369,0.564,0.825,0.876,1.000,1.000,20,8
15,2841,16,140.701,111.244,0.847,0.921,0.958,0.817,0.907,0.953,0.849,0.971,0.974,0.849,0.971,0.975,0.848,0.971,0.974,16,16
16,2839,32,225.874,188.846,0.582,0.643,0.756,0.591,0.654,0.756,0.598,0.657,0.756,0.575,0.605,0.755,0.578,0.550,0.745,25,22
