,Benchmark,Instance #,Cluster #,mo-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,268.4767632484436
1,ICELL8_SE_B_kallisto_umap.csv,553,5,297.29721546173096
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,1310.0065369606018
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,1461.5629622936249
4,10X_LLU_A_umitools_umap.csv,2476,8,1418.42693400383
5,10X_LLU_A_zumi_umap.csv,2825,7,1467.155142068863
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,611.7311458587646
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,661.4121675491333
8,10X_LLU_B_umitools_umap.csv,1184,6,600.3096323013306
9,10X_LLU_B_zumi_umap.csv,1207,6,611.3375518321991
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,3256.673654794693
11,10X_NCI_A_cellranger3.1_umap.csv,6050,9,3682.5453593730927
12,10X_NCI_A_umitools_umap.csv,5344,9,3255.8683683872223
13,10X_NCI_A_zumi_umap.csv,5385,9,3293.714938402176
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,1350.459718465805
15,10X_NCI_B_cellranger3.1_umap.csv,3059,8,1729.560966014862
16,10X_NCI_B_umitools_umap.csv,2630,8,1495.7900590896606
17,10X_NCI_B_zumi_umap.csv,2836,7,1474.2667162418365
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,9,3250.8347313404083
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,10,4013.651649236679
20,10X_NCI_M_A_umitools_umap.csv,5339,9,3255.890208005905
21,10X_NCI_M_A_zumi_umap.csv,5416,9,3321.263328075409
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,1355.044560432434
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,1720.3644044399261
24,10X_NCI_M_B_umitools_umap.csv,2628,7,1373.9222044944763
25,10X_NCI_M_B_zumi_umap.csv,2805,8,1586.9154968261719
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,134.7032129764557
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,139.340008020401
28,C1_FDA_HT_A_rsem_umap.csv,197,3,136.7530369758606
29,C1_FDA_HT_B_featureCounts_umap.csv,231,4,158.21545720100403
30,C1_FDA_HT_B_kallisto_umap.csv,224,4,155.44506216049194
31,C1_FDA_HT_B_rsem_umap.csv,231,4,159.44808721542358
32,C1_LLU_A_featureCounts_umap.csv,70,3,102.72884345054626
33,C1_LLU_A_kallisto_umap.csv,72,3,103.34438300132751
34,C1_LLU_A_rsem_umap.csv,71,3,104.73150873184204
35,C1_LLU_B_featureCounts_umap.csv,59,3,100.9198169708252
36,C1_LLU_B_kallisto_umap.csv,60,3,103.23799562454224
37,C1_LLU_B_rsem_umap.csv,60,3,99.69748210906982
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,302.15755891799927
39,ICELL8_PE_A_kallisto_umap.csv,570,5,297.8159816265106
40,ICELL8_PE_A_rsem_umap.csv,563,5,297.05871200561523
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,263.67995262145996
42,ICELL8_PE_B_kallisto_umap.csv,551,5,297.2796311378479
43,ICELL8_PE_B_rsem_umap.csv,548,5,294.77544260025024
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,268.4909932613373
45,ICELL8_SE_A_rsem_umap.csv,569,5,300.87323784828186
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,262.26433086395264
47,ICELL8_SE_B_rsem_umap.csv,549,5,295.1788239479065
