,Benchmark,Instance #,Cluster #,mo-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,224.5963044166565
1,ICELL8_SE_B_kallisto_umap.csv,553,5,246.25413727760315
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,1103.0860781669617
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,1243.045026063919
4,10X_LLU_A_umitools_umap.csv,2476,8,1197.9681136608124
5,10X_LLU_A_zumi_umap.csv,2825,7,1246.370349407196
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,507.0659818649292
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,519.9363725185394
8,10X_LLU_B_umitools_umap.csv,1184,6,469.62916016578674
9,10X_LLU_B_zumi_umap.csv,1207,6,476.7938289642334
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,2585.7899911403656
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,3177.7710094451904
12,10X_NCI_A_umitools_umap.csv,5344,9,2594.236014842987
13,10X_NCI_A_zumi_umap.csv,5385,9,2614.1498296260834
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,1054.2768127918243
15,10X_NCI_B_cellranger3.1_umap.csv,3059,8,1357.8614966869354
16,10X_NCI_B_umitools_umap.csv,2630,7,1071.6201241016388
17,10X_NCI_B_zumi_umap.csv,2836,7,1157.3850164413452
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,9,2602.4054617881775
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,2948.6421275138855
20,10X_NCI_M_A_umitools_umap.csv,5339,9,2602.955656528473
21,10X_NCI_M_A_zumi_umap.csv,5416,9,2639.4489822387695
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,8,1163.0308649539948
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,1358.9479398727417
24,10X_NCI_M_B_umitools_umap.csv,2628,7,1068.693818807602
25,10X_NCI_M_B_zumi_umap.csv,2805,7,1144.6884870529175
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,101.89582562446594
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,105.32655239105225
28,C1_FDA_HT_A_rsem_umap.csv,197,3,105.43355774879456
29,C1_FDA_HT_B_featureCounts_umap.csv,231,4,122.1429340839386
30,C1_FDA_HT_B_kallisto_umap.csv,224,4,120.02982115745544
31,C1_FDA_HT_B_rsem_umap.csv,231,4,123.2721757888794
32,C1_LLU_A_featureCounts_umap.csv,70,3,78.65778517723083
33,C1_LLU_A_kallisto_umap.csv,72,3,76.92849016189575
34,C1_LLU_A_rsem_umap.csv,71,3,75.31668210029602
35,C1_LLU_B_featureCounts_umap.csv,59,3,72.47094130516052
36,C1_LLU_B_kallisto_umap.csv,60,3,77.99580454826355
37,C1_LLU_B_rsem_umap.csv,60,3,74.45942831039429
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,233.93053698539734
39,ICELL8_PE_A_kallisto_umap.csv,570,5,233.02215552330017
40,ICELL8_PE_A_rsem_umap.csv,563,5,233.3118577003479
41,ICELL8_PE_B_featureCounts_umap.csv,547,5,225.61797332763672
42,ICELL8_PE_B_kallisto_umap.csv,551,4,197.853657245636
43,ICELL8_PE_B_rsem_umap.csv,548,5,221.37771320343018
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,202.41360068321228
45,ICELL8_SE_A_rsem_umap.csv,569,5,228.5204722881317
46,ICELL8_SE_B_featureCounts_umap.csv,550,5,222.39986538887024
47,ICELL8_SE_B_rsem_umap.csv,549,5,221.72819662094116
