,Benchmark,Instance #,Cluster #,mo-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,237.47570371627808
1,ICELL8_SE_B_kallisto_umap.csv,553,5,252.3335826396942
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,1127.455807685852
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,1254.0083320140839
4,10X_LLU_A_umitools_umap.csv,2476,7,1096.4859900474548
5,10X_LLU_A_zumi_umap.csv,2825,7,1261.3571877479553
6,10X_LLU_B_cellranger2.0_umap.csv,1211,5,466.1381435394287
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,564.053521156311
8,10X_LLU_B_umitools_umap.csv,1184,5,456.8237097263336
9,10X_LLU_B_zumi_umap.csv,1207,5,467.06972074508667
10,10X_NCI_A_cellranger2.0_umap.csv,5355,8,2529.292880296707
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,3401.5131969451904
12,10X_NCI_A_umitools_umap.csv,5344,9,2795.825410604477
13,10X_NCI_A_zumi_umap.csv,5385,8,2563.19650888443
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,1140.8034069538116
15,10X_NCI_B_cellranger3.1_umap.csv,3059,8,1469.263106584549
16,10X_NCI_B_umitools_umap.csv,2630,7,1162.4016335010529
17,10X_NCI_B_zumi_umap.csv,2836,7,1260.9201176166534
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,8,2534.787479877472
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,3171.975597381592
20,10X_NCI_M_A_umitools_umap.csv,5339,9,2801.710617542267
21,10X_NCI_M_A_zumi_umap.csv,5416,8,2562.1531858444214
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,1144.8988018035889
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,1462.4278688430786
24,10X_NCI_M_B_umitools_umap.csv,2628,7,1162.9773361682892
25,10X_NCI_M_B_zumi_umap.csv,2805,7,1245.312820672989
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,114.43755006790161
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,120.589186668396
28,C1_FDA_HT_A_rsem_umap.csv,197,3,116.80862927436829
29,C1_FDA_HT_B_featureCounts_umap.csv,231,3,125.93449902534485
30,C1_FDA_HT_B_kallisto_umap.csv,224,3,127.75252842903137
31,C1_FDA_HT_B_rsem_umap.csv,231,3,124.98683905601501
32,C1_LLU_A_featureCounts_umap.csv,70,3,91.61620593070984
33,C1_LLU_A_kallisto_umap.csv,72,3,89.6405668258667
34,C1_LLU_A_rsem_umap.csv,71,3,92.28818583488464
35,C1_LLU_B_featureCounts_umap.csv,59,3,89.22552156448364
36,C1_LLU_B_kallisto_umap.csv,60,3,88.22883749008179
37,C1_LLU_B_rsem_umap.csv,60,3,83.43482518196106
38,ICELL8_PE_A_featureCounts_umap.csv,568,4,230.12420845031738
39,ICELL8_PE_A_kallisto_umap.csv,570,4,226.23063230514526
40,ICELL8_PE_A_rsem_umap.csv,563,4,225.4922695159912
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,226.46901559829712
42,ICELL8_PE_B_kallisto_umap.csv,551,4,225.24625730514526
43,ICELL8_PE_B_rsem_umap.csv,548,4,224.83918738365173
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,229.71093893051147
45,ICELL8_SE_A_rsem_umap.csv,569,4,228.87030577659607
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,224.43810153007507
47,ICELL8_SE_B_rsem_umap.csv,549,4,224.9212839603424
