,Benchmark,Instance #,Cluster #,mo-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,270.6846659183502
1,ICELL8_SE_B_kallisto_umap.csv,553,5,297.5088748931885
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,1315.5432319641113
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,1460.1521751880646
4,10X_LLU_A_umitools_umap.csv,2476,7,1304.8515095710754
5,10X_LLU_A_zumi_umap.csv,2825,7,1470.6568319797516
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,612.4014706611633
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,664.8950984477997
8,10X_LLU_B_umitools_umap.csv,1184,6,601.6367743015289
9,10X_LLU_B_zumi_umap.csv,1207,5,563.7121179103851
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,3262.506962776184
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,3990.6982429027557
12,10X_NCI_A_umitools_umap.csv,5344,10,3536.090803861618
13,10X_NCI_A_zumi_umap.csv,5385,9,3291.9631185531616
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,1353.3419561386108
15,10X_NCI_B_cellranger3.1_umap.csv,3059,8,1730.1263732910156
16,10X_NCI_B_umitools_umap.csv,2630,8,1491.1249363422394
17,10X_NCI_B_zumi_umap.csv,2836,7,1465.4901292324066
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,9,3273.4856872558594
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,3718.034178495407
20,10X_NCI_M_A_umitools_umap.csv,5339,9,3260.4524297714233
21,10X_NCI_M_A_zumi_umap.csv,5416,9,3329.363163948059
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,1356.7191352844238
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,1721.415876865387
24,10X_NCI_M_B_umitools_umap.csv,2628,7,1377.488822221756
25,10X_NCI_M_B_zumi_umap.csv,2805,8,1586.18510556221
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,137.90588474273682
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,139.32446575164795
28,C1_FDA_HT_A_rsem_umap.csv,197,3,138.12401008605957
29,C1_FDA_HT_B_featureCounts_umap.csv,231,4,159.88569903373718
30,C1_FDA_HT_B_kallisto_umap.csv,224,4,157.15713238716125
31,C1_FDA_HT_B_rsem_umap.csv,231,4,159.3343858718872
32,C1_LLU_A_featureCounts_umap.csv,70,3,104.82358431816101
33,C1_LLU_A_kallisto_umap.csv,72,3,104.99666690826416
34,C1_LLU_A_rsem_umap.csv,71,3,106.02419757843018
35,C1_LLU_B_featureCounts_umap.csv,59,3,99.711354970932
36,C1_LLU_B_kallisto_umap.csv,60,3,103.50079154968262
37,C1_LLU_B_rsem_umap.csv,60,3,99.48128652572632
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,304.2870042324066
39,ICELL8_PE_A_kallisto_umap.csv,570,5,300.10562920570374
40,ICELL8_PE_A_rsem_umap.csv,563,5,298.0357782840729
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,263.0511984825134
42,ICELL8_PE_B_kallisto_umap.csv,551,5,297.7189145088196
43,ICELL8_PE_B_rsem_umap.csv,548,4,263.2979688644409
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,269.40426445007324
45,ICELL8_SE_A_rsem_umap.csv,569,5,302.3666412830353
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,264.13723945617676
47,ICELL8_SE_B_rsem_umap.csv,549,5,294.207505941391
