,Benchmark,Instance #,Cluster #,mo-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,229.93282914161682
1,ICELL8_SE_B_kallisto_umap.csv,553,5,252.34360194206238
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,1113.7655205726624
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,1261.243001461029
4,10X_LLU_A_umitools_umap.csv,2476,7,1106.4319353103638
5,10X_LLU_A_zumi_umap.csv,2825,7,1264.934088230133
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,524.8773982524872
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,568.1247711181641
8,10X_LLU_B_umitools_umap.csv,1184,6,516.0481693744659
9,10X_LLU_B_zumi_umap.csv,1207,6,522.9053068161011
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,2801.3860297203064
11,10X_NCI_A_cellranger3.1_umap.csv,6050,9,3171.6512858867645
12,10X_NCI_A_umitools_umap.csv,5344,9,2799.20707654953
13,10X_NCI_A_zumi_umap.csv,5385,9,2825.7057502269745
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,1152.503252029419
15,10X_NCI_B_cellranger3.1_umap.csv,3059,8,1478.5912919044495
16,10X_NCI_B_umitools_umap.csv,2630,7,1169.6525421142578
17,10X_NCI_B_zumi_umap.csv,2836,8,1382.8492999076843
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,9,2811.6578056812286
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,10,3450.91997218132
20,10X_NCI_M_A_umitools_umap.csv,5339,9,2815.2841234207153
21,10X_NCI_M_A_zumi_umap.csv,5416,9,2859.412588119507
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,1151.595763683319
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,1472.6315562725067
24,10X_NCI_M_B_umitools_umap.csv,2628,7,1164.5814464092255
25,10X_NCI_M_B_zumi_umap.csv,2805,8,1373.489078760147
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,119.81303572654724
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,121.99918961524963
28,C1_FDA_HT_A_rsem_umap.csv,197,3,116.58233737945557
29,C1_FDA_HT_B_featureCounts_umap.csv,231,4,140.4721667766571
30,C1_FDA_HT_B_kallisto_umap.csv,224,4,137.73269248008728
31,C1_FDA_HT_B_rsem_umap.csv,231,4,137.77223825454712
32,C1_LLU_A_featureCounts_umap.csv,70,3,88.28747916221619
33,C1_LLU_A_kallisto_umap.csv,72,3,91.2963285446167
34,C1_LLU_A_rsem_umap.csv,71,3,92.32092618942261
35,C1_LLU_B_featureCounts_umap.csv,59,3,90.60577702522278
36,C1_LLU_B_kallisto_umap.csv,60,3,91.78576993942261
37,C1_LLU_B_rsem_umap.csv,60,3,86.64908647537231
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,259.15777611732483
39,ICELL8_PE_A_kallisto_umap.csv,570,5,259.22005891799927
40,ICELL8_PE_A_rsem_umap.csv,563,5,255.02423930168152
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,226.75205445289612
42,ICELL8_PE_B_kallisto_umap.csv,551,5,254.22403168678284
43,ICELL8_PE_B_rsem_umap.csv,548,5,252.2173261642456
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,232.86413669586182
45,ICELL8_SE_A_rsem_umap.csv,569,5,257.1932883262634
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,228.19206857681274
47,ICELL8_SE_B_rsem_umap.csv,549,4,224.16265177726746
