,Benchmark,Instance #,Cluster #,mo-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,59.322049617767334
1,ICELL8_SE_B_kallisto_umap.csv,553,4,59.42309355735779
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,101.4208562374115
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,108.97375202178955
4,10X_LLU_A_umitools_umap.csv,2476,7,102.71281623840332
5,10X_LLU_A_zumi_umap.csv,2825,6,102.07705354690552
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,71.2479317188263
7,10X_LLU_B_cellranger3.1_umap.csv,1327,5,74.74835467338562
8,10X_LLU_B_umitools_umap.csv,1184,5,71.70964360237122
9,10X_LLU_B_zumi_umap.csv,1207,5,72.33860182762146
10,10X_NCI_A_cellranger2.0_umap.csv,5355,8,173.1574366092682
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,215.25252723693848
12,10X_NCI_A_umitools_umap.csv,5344,8,170.38676285743713
13,10X_NCI_A_zumi_umap.csv,5385,8,173.60582494735718
14,10X_NCI_B_cellranger2.0_umap.csv,2585,6,103.67760968208313
15,10X_NCI_B_cellranger3.1_umap.csv,3059,8,122.78037643432617
16,10X_NCI_B_umitools_umap.csv,2630,7,109.97366976737976
17,10X_NCI_B_zumi_umap.csv,2836,7,108.51820468902588
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,8,173.90285634994507
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,206.80532836914062
20,10X_NCI_M_A_umitools_umap.csv,5339,9,190.16464257240295
21,10X_NCI_M_A_zumi_umap.csv,5416,8,175.69796872138977
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,107.5381805896759
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,7,118.8792793750763
24,10X_NCI_M_B_umitools_umap.csv,2628,6,100.51799368858337
25,10X_NCI_M_B_zumi_umap.csv,2805,7,108.70283603668213
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,51.73880410194397
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,53.951528549194336
28,C1_FDA_HT_A_rsem_umap.csv,197,3,53.85601043701172
29,C1_FDA_HT_B_featureCounts_umap.csv,231,3,54.38994264602661
30,C1_FDA_HT_B_kallisto_umap.csv,224,3,53.7206506729126
31,C1_FDA_HT_B_rsem_umap.csv,231,3,53.78782367706299
32,C1_LLU_A_featureCounts_umap.csv,70,3,52.689605951309204
33,C1_LLU_A_kallisto_umap.csv,72,3,50.58548069000244
34,C1_LLU_A_rsem_umap.csv,71,3,54.42572045326233
35,C1_LLU_B_featureCounts_umap.csv,59,3,50.813313484191895
36,C1_LLU_B_kallisto_umap.csv,60,3,48.696468353271484
37,C1_LLU_B_rsem_umap.csv,60,3,48.24952435493469
38,ICELL8_PE_A_featureCounts_umap.csv,568,4,58.810633420944214
39,ICELL8_PE_A_kallisto_umap.csv,570,4,57.982903242111206
40,ICELL8_PE_A_rsem_umap.csv,563,4,60.123455286026
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,58.242884159088135
42,ICELL8_PE_B_kallisto_umap.csv,551,4,58.01944088935852
43,ICELL8_PE_B_rsem_umap.csv,548,4,59.663472175598145
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,59.53364539146423
45,ICELL8_SE_A_rsem_umap.csv,569,4,57.860910415649414
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,59.574467182159424
47,ICELL8_SE_B_rsem_umap.csv,549,4,60.14989519119263
