,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,140.997,102.252,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.339,0.188,0.451,0.366,0.313,0.535,11,7
1,953,4,182.056,143.116,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.358,0.447,0.721,0.462,0.748,0.854,12,7
2,953,8,267.346,225.330,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,428.525,382.496,0.843,0.972,0.977,0.843,0.974,0.979,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,751.701,690.648,0.532,0.618,0.748,0.551,0.630,0.747,0.555,0.628,0.748,0.527,0.513,0.730,0.482,0.409,0.704,20,17
5,951,64,1394.011,1306.127,0.331,0.145,0.514,0.300,0.151,0.506,0.367,0.153,0.523,0.350,0.100,0.382,0.352,0.059,0.289,15,8
6,1892,2,230.657,176.862,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.310,0.128,0.399,0.318,0.241,0.487,17,9
7,1896,4,311.699,258.488,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.319,0.339,0.665,0.333,0.578,0.782,17,9
8,1895,8,475.228,416.685,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.422,0.701,0.875,0.898,1.000,1.000,15,8
9,1898,16,797.032,725.607,0.837,0.965,0.973,0.838,0.964,0.971,0.838,0.964,0.971,0.837,0.961,0.970,0.851,0.926,0.967,16,15
10,1900,32,1425.499,1328.978,0.595,0.636,0.754,0.573,0.640,0.749,0.593,0.657,0.754,0.585,0.568,0.749,0.584,0.547,0.746,22,21
11,1902,64,2684.152,2523.811,0.361,0.254,0.521,0.334,0.242,0.517,0.395,0.274,0.529,0.366,0.176,0.462,0.354,0.137,0.430,21,16
12,2836,2,316.587,252.832,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.304,0.119,0.391,0.302,0.203,0.458,18,11
13,2841,4,442.324,373.974,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.338,0.322,0.655,0.343,0.457,0.724,18,12
14,2843,8,692.997,612.152,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.367,0.563,0.825,0.876,1.000,1.000,20,8
15,2841,16,1165.587,1065.539,0.849,0.867,0.949,0.849,0.971,0.974,0.849,0.971,0.974,0.849,0.971,0.975,0.848,0.971,0.974,16,16
16,2839,32,2089.599,1948.452,0.592,0.646,0.756,0.566,0.640,0.755,0.600,0.657,0.758,0.586,0.581,0.753,0.578,0.550,0.745,25,22
17,2845,64,3976.844,3720.266,0.336,0.259,0.507,0.350,0.279,0.505,0.407,0.306,0.522,0.394,0.212,0.483,0.347,0.157,0.453,26,19
18,3792,2,404.440,329.918,0.866,1.000,1.000,0.866,1.000,1.000,0.866,1.000,1.000,0.309,0.109,0.381,0.311,0.197,0.454,20,11
19,3798,4,579.652,491.075,0.886,1.000,1.000,0.886,1.000,1.000,0.886,1.000,1.000,0.306,0.258,0.622,0.331,0.451,0.723,22,12
20,3788,8,904.833,808.574,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.363,0.504,0.802,0.820,0.974,0.984,23,9
21,3783,16,1531.469,1405.408,0.850,0.911,0.959,0.828,0.964,0.970,0.828,0.964,0.970,0.828,0.966,0.971,0.828,0.966,0.971,16,16
22,3791,32,2772.073,2578.627,0.652,0.759,0.842,0.650,0.773,0.843,0.660,0.766,0.842,0.653,0.771,0.845,0.635,0.683,0.832,31,25
23,3792,64,5258.160,4960.056,0.388,0.321,0.537,0.393,0.306,0.530,0.428,0.339,0.542,0.405,0.258,0.523,0.388,0.194,0.494,31,21
24,4739,2,495.621,408.822,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.289,0.104,0.376,0.311,0.176,0.441,21,12
25,4742,4,716.525,608.404,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.312,0.239,0.608,0.331,0.426,0.709,25,13
26,4744,8,1121.109,1008.068,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.349,0.511,0.800,0.532,0.809,0.910,24,13
27,4744,16,1905.247,1749.684,0.842,0.916,0.967,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.975,0.979,0.851,0.975,0.979,16,16
28,4746,32,3446.952,3242.113,0.664,0.765,0.842,0.662,0.772,0.836,0.661,0.775,0.839,0.673,0.737,0.839,0.651,0.689,0.831,27,25
29,4740,64,6582.722,6169.156,0.403,0.349,0.550,0.346,0.327,0.541,0.434,0.364,0.554,0.414,0.287,0.538,0.360,0.199,0.501,32,22
30,5697,2,588.315,486.855,0.870,1.000,1.000,0.870,1.000,1.000,0.870,1.000,1.000,0.289,0.090,0.362,0.312,0.148,0.419,24,14
31,5687,4,848.733,729.926,0.887,1.000,1.000,0.887,1.000,1.000,0.887,1.000,1.000,0.309,0.229,0.602,0.321,0.411,0.699,26,14
32,5690,8,1344.464,1197.618,0.889,1.000,1.000,0.889,1.000,1.000,0.889,1.000,1.000,0.332,0.492,0.794,0.530,0.807,0.909,25,13
33,5682,16,2267.967,2090.799,0.805,0.777,0.924,0.810,0.946,0.957,0.810,0.945,0.957,0.769,0.927,0.948,0.808,0.945,0.956,17,16
34,5691,32,4158.609,3868.176,0.634,0.734,0.817,0.619,0.732,0.815,0.640,0.752,0.821,0.626,0.743,0.821,0.613,0.662,0.807,30,25
35,5691,64,7876.327,7403.846,0.402,0.348,0.562,0.382,0.341,0.559,0.454,0.386,0.575,0.421,0.294,0.554,0.429,0.260,0.541,32,27
36,6653,2,682.736,567.342,0.880,1.000,1.000,0.880,1.000,1.000,0.880,1.000,1.000,0.269,0.087,0.358,0.319,0.148,0.418,25,14
37,6643,4,982.580,848.021,0.864,1.000,1.000,0.864,1.000,1.000,0.864,1.000,1.000,0.321,0.239,0.608,0.337,0.400,0.697,25,14
38,6648,8,1571.040,1402.423,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.348,0.475,0.790,0.535,0.815,0.911,25,13
39,6645,16,2650.423,2424.225,0.819,0.841,0.910,0.777,0.873,0.907,0.777,0.874,0.908,0.700,0.829,0.887,0.774,0.876,0.910,19,16
40,6640,32,4807.841,4505.619,0.681,0.766,0.843,0.666,0.767,0.840,0.678,0.774,0.841,0.677,0.767,0.844,0.677,0.747,0.845,30,28
41,6643,64,9153.550,8625.811,0.407,0.369,0.574,0.372,0.348,0.567,0.445,0.385,0.578,0.418,0.302,0.565,0.404,0.232,0.539,34,26
42,7600,2,777.637,651.027,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.281,0.083,0.353,0.303,0.135,0.405,27,16
43,7602,4,1127.173,971.124,0.877,1.000,1.000,0.877,1.000,1.000,0.877,1.000,1.000,0.300,0.233,0.604,0.328,0.352,0.672,26,16
44,7598,8,1771.800,1586.274,0.873,1.000,1.000,0.873,1.000,1.000,0.873,1.000,1.000,0.331,0.448,0.777,0.472,0.752,0.891,28,14
45,7601,16,3021.333,2783.271,0.854,0.867,0.954,0.816,0.964,0.973,0.816,0.965,0.973,0.790,0.950,0.965,0.816,0.963,0.972,17,16
46,7602,32,5492.219,5125.531,0.661,0.715,0.792,0.650,0.705,0.784,0.658,0.722,0.792,0.666,0.708,0.794,0.653,0.650,0.794,29,25
47,7596,64,10502.996,9905.920,0.411,0.363,0.550,0.371,0.336,0.546,0.450,0.375,0.554,0.406,0.285,0.541,0.404,0.239,0.526,34,26
48,8560,2,872.792,729.809,0.879,1.000,1.000,0.879,1.000,1.000,0.879,1.000,1.000,0.280,0.085,0.358,0.285,0.128,0.398,25,17
49,8550,4,1262.924,1088.431,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.299,0.229,0.600,0.332,0.374,0.683,27,15
50,8536,8,1988.755,1785.784,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.329,0.428,0.770,0.330,0.649,0.860,29,16
51,8541,16,3383.469,3105.162,0.870,0.984,0.985,0.870,0.985,0.985,0.870,0.985,0.985,0.838,0.968,0.977,0.870,0.984,0.985,17,16
52,8548,32,6266.377,7034.540,0.674,0.779,0.840,0.663,0.776,0.839,0.678,0.788,0.843,0.666,0.776,0.840,0.648,0.726,0.839,31,28
53,8540,64,14629.723,12018.680,0.415,0.359,0.568,0.373,0.347,0.566,0.449,0.379,0.571,0.425,0.309,0.568,0.429,0.256,0.558,34,27
54,9488,2,988.099,816.245,0.867,1.000,1.000,0.867,1.000,1.000,0.867,1.000,1.000,0.293,0.070,0.341,0.294,0.133,0.404,30,16
55,9500,4,1413.376,1233.986,0.879,1.000,1.000,0.879,1.000,1.000,0.879,1.000,1.000,0.304,0.202,0.586,0.305,0.339,0.660,29,18
56,9497,8,2265.314,2031.896,0.875,1.000,1.000,0.875,1.000,1.000,0.875,1.000,1.000,0.352,0.444,0.778,0.337,0.608,0.842,27,18
57,9498,16,3833.903,3544.398,0.849,0.962,0.969,0.814,0.907,0.952,0.849,0.963,0.970,0.580,0.817,0.913,0.849,0.964,0.970,24,16
58,9499,32,7048.224,6497.155,0.678,0.760,0.827,0.663,0.755,0.824,0.681,0.773,0.828,0.676,0.768,0.830,0.663,0.749,0.829,30,28
59,9505,64,13149.769,12873.726,0.445,0.410,0.616,0.372,0.390,0.604,0.476,0.446,0.619,0.467,0.379,0.619,0.436,0.294,0.608,40,31
