,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,159.070,115.292,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.332,0.173,0.440,0.366,0.313,0.535,12,7
1,953,4,203.384,161.196,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.374,0.414,0.706,0.462,0.748,0.854,13,7
2,953,8,299.011,251.913,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,478.848,422.993,0.843,0.972,0.977,0.843,0.974,0.979,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,825.681,755.906,0.541,0.607,0.743,0.539,0.616,0.747,0.551,0.609,0.742,0.530,0.516,0.733,0.482,0.409,0.704,20,17
5,951,64,1525.912,1416.535,0.341,0.172,0.523,0.286,0.146,0.515,0.365,0.164,0.527,0.342,0.106,0.392,0.352,0.059,0.289,16,8
6,1892,2,259.343,197.140,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.313,0.130,0.400,0.318,0.241,0.487,17,9
7,1896,4,345.459,284.682,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.345,0.375,0.684,0.333,0.578,0.782,15,9
8,1895,8,526.192,464.170,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.426,0.705,0.876,0.898,1.000,1.000,15,8
9,1898,16,881.316,797.082,0.867,0.841,0.950,0.838,0.963,0.971,0.838,0.964,0.971,0.834,0.960,0.969,0.851,0.926,0.967,16,15
10,1900,32,1564.471,1446.319,0.550,0.565,0.735,0.568,0.638,0.747,0.587,0.657,0.759,0.587,0.569,0.750,0.584,0.547,0.746,22,21
11,1902,64,2932.267,2736.417,0.334,0.234,0.519,0.338,0.251,0.520,0.392,0.276,0.533,0.376,0.184,0.467,0.354,0.137,0.430,22,16
12,2836,2,346.372,279.492,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.286,0.117,0.388,0.302,0.203,0.458,19,11
13,2841,4,489.565,415.045,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.326,0.336,0.663,0.343,0.457,0.724,17,12
14,2843,8,765.566,674.783,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.372,0.562,0.824,0.876,1.000,1.000,20,8
15,2841,16,1285.831,1172.573,0.846,0.920,0.958,0.849,0.970,0.974,0.849,0.971,0.974,0.849,0.971,0.975,0.848,0.971,0.974,16,16
16,2839,32,2279.436,2130.855,0.584,0.651,0.759,0.590,0.653,0.757,0.593,0.645,0.751,0.591,0.608,0.756,0.578,0.550,0.745,26,22
