,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,131.853,95.911,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.330,0.171,0.439,0.366,0.313,0.535,12,7
1,953,4,174.164,135.219,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.358,0.447,0.721,0.462,0.748,0.854,12,7
2,953,8,255.178,212.822,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,415.607,364.766,0.843,0.974,0.979,0.795,0.915,0.958,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,737.725,661.567,0.540,0.614,0.742,0.547,0.621,0.747,0.554,0.628,0.749,0.527,0.512,0.730,0.482,0.409,0.704,20,17
5,951,64,1348.351,1249.159,0.317,0.161,0.516,0.283,0.154,0.511,0.367,0.161,0.523,0.351,0.101,0.384,0.352,0.059,0.289,15,8
6,1892,2,216.877,166.178,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.332,0.132,0.404,0.318,0.241,0.487,16,9
7,1896,4,297.387,243.560,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.349,0.352,0.672,0.333,0.578,0.782,16,9
8,1895,8,456.510,395.052,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.351,0.658,0.862,0.898,1.000,1.000,16,8
9,1898,16,770.007,691.212,0.850,0.928,0.968,0.838,0.964,0.971,0.838,0.964,0.971,0.837,0.961,0.970,0.851,0.926,0.967,16,15
10,1900,32,1399.600,1268.559,0.599,0.642,0.754,0.544,0.609,0.740,0.588,0.638,0.747,0.586,0.566,0.749,0.584,0.547,0.746,22,21
11,1902,64,2592.153,2447.700,0.367,0.268,0.522,0.319,0.238,0.516,0.399,0.265,0.529,0.364,0.175,0.462,0.354,0.137,0.430,21,16
12,2836,2,297.066,236.328,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.301,0.115,0.386,0.302,0.203,0.458,19,11
13,2841,4,422.315,353.844,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.328,0.315,0.653,0.343,0.457,0.724,18,12
14,2843,8,667.076,590.031,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.358,0.583,0.832,0.876,1.000,1.000,19,8
15,2841,16,1135.952,1017.245,0.846,0.921,0.958,0.849,0.970,0.974,0.849,0.971,0.974,0.849,0.971,0.975,0.848,0.971,0.974,16,16
16,2839,32,2059.489,1880.594,0.593,0.647,0.756,0.591,0.654,0.757,0.599,0.653,0.756,0.576,0.590,0.754,0.578,0.550,0.745,25,22
17,2845,64,3838.192,3598.521,0.363,0.282,0.509,0.302,0.247,0.499,0.413,0.309,0.518,0.387,0.197,0.477,0.347,0.157,0.453,25,19
18,3792,2,378.513,307.995,0.866,1.000,1.000,0.866,1.000,1.000,0.866,1.000,1.000,0.276,0.109,0.381,0.311,0.197,0.454,20,11
19,3798,4,549.232,467.369,0.886,1.000,1.000,0.886,1.000,1.000,0.886,1.000,1.000,0.315,0.248,0.616,0.331,0.451,0.723,23,12
20,3788,8,876.163,976.659,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.357,0.515,0.804,0.820,0.974,0.984,23,9
21,3783,16,1536.656,1343.065,0.850,0.912,0.959,0.825,0.897,0.953,0.828,0.964,0.970,0.828,0.966,0.971,0.828,0.966,0.971,16,16
22,3791,32,2722.186,2491.555,0.661,0.769,0.843,0.646,0.762,0.839,0.663,0.770,0.842,0.653,0.765,0.841,0.635,0.683,0.832,31,25
23,3792,64,5082.029,4724.881,0.355,0.311,0.533,0.351,0.298,0.532,0.423,0.337,0.543,0.388,0.246,0.516,0.388,0.194,0.494,29,21
24,4739,2,467.951,382.081,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.280,0.099,0.373,0.311,0.176,0.441,21,12
25,4742,4,682.359,576.766,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.293,0.276,0.628,0.331,0.426,0.709,22,13
26,4744,8,1084.519,957.892,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.364,0.482,0.792,0.532,0.809,0.910,25,13
27,4744,16,1852.992,1675.099,0.842,0.918,0.968,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.975,0.979,0.851,0.975,0.979,16,16
