,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,157.706,114.927,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.344,0.171,0.439,0.366,0.313,0.535,12,7
1,953,4,203.132,161.151,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.359,0.447,0.721,0.462,0.748,0.854,12,7
2,953,8,275.836,211.848,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,407.515,357.903,0.816,0.792,0.932,0.843,0.974,0.978,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,716.332,656.859,0.553,0.618,0.744,0.536,0.613,0.744,0.552,0.616,0.745,0.528,0.515,0.732,0.482,0.409,0.704,20,17
5,951,64,1342.084,1236.149,0.328,0.143,0.514,0.288,0.145,0.514,0.373,0.156,0.523,0.337,0.099,0.386,0.352,0.059,0.289,15,8
6,1892,2,216.352,169.360,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.304,0.131,0.401,0.318,0.241,0.487,17,9
7,1896,4,298.396,245.595,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.349,0.344,0.666,0.333,0.578,0.782,17,9
8,1895,8,457.019,393.225,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.417,0.712,0.878,0.898,1.000,1.000,15,8
9,1898,16,757.744,676.855,0.847,0.803,0.935,0.820,0.910,0.960,0.838,0.964,0.971,0.834,0.960,0.969,0.851,0.926,0.967,16,15
10,1900,32,1354.408,1259.170,0.582,0.643,0.753,0.581,0.649,0.756,0.585,0.644,0.753,0.586,0.567,0.748,0.584,0.547,0.746,22,21
11,1902,64,2595.950,2400.816,0.338,0.250,0.523,0.336,0.252,0.522,0.389,0.267,0.531,0.390,0.186,0.467,0.354,0.137,0.430,22,16
12,2836,2,299.023,239.149,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.285,0.116,0.390,0.302,0.203,0.458,18,11
13,2841,4,422.868,350.413,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.333,0.335,0.663,0.343,0.457,0.724,17,12
14,2843,8,657.659,575.722,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.366,0.561,0.824,0.876,1.000,1.000,20,8
15,2841,16,1117.315,1012.575,0.846,0.921,0.957,0.849,0.971,0.974,0.849,0.971,0.974,0.849,0.971,0.975,0.848,0.971,0.974,16,16
16,2839,32,2001.956,1850.012,0.558,0.595,0.742,0.586,0.644,0.749,0.596,0.666,0.764,0.587,0.616,0.759,0.578,0.550,0.745,26,22
17,2845,64,3804.186,3564.552,0.369,0.297,0.514,0.350,0.279,0.508,0.418,0.312,0.517,0.393,0.219,0.483,0.347,0.157,0.453,27,19
18,3792,2,381.779,313.623,0.866,1.000,1.000,0.866,1.000,1.000,0.866,1.000,1.000,0.272,0.103,0.375,0.311,0.197,0.454,21,11
19,3798,4,540.472,466.274,0.886,1.000,1.000,0.886,1.000,1.000,0.886,1.000,1.000,0.318,0.284,0.636,0.331,0.451,0.723,20,12
20,3788,8,868.760,761.107,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.370,0.525,0.810,0.820,0.974,0.984,22,9
21,3783,16,1474.744,1333.896,0.850,0.911,0.959,0.782,0.926,0.956,0.828,0.964,0.970,0.828,0.965,0.970,0.828,0.966,0.971,16,16
22,3791,32,2654.654,2454.178,0.657,0.760,0.840,0.653,0.763,0.839,0.661,0.778,0.845,0.653,0.770,0.845,0.635,0.683,0.832,31,25
23,3792,64,5068.741,4725.032,0.391,0.309,0.532,0.393,0.325,0.536,0.426,0.330,0.541,0.399,0.251,0.524,0.388,0.194,0.494,30,21
24,4739,2,474.902,389.435,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.294,0.103,0.375,0.311,0.176,0.441,21,12
25,4742,4,679.726,576.023,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.304,0.270,0.626,0.331,0.426,0.709,22,13
26,4744,8,1064.817,952.494,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.345,0.534,0.809,0.532,0.809,0.910,23,13
27,4744,16,1827.340,1672.604,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.975,0.979,16,16
28,4746,32,3319.925,3062.190,0.680,0.749,0.836,0.664,0.774,0.839,0.663,0.773,0.839,0.682,0.750,0.840,0.651,0.689,0.831,28,25
29,4740,64,6289.202,5852.561,0.378,0.332,0.547,0.346,0.315,0.540,0.433,0.357,0.552,0.401,0.277,0.533,0.360,0.199,0.501,32,22
30,5697,2,563.791,457.001,0.870,1.000,1.000,0.870,1.000,1.000,0.870,1.000,1.000,0.287,0.080,0.353,0.312,0.148,0.419,26,14
31,5687,4,805.324,688.282,0.887,1.000,1.000,0.887,1.000,1.000,0.887,1.000,1.000,0.309,0.240,0.608,0.321,0.411,0.699,25,14
32,5690,8,1286.826,1126.817,0.889,1.000,1.000,0.889,1.000,1.000,0.889,1.000,1.000,0.339,0.468,0.786,0.530,0.807,0.909,26,13
33,5682,16,2173.492,1965.982,0.810,0.945,0.956,0.778,0.884,0.945,0.810,0.945,0.957,0.770,0.925,0.947,0.808,0.945,0.956,17,16
34,5691,32,3952.414,3633.931,0.618,0.720,0.814,0.625,0.731,0.813,0.639,0.751,0.821,0.619,0.736,0.818,0.613,0.662,0.807,30,25
35,5691,64,7569.439,7067.664,0.401,0.354,0.565,0.378,0.342,0.561,0.457,0.385,0.574,0.427,0.290,0.557,0.429,0.260,0.541,33,27
36,6653,2,641.217,534.628,0.880,1.000,1.000,0.880,1.000,1.000,0.880,1.000,1.000,0.296,0.086,0.358,0.319,0.148,0.418,25,14
37,6643,4,936.675,799.334,0.864,1.000,1.000,0.864,1.000,1.000,0.864,1.000,1.000,0.323,0.226,0.601,0.337,0.400,0.697,26,14
38,6648,8,1486.339,1319.704,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.342,0.487,0.795,0.535,0.815,0.911,24,13
39,6645,16,2536.635,2297.577,0.818,0.841,0.910,0.776,0.872,0.907,0.776,0.873,0.908,0.697,0.831,0.888,0.774,0.876,0.910,19,16
40,6640,32,4582.336,4255.398,0.678,0.778,0.845,0.677,0.775,0.843,0.678,0.779,0.842,0.675,0.756,0.845,0.677,0.747,0.845,29,28
41,6643,64,8848.751,8193.022,0.414,0.365,0.573,0.395,0.353,0.570,0.450,0.390,0.579,0.420,0.307,0.566,0.404,0.232,0.539,35,26
42,7600,2,739.683,610.073,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.250,0.080,0.351,0.303,0.135,0.405,27,16
43,7602,4,1066.654,914.045,0.877,1.000,1.000,0.877,1.000,1.000,0.877,1.000,1.000,0.310,0.213,0.590,0.328,0.352,0.672,29,16
44,7598,8,1761.857,1736.528,0.873,1.000,1.000,0.873,1.000,1.000,0.873,1.000,1.000,0.332,0.480,0.789,0.472,0.752,0.891,26,14
45,7601,16,3344.666,3050.079,0.847,0.922,0.969,0.816,0.965,0.973,0.816,0.965,0.973,0.792,0.949,0.965,0.816,0.963,0.972,17,16
46,7602,32,6068.720,5599.192,0.642,0.678,0.782,0.630,0.700,0.785,0.665,0.718,0.790,0.663,0.707,0.793,0.653,0.650,0.794,29,25
47,7596,64,11568.689,12387.496,0.268,0.173,0.501,0.364,0.332,0.543,0.447,0.374,0.555,0.424,0.291,0.543,0.404,0.239,0.526,34,26
48,8560,2,1119.782,933.629,0.879,1.000,1.000,0.879,1.000,1.000,0.879,1.000,1.000,0.272,0.076,0.348,0.285,0.128,0.398,28,17
49,8550,4,1601.372,1372.365,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.312,0.229,0.603,0.332,0.374,0.683,26,15
50,8536,8,2546.206,2269.154,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.340,0.428,0.770,0.330,0.649,0.860,29,16
51,8541,16,4337.180,3979.614,0.870,0.984,0.985,0.870,0.985,0.985,0.870,0.985,0.985,0.835,0.971,0.978,0.870,0.984,0.985,17,16
52,8548,32,8119.106,7434.866,0.676,0.781,0.842,0.636,0.764,0.838,0.678,0.788,0.843,0.666,0.778,0.841,0.648,0.726,0.839,31,28
53,8540,64,15531.991,14461.827,0.406,0.353,0.563,0.364,0.333,0.559,0.453,0.376,0.568,0.436,0.318,0.568,0.429,0.256,0.558,35,27
54,9488,2,1269.690,1055.671,0.867,1.000,1.000,0.867,1.000,1.000,0.867,1.000,1.000,0.285,0.075,0.345,0.294,0.133,0.404,29,16
55,9500,4,1818.104,1580.677,0.879,1.000,1.000,0.879,1.000,1.000,0.879,1.000,1.000,0.301,0.221,0.597,0.305,0.339,0.660,27,18
56,9497,8,2944.972,2600.945,0.875,1.000,1.000,0.875,1.000,1.000,0.875,1.000,1.000,0.342,0.451,0.780,0.337,0.608,0.842,27,18
57,9498,16,4943.292,4543.557,0.849,0.962,0.969,0.812,0.907,0.952,0.849,0.963,0.970,0.608,0.832,0.919,0.849,0.964,0.970,23,16
58,9499,32,9049.940,8286.167,0.671,0.761,0.829,0.667,0.761,0.824,0.686,0.776,0.828,0.678,0.770,0.831,0.663,0.749,0.829,30,28
59,9505,64,17212.400,16038.531,0.462,0.432,0.615,0.416,0.400,0.611,0.488,0.452,0.620,0.464,0.379,0.618,0.436,0.294,0.608,40,31
