,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,140.630,102.415,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.329,0.171,0.439,0.366,0.313,0.535,12,7
1,953,4,179.155,142.337,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.359,0.448,0.721,0.462,0.748,0.854,12,7
2,953,8,265.580,224.475,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,427.478,381.540,0.818,0.788,0.933,0.843,0.972,0.977,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,746.267,685.214,0.550,0.628,0.745,0.541,0.618,0.748,0.559,0.632,0.750,0.525,0.514,0.732,0.482,0.409,0.704,20,17
5,951,64,1383.108,1288.683,0.313,0.161,0.521,0.307,0.156,0.514,0.361,0.150,0.521,0.354,0.100,0.384,0.352,0.059,0.289,15,8
6,1892,2,230.193,176.993,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.331,0.147,0.415,0.318,0.241,0.487,15,9
7,1896,4,309.347,256.860,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.328,0.381,0.686,0.333,0.578,0.782,15,9
8,1895,8,473.869,416.194,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.414,0.691,0.868,0.898,1.000,1.000,16,8
9,1898,16,793.905,721.408,0.867,0.841,0.950,0.819,0.911,0.961,0.838,0.963,0.971,0.837,0.962,0.970,0.851,0.926,0.967,16,15
10,1900,32,1420.782,1319.555,0.587,0.616,0.744,0.568,0.637,0.747,0.592,0.655,0.754,0.579,0.563,0.751,0.584,0.547,0.746,22,21
11,1902,64,2685.915,2513.845,0.305,0.238,0.514,0.328,0.243,0.519,0.389,0.262,0.532,0.368,0.183,0.465,0.354,0.137,0.430,22,16
12,2836,2,312.374,252.799,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.314,0.108,0.383,0.302,0.203,0.458,19,11
13,2841,4,441.899,373.909,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.334,0.318,0.654,0.343,0.457,0.724,18,12
14,2843,8,687.105,607.441,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.369,0.562,0.824,0.876,1.000,1.000,20,8
15,2841,16,1168.898,1062.685,0.848,0.920,0.960,0.849,0.971,0.974,0.849,0.971,0.974,0.849,0.971,0.975,0.848,0.971,0.974,16,16
16,2839,32,2088.283,1945.003,0.601,0.654,0.758,0.582,0.634,0.749,0.594,0.658,0.758,0.574,0.588,0.754,0.578,0.550,0.745,25,22
17,2845,64,3981.654,3712.646,0.364,0.281,0.508,0.370,0.301,0.513,0.410,0.307,0.521,0.385,0.195,0.472,0.347,0.157,0.453,24,19
18,3792,2,402.408,328.752,0.866,1.000,1.000,0.866,1.000,1.000,0.866,1.000,1.000,0.296,0.104,0.378,0.311,0.197,0.454,20,11
19,3798,4,574.658,488.114,0.886,1.000,1.000,0.886,1.000,1.000,0.886,1.000,1.000,0.323,0.294,0.639,0.331,0.451,0.723,20,12
20,3788,8,903.639,803.409,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.367,0.517,0.805,0.820,0.974,0.984,23,9
21,3783,16,1531.224,1398.928,0.850,0.910,0.958,0.828,0.965,0.970,0.828,0.964,0.970,0.828,0.966,0.971,0.828,0.966,0.971,16,16
22,3791,32,2772.661,2582.243,0.655,0.768,0.845,0.632,0.759,0.838,0.663,0.768,0.841,0.652,0.759,0.843,0.635,0.683,0.832,30,25
23,3792,64,5256.569,4942.199,0.377,0.315,0.534,0.347,0.306,0.530,0.421,0.331,0.540,0.390,0.252,0.523,0.388,0.194,0.494,30,21
24,4739,2,493.755,405.331,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.298,0.100,0.374,0.311,0.176,0.441,21,12
25,4742,4,708.229,604.520,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.308,0.284,0.633,0.331,0.426,0.709,21,13
26,4744,8,1122.717,1000.317,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.358,0.506,0.799,0.532,0.809,0.910,24,13
27,4744,16,1913.343,1753.331,0.842,0.916,0.967,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.975,0.979,16,16
28,4746,32,3454.983,3220.385,0.687,0.768,0.842,0.654,0.756,0.830,0.668,0.777,0.839,0.682,0.751,0.840,0.651,0.689,0.831,28,25
29,4740,64,6577.399,6180.325,0.395,0.338,0.544,0.360,0.335,0.549,0.435,0.362,0.555,0.410,0.283,0.537,0.360,0.199,0.501,32,22
30,5697,2,585.103,485.030,0.870,1.000,1.000,0.870,1.000,1.000,0.870,1.000,1.000,0.288,0.089,0.361,0.312,0.148,0.419,24,14
31,5687,4,841.857,721.905,0.887,1.000,1.000,0.887,1.000,1.000,0.887,1.000,1.000,0.308,0.234,0.604,0.321,0.411,0.699,26,14
32,5690,8,1337.923,1199.019,0.889,1.000,1.000,0.889,1.000,1.000,0.889,1.000,1.000,0.339,0.485,0.792,0.530,0.807,0.909,25,13
33,5682,16,2273.968,2078.268,0.792,0.893,0.940,0.808,0.942,0.956,0.810,0.945,0.957,0.807,0.940,0.953,0.808,0.945,0.956,16,16
34,5691,32,4130.391,3843.825,0.638,0.733,0.816,0.623,0.725,0.812,0.639,0.749,0.820,0.631,0.744,0.822,0.613,0.662,0.807,30,25
35,5691,64,7874.744,7385.643,0.413,0.355,0.565,0.367,0.338,0.559,0.450,0.379,0.573,0.423,0.290,0.553,0.429,0.260,0.541,32,27
36,6653,2,684.088,562.334,0.880,1.000,1.000,0.880,1.000,1.000,0.880,1.000,1.000,0.276,0.093,0.366,0.319,0.148,0.418,23,14
37,6643,4,987.819,842.183,0.864,1.000,1.000,0.864,1.000,1.000,0.864,1.000,1.000,0.319,0.221,0.600,0.337,0.400,0.697,26,14
38,6648,8,1556.799,1388.876,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.338,0.477,0.790,0.535,0.815,0.911,25,13
39,6645,16,2640.062,2431.907,0.819,0.841,0.909,0.776,0.872,0.907,0.777,0.874,0.908,0.701,0.830,0.884,0.774,0.876,0.910,20,16
40,6640,32,4814.518,4464.288,0.668,0.776,0.844,0.651,0.757,0.840,0.679,0.776,0.842,0.678,0.767,0.844,0.677,0.747,0.845,30,28
41,6643,64,9169.269,8597.761,0.388,0.358,0.570,0.370,0.336,0.565,0.443,0.382,0.577,0.417,0.316,0.567,0.404,0.232,0.539,36,26
42,7600,2,779.343,643.503,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.262,0.080,0.350,0.303,0.135,0.405,28,16
43,7602,4,1124.666,963.958,0.877,1.000,1.000,0.877,1.000,1.000,0.877,1.000,1.000,0.298,0.217,0.594,0.328,0.352,0.672,28,16
44,7598,8,1773.447,1582.816,0.873,1.000,1.000,0.873,1.000,1.000,0.873,1.000,1.000,0.327,0.486,0.790,0.472,0.752,0.891,26,14
45,7601,16,3035.559,2765.428,0.847,0.921,0.968,0.816,0.966,0.974,0.816,0.965,0.973,0.752,0.931,0.958,0.816,0.963,0.972,18,16
46,7602,32,5503.034,5117.858,0.668,0.701,0.790,0.638,0.701,0.786,0.664,0.718,0.789,0.660,0.699,0.792,0.653,0.650,0.794,28,25
47,7596,64,10732.287,10547.380,0.391,0.353,0.553,0.374,0.323,0.545,0.442,0.367,0.552,0.401,0.296,0.546,0.404,0.239,0.526,35,26
48,8560,2,944.953,785.265,0.879,1.000,1.000,0.879,1.000,1.000,0.879,1.000,1.000,0.268,0.078,0.349,0.285,0.128,0.398,28,17
49,8550,4,1345.067,1160.939,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.310,0.213,0.592,0.332,0.374,0.683,28,15
50,8536,8,2119.585,1891.247,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.345,0.448,0.779,0.330,0.649,0.860,27,16
51,8541,16,3630.053,3342.508,0.870,0.985,0.985,0.870,0.985,0.985,0.870,0.985,0.985,0.837,0.967,0.977,0.870,0.984,0.985,17,16
52,8548,32,6597.021,6175.566,0.675,0.783,0.842,0.665,0.773,0.836,0.678,0.788,0.843,0.666,0.776,0.840,0.648,0.726,0.839,31,28
53,8540,64,12638.997,11851.716,0.417,0.356,0.565,0.366,0.347,0.567,0.452,0.380,0.570,0.424,0.320,0.570,0.429,0.256,0.558,36,27
54,9488,2,1039.245,869.648,0.867,1.000,1.000,0.867,1.000,1.000,0.867,1.000,1.000,0.285,0.073,0.343,0.294,0.133,0.404,30,16
55,9500,4,1499.392,1291.978,0.879,1.000,1.000,0.879,1.000,1.000,0.879,1.000,1.000,0.287,0.201,0.586,0.305,0.339,0.660,29,18
56,9497,8,2378.366,2124.520,0.875,1.000,1.000,0.875,1.000,1.000,0.875,1.000,1.000,0.342,0.439,0.777,0.337,0.608,0.842,27,18
57,9498,16,4036.079,3704.326,0.849,0.962,0.969,0.849,0.963,0.970,0.849,0.963,0.970,0.512,0.782,0.902,0.849,0.964,0.970,26,16
58,9499,32,7369.369,6850.111,0.684,0.757,0.827,0.665,0.758,0.823,0.684,0.776,0.828,0.676,0.769,0.830,0.663,0.749,0.829,30,28
59,9505,64,14005.749,13186.191,0.442,0.410,0.613,0.436,0.414,0.617,0.486,0.455,0.621,0.456,0.374,0.618,0.436,0.294,0.608,39,31
