,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,141.298,102.584,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.323,0.172,0.439,0.366,0.313,0.535,12,7
1,953,4,181.157,143.095,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.376,0.425,0.708,0.462,0.748,0.854,13,7
2,953,8,266.496,224.427,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,428.054,379.815,0.818,0.788,0.933,0.843,0.974,0.979,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,745.920,686.261,0.536,0.608,0.741,0.538,0.606,0.745,0.553,0.619,0.743,0.515,0.483,0.727,0.482,0.409,0.704,20,17
5,951,64,1387.902,1301.429,0.318,0.159,0.513,0.283,0.137,0.504,0.375,0.173,0.525,0.340,0.106,0.390,0.352,0.059,0.289,16,8
6,1892,2,229.646,177.370,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.306,0.137,0.406,0.318,0.241,0.487,16,9
7,1896,4,309.674,258.024,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.330,0.357,0.674,0.333,0.578,0.782,16,9
8,1895,8,480.018,418.164,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.426,0.700,0.875,0.898,1.000,1.000,15,8
9,1898,16,797.926,724.408,0.828,0.882,0.953,0.838,0.963,0.971,0.838,0.964,0.971,0.837,0.961,0.970,0.851,0.926,0.967,16,15
10,1900,32,1432.967,1328.117,0.432,0.390,0.689,0.573,0.648,0.750,0.571,0.631,0.749,0.583,0.564,0.748,0.584,0.547,0.746,22,21
11,1902,64,2701.516,2519.794,0.366,0.259,0.521,0.333,0.245,0.515,0.388,0.269,0.530,0.380,0.183,0.467,0.354,0.137,0.430,22,16
12,2836,2,321.169,318.516,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.290,0.124,0.397,0.302,0.203,0.458,17,11
13,2841,4,559.092,468.567,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.331,0.330,0.661,0.343,0.457,0.724,17,12
14,2843,8,870.867,766.603,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.368,0.560,0.824,0.876,1.000,1.000,20,8
15,2841,16,1455.860,1333.619,0.847,0.922,0.958,0.849,0.971,0.974,0.849,0.971,0.974,0.848,0.972,0.975,0.848,0.971,0.974,16,16
16,2839,32,2606.874,2427.189,0.576,0.637,0.757,0.579,0.652,0.756,0.587,0.649,0.752,0.587,0.616,0.753,0.578,0.550,0.745,26,22
17,2845,64,4979.558,4657.920,0.328,0.248,0.502,0.359,0.272,0.513,0.420,0.315,0.520,0.388,0.206,0.481,0.347,0.157,0.453,25,19
18,3792,2,515.101,416.939,0.866,1.000,1.000,0.866,1.000,1.000,0.866,1.000,1.000,0.277,0.104,0.376,0.311,0.197,0.454,21,11
19,3798,4,727.026,613.511,0.886,1.000,1.000,0.886,1.000,1.000,0.886,1.000,1.000,0.300,0.279,0.631,0.331,0.451,0.723,21,12
20,3788,8,1137.271,1016.566,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.363,0.498,0.798,0.820,0.974,0.984,24,9
21,3783,16,1914.851,1747.614,0.850,0.911,0.959,0.818,0.897,0.952,0.828,0.964,0.970,0.828,0.965,0.970,0.828,0.966,0.971,16,16
22,3791,32,3461.795,3201.547,0.660,0.762,0.840,0.653,0.755,0.838,0.661,0.777,0.845,0.652,0.771,0.845,0.635,0.683,0.832,31,25
23,3792,64,6596.011,6196.512,0.367,0.297,0.530,0.350,0.282,0.527,0.425,0.335,0.542,0.407,0.252,0.523,0.388,0.194,0.494,29,21
24,4739,2,628.479,512.990,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.290,0.098,0.370,0.311,0.176,0.441,22,12
25,4742,4,895.648,763.923,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.317,0.265,0.624,0.331,0.426,0.709,22,13
26,4744,8,1412.370,1252.851,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.358,0.504,0.799,0.532,0.809,0.910,24,13
27,4744,16,2377.957,2182.571,0.843,0.917,0.967,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.975,0.979,16,16
28,4746,32,4315.953,4013.654,0.672,0.759,0.837,0.650,0.760,0.835,0.670,0.782,0.842,0.677,0.753,0.841,0.651,0.689,0.831,28,25
29,4740,64,8207.512,7755.627,0.411,0.354,0.550,0.359,0.318,0.537,0.432,0.359,0.555,0.413,0.287,0.538,0.360,0.199,0.501,32,22
30,5697,2,918.670,757.684,0.870,1.000,1.000,0.870,1.000,1.000,0.870,1.000,1.000,0.276,0.087,0.358,0.312,0.148,0.419,25,14
31,5687,4,1295.786,1109.588,0.887,1.000,1.000,0.887,1.000,1.000,0.887,1.000,1.000,0.305,0.227,0.599,0.321,0.411,0.699,27,14
32,5690,8,2036.132,1811.670,0.889,1.000,1.000,0.889,1.000,1.000,0.889,1.000,1.000,0.334,0.480,0.791,0.530,0.807,0.909,25,13
33,5682,16,3395.874,3104.220,0.813,0.773,0.920,0.810,0.946,0.958,0.810,0.945,0.957,0.770,0.926,0.948,0.808,0.945,0.956,17,16
34,5691,32,6162.251,5711.354,0.618,0.723,0.816,0.639,0.742,0.816,0.638,0.748,0.819,0.624,0.737,0.818,0.613,0.662,0.807,30,25
35,5691,64,11804.700,11039.810,0.416,0.367,0.571,0.382,0.340,0.557,0.453,0.377,0.572,0.410,0.288,0.556,0.429,0.260,0.541,33,27
36,6653,2,1059.202,879.475,0.880,1.000,1.000,0.880,1.000,1.000,0.880,1.000,1.000,0.283,0.074,0.344,0.319,0.148,0.418,29,14
37,6643,4,1494.607,1287.015,0.864,1.000,1.000,0.864,1.000,1.000,0.864,1.000,1.000,0.318,0.221,0.600,0.337,0.400,0.697,26,14
38,6648,8,2360.144,2102.783,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.335,0.497,0.798,0.535,0.815,0.911,24,13
39,6645,16,3958.718,3611.349,0.814,0.841,0.911,0.781,0.851,0.896,0.776,0.872,0.907,0.704,0.838,0.894,0.774,0.876,0.910,18,16
40,6640,32,7187.398,6641.044,0.681,0.779,0.845,0.649,0.754,0.837,0.674,0.777,0.842,0.679,0.757,0.844,0.677,0.747,0.845,29,28
41,6643,64,13720.433,12849.262,0.395,0.372,0.575,0.358,0.342,0.568,0.443,0.385,0.581,0.425,0.309,0.565,0.404,0.232,0.539,35,26
42,7600,2,1193.722,989.376,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.284,0.080,0.351,0.303,0.135,0.405,27,16
43,7602,4,1696.501,1455.830,0.877,1.000,1.000,0.877,1.000,1.000,0.877,1.000,1.000,0.299,0.211,0.590,0.328,0.352,0.672,29,16
44,7598,8,2664.016,2370.398,0.873,1.000,1.000,0.873,1.000,1.000,0.873,1.000,1.000,0.331,0.449,0.777,0.472,0.752,0.891,28,14
45,7601,16,4524.110,4125.641,0.854,0.869,0.955,0.816,0.965,0.973,0.816,0.965,0.973,0.772,0.934,0.958,0.816,0.963,0.972,18,16
46,7602,32,8164.227,7585.619,0.639,0.679,0.782,0.654,0.712,0.787,0.662,0.719,0.788,0.659,0.706,0.793,0.653,0.650,0.794,29,25
47,7596,64,15606.862,14683.280,0.398,0.342,0.545,0.381,0.325,0.542,0.442,0.367,0.555,0.416,0.298,0.548,0.404,0.239,0.526,35,26
48,8560,2,1337.626,1106.816,0.879,1.000,1.000,0.879,1.000,1.000,0.879,1.000,1.000,0.266,0.079,0.350,0.285,0.128,0.398,28,17
49,8550,4,1893.134,1630.334,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.293,0.230,0.602,0.332,0.374,0.683,26,15
50,8536,8,2990.008,2670.177,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.340,0.443,0.776,0.330,0.649,0.860,28,16
