,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,138.955,101.118,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.332,0.171,0.439,0.366,0.313,0.535,12,7
1,953,4,180.531,141.171,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.360,0.447,0.721,0.462,0.748,0.854,12,7
2,953,8,265.680,222.780,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,425.583,380.358,0.818,0.788,0.933,0.843,0.972,0.977,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,744.614,682.314,0.553,0.625,0.745,0.542,0.613,0.745,0.551,0.616,0.743,0.526,0.516,0.734,0.482,0.409,0.704,20,17
5,951,64,1381.036,1282.039,0.327,0.152,0.513,0.307,0.162,0.511,0.362,0.154,0.524,0.341,0.109,0.393,0.352,0.059,0.289,16,8
6,1892,2,224.778,175.518,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.306,0.129,0.399,0.318,0.241,0.487,17,9
7,1896,4,307.847,255.976,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.333,0.342,0.665,0.333,0.578,0.782,17,9
8,1895,8,475.726,415.203,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.413,0.733,0.883,0.898,1.000,1.000,15,8
9,1898,16,793.004,718.045,0.866,0.840,0.949,0.838,0.965,0.972,0.838,0.965,0.972,0.835,0.963,0.973,0.851,0.926,0.967,16,15
10,1900,32,1415.532,1318.014,0.579,0.622,0.747,0.572,0.644,0.748,0.585,0.660,0.760,0.585,0.566,0.749,0.584,0.547,0.746,22,21
11,1902,64,2672.709,2512.605,0.346,0.240,0.519,0.336,0.257,0.518,0.398,0.276,0.533,0.382,0.185,0.468,0.354,0.137,0.430,22,16
12,2836,2,312.364,251.661,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.312,0.114,0.388,0.302,0.203,0.458,18,11
13,2841,4,442.326,372.410,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.324,0.324,0.656,0.343,0.457,0.724,18,12
14,2843,8,687.470,610.584,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.360,0.585,0.833,0.876,1.000,1.000,19,8
15,2841,16,1164.607,1059.660,0.850,0.924,0.961,0.849,0.971,0.974,0.849,0.971,0.974,0.848,0.972,0.975,0.848,0.971,0.974,16,16
16,2839,32,2080.760,1938.051,0.599,0.652,0.760,0.584,0.646,0.752,0.599,0.656,0.757,0.575,0.587,0.753,0.578,0.550,0.745,25,22
17,2845,64,3957.354,3708.815,0.360,0.287,0.515,0.342,0.278,0.507,0.410,0.305,0.520,0.390,0.214,0.483,0.347,0.157,0.453,27,19
18,3792,2,404.473,327.009,0.866,1.000,1.000,0.866,1.000,1.000,0.866,1.000,1.000,0.265,0.095,0.367,0.311,0.197,0.454,23,11
19,3798,4,573.648,487.130,0.886,1.000,1.000,0.886,1.000,1.000,0.886,1.000,1.000,0.300,0.259,0.619,0.331,0.451,0.723,23,12
20,3788,8,903.155,803.723,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.360,0.511,0.804,0.820,0.974,0.984,23,9
21,3783,16,1531.533,1394.840,0.850,0.911,0.959,0.828,0.964,0.970,0.828,0.964,0.970,0.828,0.966,0.971,0.828,0.966,0.971,16,16
22,3791,32,2765.738,2564.829,0.660,0.766,0.842,0.653,0.762,0.838,0.662,0.778,0.845,0.652,0.770,0.844,0.635,0.683,0.832,31,25
23,3792,64,5229.671,4929.002,0.336,0.271,0.526,0.356,0.294,0.526,0.430,0.334,0.541,0.405,0.265,0.523,0.388,0.194,0.494,31,21
24,4739,2,489.062,405.758,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.311,0.100,0.374,0.311,0.176,0.441,21,12
25,4742,4,709.681,603.503,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.296,0.253,0.618,0.331,0.426,0.709,23,13
26,4744,8,1123.790,1003.450,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.360,0.471,0.787,0.532,0.809,0.910,26,13
27,4744,16,1907.882,1746.731,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.975,0.979,16,16
28,4746,32,3439.317,3221.772,0.660,0.768,0.841,0.665,0.768,0.838,0.661,0.775,0.839,0.677,0.752,0.840,0.651,0.689,0.831,28,25
29,4740,64,6520.899,6160.539,0.370,0.333,0.546,0.371,0.331,0.541,0.440,0.366,0.553,0.401,0.277,0.538,0.360,0.199,0.501,32,22
30,5697,2,585.948,483.935,0.870,1.000,1.000,0.870,1.000,1.000,0.870,1.000,1.000,0.292,0.085,0.357,0.312,0.148,0.419,25,14
31,5687,4,842.437,724.006,0.887,1.000,1.000,0.887,1.000,1.000,0.887,1.000,1.000,0.304,0.242,0.608,0.321,0.411,0.699,25,14
32,5690,8,1337.006,1195.243,0.889,1.000,1.000,0.889,1.000,1.000,0.889,1.000,1.000,0.335,0.492,0.794,0.530,0.807,0.909,25,13
33,5682,16,2265.706,2076.539,0.818,0.775,0.920,0.810,0.944,0.956,0.810,0.945,0.957,0.808,0.944,0.955,0.808,0.945,0.956,16,16
34,5691,32,4108.483,3823.058,0.638,0.746,0.819,0.639,0.743,0.818,0.640,0.747,0.818,0.623,0.727,0.817,0.613,0.662,0.807,29,25
35,5691,64,7840.367,7354.249,0.419,0.369,0.564,0.382,0.334,0.565,0.452,0.378,0.572,0.421,0.288,0.554,0.429,0.260,0.541,32,27
36,6653,2,681.467,562.420,0.880,1.000,1.000,0.880,1.000,1.000,0.880,1.000,1.000,0.296,0.083,0.354,0.319,0.148,0.418,26,14
37,6643,4,985.496,848.921,0.864,1.000,1.000,0.864,1.000,1.000,0.864,1.000,1.000,0.311,0.237,0.607,0.337,0.400,0.697,25,14
38,6648,8,1560.257,1384.182,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.341,0.454,0.780,0.535,0.815,0.911,27,13
39,6645,16,2646.344,2423.841,0.819,0.841,0.910,0.754,0.839,0.896,0.776,0.874,0.908,0.729,0.849,0.893,0.774,0.876,0.910,18,16
