,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,137.903,101.982,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.335,0.171,0.439,0.366,0.313,0.535,12,7
1,953,4,182.438,143.514,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.359,0.442,0.720,0.462,0.748,0.854,12,7
2,953,8,268.286,225.885,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,431.411,383.124,0.818,0.788,0.933,0.843,0.972,0.977,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,756.200,691.342,0.538,0.598,0.739,0.533,0.614,0.744,0.551,0.619,0.746,0.524,0.512,0.731,0.482,0.409,0.704,20,17
5,951,64,1401.730,1302.476,0.328,0.142,0.514,0.296,0.156,0.512,0.368,0.165,0.522,0.351,0.101,0.384,0.352,0.059,0.289,15,8
6,1892,2,230.957,177.919,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.323,0.146,0.414,0.318,0.241,0.487,15,9
7,1896,4,312.103,258.787,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.345,0.383,0.686,0.333,0.578,0.782,15,9
8,1895,8,479.471,417.075,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.419,0.708,0.877,0.898,1.000,1.000,15,8
9,1898,16,801.548,730.657,0.838,0.963,0.971,0.838,0.963,0.971,0.838,0.964,0.971,0.837,0.961,0.970,0.851,0.926,0.967,16,15
10,1900,32,1436.022,1328.567,0.499,0.416,0.693,0.582,0.652,0.752,0.599,0.664,0.758,0.587,0.568,0.748,0.584,0.547,0.746,22,21
11,1902,64,2703.977,2537.396,0.364,0.253,0.524,0.312,0.243,0.519,0.395,0.271,0.530,0.379,0.182,0.469,0.354,0.137,0.430,22,16
12,2836,2,315.218,252.542,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.303,0.117,0.390,0.302,0.203,0.458,18,11
13,2841,4,443.053,376.810,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.314,0.315,0.653,0.343,0.457,0.724,18,12
14,2843,8,694.021,613.967,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.377,0.542,0.817,0.876,1.000,1.000,21,8
15,2841,16,1171.188,1072.080,0.848,0.869,0.949,0.849,0.971,0.974,0.849,0.971,0.974,0.849,0.971,0.975,0.848,0.971,0.974,16,16
16,2839,32,2106.321,1956.385,0.553,0.628,0.750,0.555,0.630,0.751,0.601,0.654,0.755,0.575,0.605,0.755,0.578,0.550,0.745,25,22
17,2845,64,4001.457,3737.605,0.382,0.287,0.512,0.362,0.291,0.513,0.410,0.301,0.521,0.402,0.216,0.486,0.347,0.157,0.453,27,19
18,3792,2,405.462,330.403,0.866,1.000,1.000,0.866,1.000,1.000,0.866,1.000,1.000,0.296,0.113,0.385,0.311,0.197,0.454,19,11
19,3798,4,580.410,490.781,0.886,1.000,1.000,0.886,1.000,1.000,0.886,1.000,1.000,0.310,0.250,0.616,0.331,0.451,0.723,23,12
20,3788,8,909.960,810.390,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.361,0.510,0.803,0.820,0.974,0.984,23,9
21,3783,16,1548.543,1410.565,0.850,0.911,0.959,0.828,0.964,0.970,0.828,0.964,0.970,0.828,0.965,0.970,0.828,0.966,0.971,16,16
22,3791,32,2783.103,2588.778,0.659,0.765,0.842,0.655,0.768,0.841,0.658,0.767,0.841,0.651,0.774,0.847,0.635,0.683,0.832,31,25
23,3792,64,5321.317,4972.533,0.354,0.292,0.528,0.364,0.303,0.532,0.428,0.342,0.543,0.397,0.233,0.513,0.388,0.194,0.494,28,21
24,4739,2,493.284,409.055,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.283,0.100,0.371,0.311,0.176,0.441,22,12
25,4742,4,711.258,608.270,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.313,0.267,0.625,0.331,0.426,0.709,22,13
26,4744,8,1123.430,1014.098,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.357,0.488,0.793,0.532,0.809,0.910,25,13
27,4744,16,1922.947,1757.599,0.841,0.916,0.967,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.975,0.979,16,16
28,4746,32,3480.721,3229.818,0.664,0.764,0.839,0.662,0.776,0.840,0.675,0.782,0.840,0.679,0.750,0.839,0.651,0.689,0.831,28,25
29,4740,64,6636.090,6231.310,0.401,0.345,0.549,0.343,0.327,0.543,0.443,0.373,0.559,0.409,0.288,0.538,0.360,0.199,0.501,32,22
30,5697,2,585.669,489.265,0.870,1.000,1.000,0.870,1.000,1.000,0.870,1.000,1.000,0.280,0.089,0.361,0.312,0.148,0.419,24,14
31,5687,4,848.823,726.280,0.887,1.000,1.000,0.887,1.000,1.000,0.887,1.000,1.000,0.306,0.236,0.607,0.321,0.411,0.699,25,14
32,5690,8,1356.724,1212.905,0.889,1.000,1.000,0.889,1.000,1.000,0.889,1.000,1.000,0.331,0.486,0.792,0.530,0.807,0.909,25,13
33,5682,16,2282.307,2080.055,0.813,0.773,0.920,0.810,0.946,0.957,0.810,0.945,0.957,0.807,0.943,0.955,0.808,0.945,0.956,16,16
34,5691,32,4156.487,3878.291,0.620,0.717,0.814,0.612,0.721,0.812,0.640,0.751,0.820,0.625,0.740,0.819,0.613,0.662,0.807,30,25
35,5691,64,7923.978,7431.273,0.405,0.352,0.562,0.386,0.351,0.558,0.452,0.390,0.574,0.414,0.287,0.554,0.429,0.260,0.541,32,27
36,6653,2,687.542,567.975,0.880,1.000,1.000,0.880,1.000,1.000,0.880,1.000,1.000,0.287,0.090,0.362,0.319,0.148,0.418,24,14
37,6643,4,992.431,850.872,0.864,1.000,1.000,0.864,1.000,1.000,0.864,1.000,1.000,0.321,0.237,0.607,0.337,0.400,0.697,25,14
38,6648,8,1564.752,1403.489,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.334,0.498,0.798,0.535,0.815,0.911,24,13
39,6645,16,2657.044,2432.466,0.804,0.855,0.914,0.754,0.842,0.897,0.777,0.874,0.908,0.695,0.827,0.885,0.774,0.876,0.910,19,16
40,6640,32,4863.413,4504.644,0.665,0.713,0.831,0.669,0.772,0.841,0.679,0.775,0.842,0.676,0.756,0.845,0.677,0.747,0.845,29,28
41,6643,64,9230.492,8663.324,0.400,0.362,0.575,0.385,0.348,0.568,0.443,0.386,0.579,0.412,0.308,0.565,0.404,0.232,0.539,35,26
42,7600,2,782.971,649.912,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.277,0.085,0.358,0.303,0.135,0.405,25,16
43,7602,4,1125.291,968.474,0.877,1.000,1.000,0.877,1.000,1.000,0.877,1.000,1.000,0.303,0.231,0.603,0.328,0.352,0.672,26,16
44,7598,8,1784.245,1595.542,0.873,1.000,1.000,0.873,1.000,1.000,0.873,1.000,1.000,0.326,0.444,0.773,0.472,0.752,0.891,29,14
45,7601,16,3047.348,2787.036,0.847,0.923,0.969,0.816,0.965,0.973,0.816,0.965,0.973,0.750,0.930,0.957,0.816,0.963,0.972,18,16
46,7602,32,5526.640,5144.455,0.597,0.649,0.777,0.640,0.704,0.786,0.665,0.717,0.788,0.651,0.693,0.791,0.653,0.650,0.794,28,25
47,7596,64,10563.723,9881.428,0.408,0.357,0.548,0.381,0.333,0.545,0.457,0.379,0.556,0.419,0.284,0.544,0.404,0.239,0.526,33,26
48,8560,2,873.854,726.804,0.879,1.000,1.000,0.879,1.000,1.000,0.879,1.000,1.000,0.280,0.075,0.347,0.285,0.128,0.398,28,17
49,8550,4,1253.398,1081.490,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.303,0.211,0.592,0.332,0.374,0.683,28,15
50,8536,8,1989.695,1784.653,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.343,0.457,0.782,0.330,0.649,0.860,27,16
51,8541,16,3412.688,3116.966,0.870,0.984,0.985,0.870,0.985,0.985,0.870,0.985,0.985,0.738,0.917,0.956,0.870,0.984,0.985,20,16
52,8548,32,6451.107,7234.862,0.660,0.763,0.835,0.637,0.746,0.832,0.678,0.788,0.843,0.664,0.775,0.839,0.648,0.726,0.839,31,28
53,8540,64,15093.271,11883.755,0.422,0.358,0.568,0.378,0.332,0.558,0.453,0.374,0.571,0.429,0.320,0.569,0.429,0.256,0.558,35,27
54,9488,2,984.084,847.890,0.867,1.000,1.000,0.867,1.000,1.000,0.867,1.000,1.000,0.281,0.074,0.344,0.294,0.133,0.404,29,16
55,9500,4,1459.826,1266.693,0.879,1.000,1.000,0.879,1.000,1.000,0.879,1.000,1.000,0.311,0.207,0.588,0.305,0.339,0.660,29,18
56,9497,8,2320.986,2031.688,0.875,1.000,1.000,0.875,1.000,1.000,0.875,1.000,1.000,0.341,0.439,0.777,0.337,0.608,0.842,27,18
57,9498,16,3918.936,3637.348,0.849,0.962,0.969,0.849,0.963,0.970,0.849,0.963,0.970,0.623,0.842,0.920,0.849,0.964,0.970,23,16
58,9499,32,7229.403,6523.243,0.669,0.752,0.825,0.640,0.739,0.817,0.685,0.776,0.828,0.668,0.763,0.829,0.663,0.749,0.829,30,28
