,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,140.122,102.112,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.322,0.174,0.440,0.366,0.313,0.535,12,7
1,953,4,184.450,143.577,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.379,0.418,0.707,0.462,0.748,0.854,13,7
2,953,8,267.048,224.466,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,430.012,381.793,0.843,0.972,0.977,0.789,0.900,0.954,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,747.783,687.317,0.552,0.615,0.747,0.537,0.606,0.741,0.542,0.608,0.740,0.525,0.513,0.731,0.482,0.409,0.704,20,17
5,951,64,1388.535,1288.750,0.323,0.154,0.514,0.292,0.151,0.507,0.365,0.168,0.522,0.352,0.100,0.383,0.352,0.059,0.289,15,8
6,1892,2,226.191,176.314,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.301,0.133,0.401,0.318,0.241,0.487,17,9
7,1896,4,309.191,257.339,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.326,0.367,0.677,0.333,0.578,0.782,16,9
8,1895,8,476.126,418.139,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.420,0.707,0.877,0.898,1.000,1.000,15,8
9,1898,16,796.217,722.478,0.848,0.927,0.967,0.837,0.965,0.973,0.838,0.964,0.971,0.837,0.962,0.970,0.851,0.926,0.967,16,15
10,1900,32,1427.367,1320.057,0.567,0.570,0.728,0.555,0.614,0.745,0.576,0.643,0.755,0.579,0.563,0.752,0.584,0.547,0.746,22,21
11,1902,64,2685.662,2519.471,0.359,0.257,0.523,0.330,0.254,0.517,0.392,0.271,0.529,0.380,0.187,0.470,0.354,0.137,0.430,23,16
12,2836,2,313.946,252.105,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.308,0.110,0.384,0.302,0.203,0.458,19,11
13,2841,4,443.625,371.879,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.329,0.315,0.653,0.343,0.457,0.724,18,12
14,2843,8,690.372,607.791,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.368,0.564,0.825,0.876,1.000,1.000,20,8
15,2841,16,1170.616,1064.256,0.849,0.923,0.960,0.816,0.907,0.953,0.849,0.971,0.974,0.849,0.971,0.975,0.848,0.971,0.974,16,16
16,2839,32,2090.460,1945.841,0.580,0.634,0.755,0.567,0.638,0.751,0.592,0.652,0.756,0.577,0.588,0.753,0.578,0.550,0.745,25,22
17,2845,64,3979.962,3735.508,0.373,0.294,0.516,0.343,0.278,0.509,0.422,0.312,0.518,0.390,0.201,0.483,0.347,0.157,0.453,25,19
18,3792,2,402.891,330.363,0.866,1.000,1.000,0.866,1.000,1.000,0.866,1.000,1.000,0.290,0.104,0.376,0.311,0.197,0.454,21,11
19,3798,4,574.599,490.041,0.886,1.000,1.000,0.886,1.000,1.000,0.886,1.000,1.000,0.323,0.284,0.636,0.331,0.451,0.723,20,12
20,3788,8,907.392,804.876,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.358,0.539,0.813,0.820,0.974,0.984,22,9
21,3783,16,1531.113,1398.183,0.850,0.910,0.958,0.828,0.964,0.970,0.828,0.964,0.970,0.828,0.964,0.969,0.828,0.966,0.971,16,16
22,3791,32,2772.719,2573.823,0.651,0.731,0.833,0.642,0.756,0.840,0.662,0.771,0.844,0.654,0.757,0.843,0.635,0.683,0.832,30,25
