,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,61.964,30.092,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.334,0.171,0.439,0.366,0.313,0.535,12,7
1,953,4,59.269,33.898,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.358,0.440,0.720,0.462,0.748,0.854,12,7
2,953,8,66.883,42.157,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,77.593,54.156,0.843,0.972,0.977,0.786,0.904,0.954,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,107.188,80.979,0.552,0.623,0.746,0.514,0.594,0.738,0.554,0.615,0.744,0.527,0.516,0.734,0.482,0.409,0.704,20,17
5,951,64,167.136,134.984,0.329,0.148,0.514,0.300,0.136,0.510,0.369,0.165,0.528,0.344,0.107,0.391,0.352,0.059,0.289,16,8
6,1892,2,68.729,35.100,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.318,0.147,0.414,0.318,0.241,0.487,15,9
7,1896,4,71.194,44.357,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.316,0.343,0.666,0.333,0.578,0.782,17,9
8,1895,8,84.034,55.090,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.419,0.709,0.877,0.898,1.000,1.000,15,8
9,1898,16,106.010,81.358,0.867,0.842,0.950,0.816,0.911,0.961,0.838,0.964,0.971,0.834,0.960,0.969,0.851,0.926,0.967,16,15
10,1900,32,161.498,130.848,0.607,0.651,0.756,0.573,0.656,0.758,0.590,0.654,0.755,0.586,0.571,0.750,0.584,0.547,0.746,22,21
11,1902,64,276.717,234.153,0.313,0.227,0.515,0.329,0.247,0.518,0.391,0.262,0.528,0.384,0.185,0.468,0.354,0.137,0.430,22,16
12,2836,2,75.117,42.044,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.313,0.113,0.385,0.302,0.203,0.458,19,11
13,2841,4,82.600,51.991,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.336,0.345,0.670,0.343,0.457,0.724,16,12
14,2843,8,100.092,71.525,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.363,0.585,0.833,0.876,1.000,1.000,19,8
15,2841,16,138.334,108.606,0.847,0.922,0.958,0.849,0.971,0.974,0.849,0.971,0.974,0.849,0.971,0.975,0.848,0.971,0.974,16,16
16,2839,32,220.836,181.392,0.582,0.631,0.749,0.569,0.638,0.753,0.584,0.651,0.758,0.573,0.605,0.755,0.578,0.550,0.745,25,22
17,2845,64,391.206,335.452,0.355,0.283,0.512,0.355,0.277,0.510,0.416,0.314,0.524,0.390,0.198,0.474,0.347,0.157,0.453,24,19
18,3792,2,81.621,48.931,0.866,1.000,1.000,0.866,1.000,1.000,0.866,1.000,1.000,0.271,0.100,0.372,0.311,0.197,0.454,22,11
19,3798,4,93.839,71.232,0.886,1.000,1.000,0.886,1.000,1.000,0.886,1.000,1.000,0.314,0.288,0.634,0.331,0.451,0.723,21,12
20,3788,8,122.838,88.802,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.365,0.532,0.811,0.820,0.974,0.984,22,9
21,3783,16,173.590,136.962,0.850,0.911,0.959,0.808,0.890,0.951,0.828,0.964,0.970,0.828,0.966,0.971,0.828,0.966,0.971,16,16
22,3791,32,278.651,235.895,0.639,0.721,0.831,0.651,0.750,0.835,0.661,0.777,0.845,0.640,0.750,0.842,0.635,0.683,0.832,30,25
23,3792,64,505.291,437.234,0.295,0.201,0.505,0.352,0.309,0.531,0.418,0.327,0.540,0.390,0.253,0.522,0.388,0.194,0.494,30,21
24,4739,2,91.226,54.164,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.285,0.099,0.371,0.311,0.176,0.441,22,12
25,4742,4,105.271,71.640,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.311,0.250,0.617,0.331,0.426,0.709,23,13
26,4744,8,140.067,104.107,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.352,0.496,0.795,0.532,0.809,0.910,25,13
27,4744,16,206.221,165.882,0.842,0.917,0.967,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.975,0.979,16,16
28,4746,32,336.586,290.593,0.673,0.767,0.841,0.661,0.762,0.832,0.674,0.779,0.839,0.675,0.753,0.840,0.651,0.689,0.831,28,25
29,4740,64,619.765,539.100,0.375,0.318,0.544,0.372,0.327,0.540,0.427,0.362,0.554,0.415,0.276,0.535,0.360,0.199,0.501,31,22
30,5697,2,100.047,62.604,0.870,1.000,1.000,0.870,1.000,1.000,0.870,1.000,1.000,0.298,0.096,0.369,0.312,0.148,0.419,22,14
31,5687,4,118.989,80.791,0.887,1.000,1.000,0.887,1.000,1.000,0.887,1.000,1.000,0.313,0.237,0.607,0.321,0.411,0.699,25,14
32,5690,8,158.694,119.664,0.889,1.000,1.000,0.889,1.000,1.000,0.889,1.000,1.000,0.345,0.512,0.804,0.530,0.807,0.909,23,13
33,5682,16,235.364,192.206,0.809,0.895,0.952,0.777,0.885,0.946,0.810,0.945,0.957,0.769,0.927,0.948,0.808,0.945,0.956,17,16
