,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,58.085,30.283,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.345,0.172,0.439,0.366,0.313,0.535,12,7
1,953,4,60.599,33.784,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.361,0.451,0.722,0.462,0.748,0.854,12,7
2,953,8,65.315,41.690,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,75.694,54.657,0.818,0.788,0.933,0.843,0.972,0.977,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,104.837,81.148,0.559,0.630,0.750,0.509,0.578,0.737,0.537,0.614,0.745,0.529,0.516,0.733,0.482,0.409,0.704,20,17
5,951,64,164.749,134.109,0.326,0.161,0.513,0.293,0.161,0.515,0.375,0.170,0.527,0.353,0.100,0.384,0.352,0.059,0.289,15,8
6,1892,2,67.077,35.306,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.326,0.137,0.406,0.318,0.241,0.487,16,9
7,1896,4,70.197,44.274,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.342,0.384,0.687,0.333,0.578,0.782,15,9
8,1895,8,84.933,56.713,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.360,0.645,0.859,0.898,1.000,1.000,16,8
9,1898,16,106.025,81.157,0.846,0.804,0.935,0.821,0.909,0.961,0.838,0.963,0.971,0.836,0.961,0.972,0.851,0.926,0.967,16,15
10,1900,32,162.924,131.938,0.587,0.634,0.751,0.567,0.651,0.753,0.589,0.655,0.753,0.584,0.565,0.750,0.584,0.547,0.746,22,21
11,1902,64,277.570,232.969,0.359,0.255,0.525,0.328,0.253,0.515,0.398,0.272,0.529,0.371,0.175,0.467,0.354,0.137,0.430,22,16
12,2836,2,70.284,42.645,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.290,0.118,0.388,0.302,0.203,0.458,19,11
13,2841,4,79.164,53.347,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.330,0.330,0.661,0.343,0.457,0.724,17,12
14,2843,8,101.568,72.323,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.373,0.561,0.824,0.876,1.000,1.000,20,8
15,2841,16,135.506,109.968,0.850,0.924,0.961,0.816,0.907,0.953,0.849,0.971,0.974,0.849,0.971,0.975,0.848,0.971,0.974,16,16
16,2839,32,218.658,180.634,0.585,0.650,0.756,0.585,0.649,0.755,0.598,0.659,0.758,0.574,0.592,0.753,0.578,0.550,0.745,25,22
17,2845,64,392.221,333.666,0.382,0.296,0.512,0.338,0.270,0.510,0.412,0.306,0.520,0.388,0.203,0.481,0.347,0.157,0.453,25,19
