,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,57.820,30.710,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.321,0.187,0.451,0.366,0.313,0.535,11,7
1,953,4,62.022,34.293,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.378,0.423,0.708,0.462,0.748,0.854,13,7
2,953,8,66.436,41.683,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,77.422,54.878,0.818,0.885,0.958,0.843,0.974,0.978,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,108.436,82.319,0.548,0.616,0.746,0.516,0.591,0.741,0.538,0.605,0.745,0.530,0.516,0.733,0.482,0.409,0.704,20,17
5,951,64,168.931,135.429,0.336,0.153,0.521,0.299,0.156,0.515,0.366,0.159,0.522,0.351,0.101,0.384,0.352,0.059,0.289,15,8
6,1892,2,68.031,36.399,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.300,0.129,0.399,0.318,0.241,0.487,17,9
7,1896,4,72.750,43.587,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.346,0.374,0.684,0.333,0.578,0.782,15,9
8,1895,8,81.816,56.314,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.360,0.631,0.851,0.898,1.000,1.000,17,8
9,1898,16,106.067,83.242,0.867,0.841,0.950,0.820,0.910,0.960,0.838,0.964,0.971,0.835,0.960,0.972,0.851,0.926,0.967,16,15
10,1900,32,162.222,132.907,0.598,0.665,0.761,0.567,0.638,0.754,0.590,0.655,0.754,0.586,0.567,0.750,0.584,0.547,0.746,22,21
11,1902,64,276.688,234.754,0.370,0.259,0.524,0.335,0.249,0.521,0.397,0.272,0.527,0.379,0.181,0.468,0.354,0.137,0.430,22,16
12,2836,2,73.067,42.220,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.294,0.110,0.382,0.302,0.203,0.458,20,11
13,2841,4,82.994,53.903,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.318,0.298,0.644,0.343,0.457,0.724,19,12
14,2843,8,102.025,72.429,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.370,0.564,0.825,0.876,1.000,1.000,20,8
15,2841,16,141.032,110.107,0.850,0.925,0.962,0.849,0.971,0.974,0.849,0.971,0.974,0.848,0.972,0.975,0.848,0.971,0.974,16,16
16,2839,32,219.857,184.304,0.594,0.638,0.752,0.581,0.644,0.751,0.600,0.657,0.758,0.577,0.586,0.753,0.578,0.550,0.745,25,22
17,2845,64,386.954,336.517,0.375,0.287,0.511,0.341,0.281,0.506,0.415,0.310,0.523,0.395,0.194,0.472,0.347,0.157,0.453,24,19
18,3792,2,85.290,49.677,0.866,1.000,1.000,0.866,1.000,1.000,0.866,1.000,1.000,0.282,0.112,0.385,0.311,0.197,0.454,19,11
19,3798,4,94.409,61.489,0.886,1.000,1.000,0.886,1.000,1.000,0.886,1.000,1.000,0.298,0.268,0.625,0.331,0.451,0.723,22,12
20,3788,8,118.889,88.695,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.353,0.518,0.805,0.820,0.974,0.984,23,9
