,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,59.424,30.778,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.330,0.171,0.439,0.366,0.313,0.535,12,7
1,953,4,61.989,33.948,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.377,0.423,0.708,0.462,0.748,0.854,13,7
2,953,8,67.318,41.249,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,78.406,55.342,0.818,0.788,0.932,0.785,0.903,0.955,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,106.101,82.461,0.546,0.626,0.750,0.551,0.634,0.752,0.550,0.615,0.745,0.527,0.513,0.730,0.482,0.409,0.704,20,17
5,951,64,166.281,135.373,0.324,0.146,0.513,0.283,0.131,0.503,0.381,0.168,0.523,0.353,0.101,0.382,0.352,0.059,0.289,15,8
6,1892,2,69.077,36.661,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.305,0.137,0.406,0.318,0.241,0.487,16,9
7,1896,4,69.471,43.761,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.344,0.379,0.685,0.333,0.578,0.782,15,9
8,1895,8,83.315,58.121,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.419,0.708,0.877,0.898,1.000,1.000,15,8
9,1898,16,106.373,82.400,0.867,0.840,0.949,0.838,0.963,0.971,0.838,0.963,0.971,0.835,0.960,0.972,0.851,0.926,0.967,16,15
10,1900,32,161.537,131.544,0.590,0.638,0.749,0.567,0.642,0.752,0.592,0.658,0.758,0.593,0.590,0.751,0.584,0.547,0.746,23,21
11,1902,64,276.543,231.157,0.348,0.250,0.519,0.342,0.254,0.519,0.397,0.271,0.531,0.368,0.186,0.465,0.354,0.137,0.430,22,16
12,2836,2,74.256,42.510,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.302,0.116,0.386,0.302,0.203,0.458,19,11
13,2841,4,81.102,53.125,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.321,0.318,0.654,0.343,0.457,0.724,18,12
14,2843,8,100.012,71.786,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.366,0.586,0.833,0.876,1.000,1.000,19,8
15,2841,16,139.867,109.732,0.850,0.924,0.961,0.849,0.970,0.974,0.849,0.971,0.974,0.849,0.971,0.975,0.848,0.971,0.974,16,16
16,2839,32,217.320,181.690,0.575,0.640,0.756,0.576,0.651,0.760,0.590,0.650,0.756,0.587,0.615,0.758,0.578,0.550,0.745,26,22
17,2845,64,388.557,334.100,0.386,0.306,0.515,0.348,0.274,0.507,0.406,0.306,0.521,0.385,0.201,0.477,0.347,0.157,0.453,25,19
18,3792,2,80.104,49.804,0.866,1.000,1.000,0.866,1.000,1.000,0.866,1.000,1.000,0.269,0.109,0.381,0.311,0.197,0.454,20,11
19,3798,4,94.769,62.720,0.886,1.000,1.000,0.886,1.000,1.000,0.886,1.000,1.000,0.308,0.288,0.634,0.331,0.451,0.723,21,12
20,3788,8,119.133,85.898,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.363,0.504,0.802,0.820,0.974,0.984,23,9
21,3783,16,171.918,135.169,0.850,0.911,0.959,0.817,0.951,0.963,0.828,0.964,0.970,0.828,0.965,0.970,0.828,0.966,0.971,16,16
22,3791,32,276.518,234.279,0.642,0.702,0.828,0.638,0.747,0.836,0.662,0.776,0.844,0.651,0.765,0.842,0.635,0.683,0.832,31,25
23,3792,64,502.691,430.270,0.337,0.256,0.523,0.369,0.297,0.531,0.425,0.333,0.543,0.400,0.258,0.522,0.388,0.194,0.494,30,21
24,4739,2,89.564,56.062,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.271,0.103,0.375,0.311,0.176,0.441,21,12
25,4742,4,103.001,71.760,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.317,0.254,0.618,0.331,0.426,0.709,23,13
26,4744,8,139.521,105.114,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.355,0.486,0.792,0.532,0.809,0.910,25,13
27,4744,16,207.238,166.342,0.841,0.915,0.966,0.802,0.895,0.956,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.975,0.979,16,16
28,4746,32,339.484,289.857,0.673,0.735,0.830,0.650,0.762,0.832,0.670,0.773,0.839,0.680,0.751,0.840,0.651,0.689,0.831,28,25
29,4740,64,617.203,533.302,0.406,0.349,0.548,0.352,0.338,0.550,0.439,0.372,0.555,0.416,0.285,0.536,0.360,0.199,0.501,32,22
30,5697,2,103.137,61.520,0.870,1.000,1.000,0.870,1.000,1.000,0.870,1.000,1.000,0.292,0.089,0.361,0.312,0.148,0.419,24,14
31,5687,4,114.916,80.032,0.887,1.000,1.000,0.887,1.000,1.000,0.887,1.000,1.000,0.305,0.239,0.605,0.321,0.411,0.699,26,14
32,5690,8,158.195,118.132,0.889,1.000,1.000,0.889,1.000,1.000,0.889,1.000,1.000,0.332,0.471,0.786,0.530,0.807,0.909,26,13
33,5682,16,231.618,191.733,0.796,0.764,0.916,0.810,0.946,0.957,0.810,0.945,0.957,0.807,0.942,0.954,0.808,0.945,0.956,16,16
34,5691,32,397.659,338.322,0.632,0.738,0.816,0.630,0.750,0.822,0.638,0.747,0.819,0.626,0.739,0.819,0.613,0.662,0.807,30,25
35,5691,64,733.039,637.992,0.420,0.366,0.567,0.387,0.341,0.563,0.450,0.381,0.574,0.438,0.301,0.560,0.429,0.260,0.541,34,27
36,6653,2,104.685,68.590,0.880,1.000,1.000,0.880,1.000,1.000,0.880,1.000,1.000,0.287,0.083,0.355,0.319,0.148,0.418,26,14
37,6643,4,129.203,89.287,0.864,1.000,1.000,0.864,1.000,1.000,0.864,1.000,1.000,0.313,0.234,0.606,0.337,0.400,0.697,25,14
38,6648,8,172.819,135.163,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.341,0.483,0.795,0.535,0.815,0.911,24,13
39,6645,16,269.526,216.982,0.819,0.841,0.910,0.776,0.872,0.907,0.777,0.873,0.908,0.703,0.837,0.894,0.774,0.876,0.910,18,16
40,6640,32,458.634,392.419,0.684,0.771,0.846,0.651,0.763,0.839,0.679,0.777,0.843,0.675,0.757,0.846,0.677,0.747,0.845,29,28
41,6643,64,851.375,733.779,0.408,0.356,0.570,0.372,0.344,0.565,0.448,0.385,0.580,0.405,0.294,0.562,0.404,0.232,0.539,33,26
42,7600,2,112.862,74.226,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.267,0.078,0.348,0.303,0.135,0.405,28,16
