,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,60.771,31.060,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.323,0.172,0.439,0.366,0.313,0.535,12,7
1,953,4,61.973,35.159,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.369,0.456,0.724,0.462,0.748,0.854,12,7
2,953,8,67.091,42.998,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,80.987,58.314,0.843,0.972,0.977,0.843,0.974,0.979,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,109.536,86.910,0.554,0.618,0.744,0.541,0.620,0.746,0.552,0.625,0.747,0.529,0.515,0.731,0.482,0.409,0.704,20,17
5,951,64,180.540,147.956,0.323,0.153,0.508,0.295,0.153,0.509,0.370,0.166,0.518,0.351,0.101,0.386,0.352,0.059,0.289,15,8
6,1892,2,68.003,36.241,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.327,0.140,0.408,0.318,0.241,0.487,16,9
7,1896,4,73.932,45.410,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.293,0.340,0.665,0.333,0.578,0.782,17,9
8,1895,8,88.294,60.958,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.419,0.706,0.876,0.898,1.000,1.000,15,8
9,1898,16,113.137,88.934,0.836,0.965,0.974,0.821,0.909,0.960,0.838,0.964,0.971,0.837,0.961,0.970,0.851,0.926,0.967,16,15
10,1900,32,176.486,144.754,0.579,0.651,0.756,0.583,0.639,0.750,0.583,0.647,0.752,0.580,0.567,0.751,0.584,0.547,0.746,22,21
11,1902,64,305.967,261.061,0.347,0.245,0.525,0.329,0.245,0.521,0.393,0.271,0.531,0.377,0.165,0.462,0.354,0.137,0.430,21,16
12,2836,2,75.545,43.502,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.314,0.103,0.378,0.302,0.203,0.458,20,11
13,2841,4,87.943,56.053,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.333,0.335,0.663,0.343,0.457,0.724,17,12
14,2843,8,107.704,77.203,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.368,0.565,0.825,0.876,1.000,1.000,20,8
15,2841,16,146.274,119.641,0.847,0.922,0.959,0.817,0.908,0.954,0.849,0.971,0.974,0.848,0.972,0.975,0.848,0.971,0.974,16,16
16,2839,32,238.318,205.514,0.599,0.650,0.757,0.575,0.638,0.753,0.591,0.654,0.756,0.587,0.614,0.752,0.578,0.550,0.745,26,22
17,2845,64,431.868,375.686,0.368,0.294,0.513,0.350,0.280,0.510,0.413,0.311,0.519,0.395,0.211,0.481,0.347,0.157,0.453,26,19
18,3792,2,84.340,51.186,0.866,1.000,1.000,0.866,1.000,1.000,0.866,1.000,1.000,0.293,0.099,0.371,0.311,0.197,0.454,22,11
19,3798,4,97.193,65.442,0.886,1.000,1.000,0.886,1.000,1.000,0.886,1.000,1.000,0.290,0.261,0.620,0.331,0.451,0.723,23,12
20,3788,8,126.260,95.131,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.362,0.505,0.802,0.820,0.974,0.984,23,9
21,3783,16,185.248,149.588,0.850,0.911,0.959,0.828,0.964,0.970,0.828,0.964,0.970,0.828,0.965,0.970,0.828,0.966,0.971,16,16
22,3791,32,300.796,261.345,0.659,0.768,0.843,0.636,0.761,0.839,0.662,0.778,0.846,0.647,0.750,0.842,0.635,0.683,0.832,30,25
23,3792,64,554.045,488.364,0.365,0.304,0.531,0.366,0.302,0.533,0.410,0.324,0.542,0.405,0.263,0.523,0.388,0.194,0.494,30,21
24,4739,2,92.979,57.900,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.296,0.096,0.370,0.311,0.176,0.441,22,12
25,4742,4,112.742,75.499,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.302,0.281,0.633,0.331,0.426,0.709,21,13
26,4744,8,147.211,114.095,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.352,0.525,0.806,0.532,0.809,0.910,23,13
27,4744,16,219.011,181.106,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.975,0.979,0.851,0.975,0.979,16,16
28,4746,32,367.632,318.410,0.677,0.780,0.843,0.660,0.756,0.834,0.668,0.773,0.838,0.679,0.750,0.840,0.651,0.689,0.831,28,25
29,4740,64,678.421,600.260,0.401,0.347,0.551,0.368,0.325,0.543,0.438,0.362,0.553,0.395,0.279,0.537,0.360,0.199,0.501,32,22
30,5697,2,101.531,65.329,0.870,1.000,1.000,0.870,1.000,1.000,0.870,1.000,1.000,0.306,0.092,0.365,0.312,0.148,0.419,23,14
31,5687,4,121.970,87.636,0.887,1.000,1.000,0.887,1.000,1.000,0.887,1.000,1.000,0.301,0.231,0.602,0.321,0.411,0.699,26,14
32,5690,8,171.886,131.102,0.889,1.000,1.000,0.889,1.000,1.000,0.889,1.000,1.000,0.336,0.486,0.792,0.530,0.807,0.909,25,13
33,5682,16,253.034,221.515,0.814,0.773,0.918,0.778,0.886,0.946,0.810,0.945,0.957,0.770,0.926,0.948,0.808,0.945,0.956,17,16
34,5691,32,437.964,374.334,0.630,0.724,0.816,0.608,0.725,0.814,0.637,0.745,0.818,0.626,0.741,0.820,0.613,0.662,0.807,30,25
35,5691,64,798.790,709.608,0.392,0.333,0.561,0.371,0.321,0.556,0.445,0.367,0.571,0.411,0.287,0.552,0.429,0.260,0.541,33,27
36,6653,2,113.115,73.159,0.880,1.000,1.000,0.880,1.000,1.000,0.880,1.000,1.000,0.264,0.085,0.356,0.319,0.148,0.418,26,14
37,6643,4,133.563,98.825,0.864,1.000,1.000,0.864,1.000,1.000,0.864,1.000,1.000,0.315,0.242,0.611,0.337,0.400,0.697,24,14
38,6648,8,185.434,146.098,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.341,0.474,0.790,0.535,0.815,0.911,25,13
39,6645,16,292.338,240.110,0.819,0.841,0.910,0.753,0.840,0.896,0.776,0.872,0.907,0.698,0.831,0.888,0.774,0.876,0.910,19,16
40,6640,32,502.537,436.964,0.681,0.756,0.843,0.657,0.759,0.838,0.677,0.775,0.842,0.675,0.753,0.844,0.677,0.747,0.845,29,28
41,6643,64,927.188,819.471,0.410,0.359,0.568,0.374,0.347,0.567,0.445,0.379,0.576,0.408,0.295,0.565,0.404,0.232,0.539,33,26
42,7600,2,116.651,81.360,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.283,0.085,0.358,0.303,0.135,0.405,25,16
43,7602,4,147.756,107.650,0.877,1.000,1.000,0.877,1.000,1.000,0.877,1.000,1.000,0.308,0.212,0.590,0.328,0.352,0.672,29,16
44,7598,8,206.839,165.491,0.873,1.000,1.000,0.873,1.000,1.000,0.873,1.000,1.000,0.332,0.465,0.785,0.472,0.752,0.891,26,14
45,7601,16,326.817,277.007,0.854,0.868,0.955,0.816,0.965,0.973,0.816,0.965,0.973,0.770,0.933,0.956,0.816,0.963,0.972,18,16
46,7602,32,566.946,482.428,0.660,0.701,0.790,0.666,0.718,0.790,0.665,0.717,0.789,0.657,0.704,0.794,0.653,0.650,0.794,29,25
