,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,59.869,29.429,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.324,0.171,0.439,0.366,0.313,0.535,12,7
1,953,4,60.905,34.279,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.373,0.426,0.709,0.462,0.748,0.854,13,7
2,953,8,67.917,41.164,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,75.391,54.649,0.843,0.972,0.977,0.843,0.972,0.977,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,104.109,80.555,0.539,0.634,0.752,0.546,0.627,0.746,0.541,0.617,0.745,0.527,0.513,0.730,0.482,0.409,0.704,20,17
5,951,64,168.919,135.485,0.323,0.138,0.516,0.299,0.144,0.511,0.378,0.178,0.528,0.337,0.106,0.394,0.352,0.059,0.289,16,8
6,1892,2,65.756,36.521,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.308,0.131,0.400,0.318,0.241,0.487,17,9
7,1896,4,69.781,43.094,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.335,0.362,0.675,0.333,0.578,0.782,16,9
8,1895,8,83.623,57.438,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.350,0.657,0.861,0.898,1.000,1.000,16,8
9,1898,16,106.064,80.251,0.850,0.928,0.968,0.838,0.964,0.971,0.838,0.963,0.971,0.837,0.961,0.970,0.851,0.926,0.967,16,15
10,1900,32,162.193,131.714,0.576,0.648,0.754,0.580,0.641,0.750,0.587,0.655,0.758,0.581,0.563,0.751,0.584,0.547,0.746,22,21
11,1902,64,276.889,234.780,0.358,0.270,0.526,0.331,0.257,0.514,0.395,0.266,0.529,0.369,0.174,0.461,0.354,0.137,0.430,21,16
12,2836,2,73.744,43.379,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.294,0.106,0.379,0.302,0.203,0.458,20,11
13,2841,4,82.080,52.371,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.310,0.345,0.670,0.343,0.457,0.724,16,12
14,2843,8,100.229,70.259,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.370,0.563,0.824,0.876,1.000,1.000,20,8
15,2841,16,138.136,109.118,0.849,0.922,0.961,0.849,0.971,0.974,0.849,0.971,0.974,0.849,0.971,0.975,0.848,0.971,0.974,16,16
16,2839,32,219.458,184.220,0.592,0.639,0.755,0.561,0.620,0.749,0.594,0.651,0.753,0.577,0.587,0.753,0.578,0.550,0.745,24,22
17,2845,64,390.136,334.744,0.367,0.270,0.504,0.329,0.272,0.509,0.407,0.296,0.518,0.392,0.208,0.482,0.347,0.157,0.453,26,19
18,3792,2,82.713,49.751,0.866,1.000,1.000,0.866,1.000,1.000,0.866,1.000,1.000,0.285,0.108,0.380,0.311,0.197,0.454,20,11
19,3798,4,96.462,60.782,0.886,1.000,1.000,0.886,1.000,1.000,0.886,1.000,1.000,0.316,0.266,0.624,0.331,0.451,0.723,22,12
20,3788,8,121.162,86.927,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.366,0.528,0.810,0.820,0.974,0.984,22,9
21,3783,16,173.546,136.840,0.850,0.911,0.959,0.828,0.964,0.970,0.828,0.964,0.970,0.828,0.966,0.971,0.828,0.966,0.971,16,16
22,3791,32,279.840,237.887,0.643,0.714,0.829,0.657,0.765,0.842,0.661,0.776,0.844,0.653,0.771,0.845,0.635,0.683,0.832,31,25
23,3792,64,510.982,438.508,0.386,0.312,0.536,0.372,0.304,0.528,0.425,0.328,0.539,0.393,0.252,0.523,0.388,0.194,0.494,30,21
24,4739,2,92.800,55.586,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.279,0.101,0.374,0.311,0.176,0.441,21,12
25,4742,4,104.548,72.322,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.320,0.259,0.620,0.331,0.426,0.709,23,13
26,4744,8,137.177,103.030,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.356,0.475,0.788,0.532,0.809,0.910,26,13
27,4744,16,202.809,163.962,0.842,0.916,0.967,0.807,0.898,0.958,0.851,0.976,0.980,0.851,0.975,0.979,0.851,0.975,0.979,16,16
28,4746,32,340.220,290.394,0.669,0.734,0.829,0.670,0.765,0.837,0.675,0.783,0.841,0.678,0.754,0.842,0.651,0.689,0.831,28,25
29,4740,64,623.286,539.107,0.404,0.346,0.549,0.379,0.322,0.541,0.435,0.367,0.555,0.398,0.279,0.538,0.360,0.199,0.501,32,22
