,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,62.431,29.115,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.327,0.188,0.451,0.366,0.313,0.535,11,7
1,953,4,59.887,34.645,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.375,0.426,0.709,0.462,0.748,0.854,13,7
2,953,8,67.305,40.430,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,76.122,53.386,0.818,0.788,0.933,0.788,0.916,0.960,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,104.958,80.066,0.551,0.631,0.749,0.553,0.626,0.748,0.547,0.628,0.748,0.526,0.513,0.730,0.482,0.409,0.704,20,17
5,951,64,166.832,133.662,0.331,0.137,0.510,0.306,0.148,0.512,0.382,0.187,0.528,0.351,0.100,0.383,0.352,0.059,0.289,15,8
6,1892,2,68.112,36.610,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.307,0.132,0.401,0.318,0.241,0.487,17,9
7,1896,4,71.686,42.144,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.342,0.352,0.673,0.333,0.578,0.782,16,9
8,1895,8,82.642,56.774,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.487,0.760,0.893,0.898,1.000,1.000,14,8
9,1898,16,106.517,80.237,0.867,0.841,0.950,0.816,0.911,0.961,0.838,0.964,0.971,0.836,0.961,0.972,0.851,0.926,0.967,16,15
10,1900,32,161.488,132.491,0.552,0.525,0.730,0.580,0.649,0.752,0.586,0.652,0.750,0.580,0.564,0.749,0.584,0.547,0.746,22,21
11,1902,64,275.138,234.331,0.341,0.254,0.522,0.326,0.244,0.517,0.398,0.272,0.533,0.363,0.180,0.467,0.354,0.137,0.430,22,16
12,2836,2,74.773,42.785,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.308,0.119,0.391,0.302,0.203,0.458,18,11
13,2841,4,82.448,51.964,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.322,0.307,0.646,0.343,0.457,0.724,19,12
14,2843,8,100.962,72.243,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.368,0.561,0.824,0.876,1.000,1.000,20,8
15,2841,16,135.904,108.692,0.850,0.924,0.962,0.849,0.971,0.974,0.849,0.971,0.974,0.848,0.972,0.975,0.848,0.971,0.974,16,16
16,2839,32,220.206,180.533,0.599,0.643,0.758,0.589,0.647,0.751,0.594,0.647,0.754,0.577,0.600,0.752,0.578,0.550,0.745,25,22
17,2845,64,391.500,332.463,0.356,0.282,0.514,0.328,0.256,0.506,0.412,0.304,0.522,0.386,0.203,0.479,0.347,0.157,0.453,25,19
18,3792,2,81.989,49.721,0.866,1.000,1.000,0.866,1.000,1.000,0.866,1.000,1.000,0.282,0.112,0.385,0.311,0.197,0.454,19,11
19,3798,4,92.352,61.796,0.886,1.000,1.000,0.886,1.000,1.000,0.886,1.000,1.000,0.317,0.261,0.623,0.331,0.451,0.723,22,12
20,3788,8,118.447,86.667,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.365,0.507,0.803,0.820,0.974,0.984,23,9
21,3783,16,171.473,137.140,0.850,0.911,0.959,0.828,0.965,0.970,0.828,0.964,0.970,0.828,0.966,0.971,0.828,0.966,0.971,16,16
22,3791,32,280.805,235.446,0.663,0.768,0.842,0.639,0.749,0.834,0.664,0.773,0.843,0.655,0.769,0.843,0.635,0.683,0.832,31,25
