,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,55.724,29.903,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.330,0.172,0.439,0.366,0.313,0.535,12,7
1,953,4,60.393,33.980,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.358,0.448,0.721,0.462,0.748,0.854,12,7
2,953,8,65.548,41.176,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,76.682,56.241,0.817,0.788,0.931,0.843,0.972,0.977,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,107.410,82.737,0.564,0.629,0.752,0.547,0.612,0.744,0.550,0.614,0.742,0.530,0.516,0.733,0.482,0.409,0.704,20,17
5,951,64,166.570,135.979,0.321,0.142,0.508,0.294,0.137,0.509,0.366,0.170,0.521,0.352,0.101,0.384,0.352,0.059,0.289,15,8
6,1892,2,67.221,35.921,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.314,0.138,0.407,0.318,0.241,0.487,16,9
7,1896,4,68.888,44.903,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.310,0.374,0.678,0.333,0.578,0.782,16,9
8,1895,8,81.729,56.721,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.414,0.704,0.876,0.898,1.000,1.000,15,8
9,1898,16,108.167,81.270,0.838,0.966,0.973,0.838,0.964,0.971,0.838,0.964,0.971,0.837,0.962,0.970,0.851,0.926,0.967,16,15
10,1900,32,161.734,132.257,0.573,0.621,0.746,0.575,0.638,0.753,0.586,0.651,0.755,0.580,0.566,0.750,0.584,0.547,0.746,22,21
11,1902,64,275.074,236.969,0.343,0.241,0.522,0.331,0.262,0.519,0.397,0.273,0.533,0.367,0.179,0.465,0.354,0.137,0.430,22,16
12,2836,2,73.558,42.192,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.295,0.121,0.392,0.302,0.203,0.458,18,11
13,2841,4,83.394,52.445,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.327,0.341,0.665,0.343,0.457,0.724,17,12
14,2843,8,100.337,71.684,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.367,0.567,0.825,0.876,1.000,1.000,20,8
15,2841,16,140.776,110.413,0.850,0.922,0.960,0.849,0.971,0.974,0.849,0.971,0.974,0.849,0.971,0.975,0.848,0.971,0.974,16,16
16,2839,32,219.165,185.711,0.599,0.654,0.761,0.580,0.641,0.754,0.583,0.647,0.756,0.590,0.593,0.756,0.578,0.550,0.745,25,22
17,2845,64,382.196,336.168,0.381,0.297,0.514,0.341,0.274,0.510,0.401,0.295,0.518,0.405,0.216,0.479,0.347,0.157,0.453,26,19
18,3792,2,83.416,49.634,0.866,1.000,1.000,0.866,1.000,1.000,0.866,1.000,1.000,0.295,0.104,0.376,0.311,0.197,0.454,21,11
19,3798,4,95.674,61.600,0.886,1.000,1.000,0.886,1.000,1.000,0.886,1.000,1.000,0.301,0.283,0.633,0.331,0.451,0.723,21,12
20,3788,8,117.319,87.950,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.367,0.526,0.810,0.820,0.974,0.984,22,9
21,3783,16,169.696,136.878,0.850,0.911,0.959,0.828,0.965,0.970,0.828,0.964,0.970,0.828,0.965,0.970,0.828,0.966,0.971,16,16
22,3791,32,277.932,236.756,0.659,0.769,0.843,0.658,0.765,0.840,0.662,0.777,0.845,0.652,0.774,0.847,0.635,0.683,0.832,31,25
23,3792,64,496.284,434.829,0.392,0.323,0.536,0.365,0.284,0.530,0.419,0.335,0.542,0.403,0.249,0.522,0.388,0.194,0.494,29,21
24,4739,2,88.297,54.619,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.282,0.102,0.375,0.311,0.176,0.441,21,12
25,4742,4,104.437,70.703,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.300,0.274,0.630,0.331,0.426,0.709,21,13
26,4744,8,134.512,104.416,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.356,0.502,0.799,0.532,0.809,0.910,24,13
27,4744,16,203.507,165.193,0.841,0.914,0.966,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.975,0.979,0.851,0.975,0.979,16,16
28,4746,32,334.964,289.604,0.673,0.749,0.833,0.664,0.766,0.837,0.673,0.781,0.840,0.680,0.751,0.841,0.651,0.689,0.831,28,25
29,4740,64,608.013,535.405,0.383,0.326,0.545,0.368,0.336,0.547,0.431,0.373,0.557,0.413,0.283,0.537,0.360,0.199,0.501,32,22
