,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,59.816,31.226,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.324,0.172,0.439,0.366,0.313,0.535,12,7
1,953,4,62.483,34.671,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.375,0.426,0.709,0.462,0.748,0.854,13,7
2,953,8,67.115,43.124,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,78.394,57.663,0.843,0.972,0.977,0.843,0.974,0.978,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,111.803,84.807,0.541,0.613,0.743,0.542,0.620,0.745,0.552,0.617,0.746,0.527,0.516,0.734,0.482,0.409,0.704,20,17
5,951,64,177.291,141.590,0.333,0.140,0.511,0.310,0.165,0.514,0.368,0.153,0.523,0.347,0.100,0.383,0.352,0.059,0.289,15,8
6,1892,2,70.320,39.083,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.316,0.120,0.392,0.318,0.241,0.487,18,9
7,1896,4,70.945,44.476,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.304,0.370,0.678,0.333,0.578,0.782,16,9
8,1895,8,85.109,58.465,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.411,0.706,0.876,0.898,1.000,1.000,15,8
9,1898,16,109.382,86.063,0.805,0.696,0.895,0.838,0.964,0.971,0.838,0.963,0.971,0.836,0.961,0.972,0.851,0.926,0.967,16,15
10,1900,32,170.657,138.738,0.597,0.647,0.751,0.570,0.639,0.751,0.585,0.652,0.752,0.587,0.571,0.751,0.584,0.547,0.746,22,21
11,1902,64,292.552,247.798,0.341,0.248,0.522,0.325,0.246,0.522,0.385,0.264,0.531,0.370,0.184,0.464,0.354,0.137,0.430,22,16
12,2836,2,76.719,44.824,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.292,0.110,0.384,0.302,0.203,0.458,19,11
13,2841,4,85.244,55.993,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.340,0.333,0.662,0.343,0.457,0.724,17,12
14,2843,8,106.211,75.947,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.368,0.561,0.824,0.876,1.000,1.000,20,8
15,2841,16,145.245,114.653,0.848,0.922,0.959,0.849,0.971,0.974,0.849,0.971,0.974,0.848,0.972,0.975,0.848,0.971,0.974,16,16
16,2839,32,231.380,191.911,0.597,0.647,0.758,0.582,0.641,0.749,0.593,0.645,0.751,0.585,0.610,0.754,0.578,0.550,0.745,26,22
17,2845,64,411.374,357.820,0.245,0.191,0.479,0.354,0.277,0.508,0.417,0.310,0.518,0.394,0.207,0.480,0.347,0.157,0.453,25,19
18,3792,2,86.559,52.540,0.866,1.000,1.000,0.866,1.000,1.000,0.866,1.000,1.000,0.272,0.100,0.372,0.311,0.197,0.454,22,11
19,3798,4,98.559,64.321,0.886,1.000,1.000,0.886,1.000,1.000,0.886,1.000,1.000,0.326,0.261,0.623,0.331,0.451,0.723,22,12
20,3788,8,122.123,90.830,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.364,0.543,0.817,0.820,0.974,0.984,21,9
21,3783,16,176.488,142.347,0.850,0.911,0.959,0.828,0.964,0.970,0.828,0.964,0.970,0.828,0.964,0.970,0.828,0.966,0.971,16,16
22,3791,32,297.212,250.241,0.650,0.763,0.841,0.641,0.757,0.839,0.660,0.770,0.842,0.652,0.770,0.845,0.635,0.683,0.832,31,25
23,3792,64,527.752,460.079,0.389,0.315,0.537,0.335,0.290,0.529,0.426,0.327,0.539,0.412,0.261,0.523,0.388,0.194,0.494,30,21
24,4739,2,89.790,58.003,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.293,0.102,0.375,0.311,0.176,0.441,21,12
25,4742,4,112.824,74.653,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.316,0.253,0.617,0.331,0.426,0.709,23,13
26,4744,8,141.730,108.654,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.355,0.478,0.788,0.532,0.809,0.910,26,13
27,4744,16,211.433,173.898,0.850,0.973,0.979,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.975,0.979,0.851,0.975,0.979,16,16
28,4746,32,353.613,303.530,0.685,0.768,0.841,0.659,0.763,0.837,0.669,0.779,0.841,0.677,0.754,0.841,0.651,0.689,0.831,28,25
29,4740,64,642.651,558.550,0.390,0.327,0.541,0.354,0.339,0.551,0.438,0.367,0.555,0.408,0.287,0.540,0.360,0.199,0.501,32,22
30,5697,2,102.251,64.947,0.870,1.000,1.000,0.870,1.000,1.000,0.870,1.000,1.000,0.288,0.087,0.360,0.312,0.148,0.419,24,14
31,5687,4,119.192,83.234,0.887,1.000,1.000,0.887,1.000,1.000,0.887,1.000,1.000,0.311,0.239,0.608,0.321,0.411,0.699,25,14
