"","UMAP_1","UMAP_2"
"Cell1",1.28972066795723,-5.80740742645471
"Cell2",4.52438057815926,-2.97384695968836
"Cell3",4.51013840591805,-0.461899804689578
"Cell4",-1.99060236060722,-1.26040630302637
"Cell5",-0.232499347568588,-2.53158979377954
"Cell6",-2.4565199478875,-1.68994979820459
"Cell7",-3.8113771542321,-2.45161967239588
"Cell8",-0.77878461921318,0.538901639364072
"Cell9",-2.13147007072075,-1.79942421875208
"Cell10",-0.536903367878036,0.236471844098874
"Cell12",-2.52776037299736,-7.3965268608114
"Cell13",4.15832532799141,-0.518644857027225
"Cell14",-2.75122700774773,-7.73293261490076
"Cell15",-0.476835237384872,8.4287847999552
"Cell16",-2.9821854695092,-1.60079460106104
"Cell17",1.30677560946242,-5.57491116485803
"Cell18",-2.56673942649467,-7.20142798385828
"Cell19",0.667115105747147,-3.15905575714319
"Cell21",-2.59874068343742,-7.09633116684168
"Cell22",-1.78529273116692,3.80820484199316
"Cell23",-3.70754395568474,6.51887698211462
"Cell24",-0.466798530460433,8.00254960098059
"Cell25",-1.91334591949089,3.8949291233042
"Cell26",-3.55914651000603,6.34383053817541
"Cell27",-3.96014224135979,6.84359402694494
"Cell28",-1.34493433082207,-1.00894193611353
"Cell29",-0.945870982051925,2.32732243575842
"Cell30",-3.18489228332146,-1.6483111854574
"Cell31",-2.43783961379631,-7.03011183700769
"Cell32",3.32263149177925,2.06584776677877
"Cell33",-0.484093056560592,8.28624243774206
"Cell34",1.29363509124414,2.40246958770544
"Cell35",2.65132714664833,1.0788094822386
"Cell36",-1.51949440085991,-1.59377078972071
"Cell37",4.45795501625435,-3.41232829055994
"Cell38",1.69633798158066,0.856682730100461
"Cell39",-1.96221123778923,2.41557366885931
"Cell40",2.22404207146065,2.46346933879644
"Cell41",2.12967105066673,-1.65746908149927
"Cell43",-1.06811987006767,-4.56192736587732
"Cell44",-0.113237248302535,-1.09068660698145
"Cell45",0.222184909938737,-2.75159172973841
"Cell46",0.367378129123612,1.61582909264357
"Cell47",-7.45038710677727,-5.32404046020716
"Cell48",0.363841427921219,-0.314898180582218
"Cell49",2.23839850580589,-2.09912352524012
"Cell50",-3.84988127791985,6.25581498183996
"Cell53",-1.55855403983696,-4.83206181488245
"Cell54",3.8449903861274,-3.44282488784998
"Cell55",7.29246033584969,3.68703217544348
"Cell56",-1.92259942138298,4.15529103317053
"Cell57",-1.65510951125725,-1.89446597061365
"Cell58",-2.7686959370385,-2.89092354736536
"Cell59",1.16218229985134,1.44557625540287
"Cell60",-2.74784432494743,-4.2030158515951
"Cell61",-0.790255175472335,0.459139538190671
"Cell62",3.78982151901619,-0.200523185350589
"Cell63",0.213161124347611,-2.38373355827539
"Cell65",0.161717666744156,1.67602978386671
"Cell66",0.774620904086991,3.85476012267859
"Cell67",4.71357692634956,-3.2834749694845
"Cell68",-2.49488364303215,-7.18986468277185
"Cell69",-2.21542130553825,-0.840097713091068
"Cell70",-1.10428987586601,-4.9004240509054
"Cell71",-2.30825005614861,1.87368662395269
"Cell73",4.43433965599434,-3.17154316864222
"Cell74",-3.23612986648186,-3.88754181823938
"Cell75",4.11925805961983,-0.175655293085269
"Cell76",-7.54176531875236,-5.04296259842127
"Cell77",7.13799847519295,3.83448786773474
"Cell78",0.264976514934464,3.18442709483893
"Cell79",-3.82128439986809,-3.1456633087179
"Cell80",-2.11512909972771,3.57475371398718
"Cell81",-3.27770243728264,-3.16873555145472
"Cell82",2.16294874107735,-1.51678185425013
"Cell83",2.59941948807137,3.6669702056864
"Cell84",4.00929368889229,3.27168161906988
"Cell85",-2.08894787871941,3.71270699538977
"Cell87",-1.4017399414788,-4.88206725082605
"Cell88",2.44416536247627,-1.65272359810083
"Cell89",1.69960687911408,-2.04599766693323
"Cell90",2.13605071461098,2.38908727206976
"Cell91",0.219985736965104,-2.04822473488062
"Cell92",0.0354399815787512,-0.782512235262088
"Cell93",-2.94847594344719,-3.76307158432215
"Cell94",1.71517090356247,0.787738693139859
"Cell95",-0.853788481594161,-4.74837832412928
"Cell96",1.06397910272972,1.69737751521856
"Cell97",3.03507925426857,-2.99823574981897
"Cell98",-7.59881411635979,-5.45300631485193
"Cell99",0.19910992538826,3.62718625106604
"Cell100",-0.0638254746208948,2.53130574264319
"Cell101",0.698767735122605,3.57812566795141
"Cell102",2.94585718071358,3.27448589839727
"Cell103",-0.388229952694015,8.62045378722937
"Cell104",-2.76760588729485,0.712785673520871
"Cell105",3.72925485527412,-3.28326373062342
"Cell106",-1.47311745727165,1.8492391530493
"Cell107",0.685172452091141,3.97991366424353
"Cell108",4.34930790817635,-0.441762494661502
"Cell109",-1.06188570106132,1.91781033315451
"Cell110",1.39592801263825,2.24497873821051
"Cell111",0.906445486902161,0.616582107923337
"Cell112",4.32901991760628,3.24476082362921
"Cell114",-0.0936704739342493,1.16046836712153
"Cell115",-0.22229252898796,8.77883524932654
"Cell117",2.77660657322304,-0.158935117342166
"Cell118",1.3893724851896,0.248121571920224
"Cell119",4.34315861618416,-2.94819550476282
"Cell120",4.5115991965522,-3.18873028717249
"Cell121",-3.43920241439445,-2.55674056968897
"Cell122",3.99795187866585,-3.00872807464807
"Cell123",4.31893743431465,3.18279893436224
"Cell124",-3.62590323531731,6.67118115463049
"Cell125",2.90561629688637,3.22515637912542
"Cell126",0.0350649491538244,-0.958004045107059
"Cell127",-0.151722417713241,-1.48362545929163
"Cell128",-3.18761645400627,0.664801967523404
"Cell129",-2.91052018249138,-3.53226952514856
"Cell130",-0.0352408751259607,-1.43661885223597
"Cell131",1.26903544223206,-5.77706246338098
"Cell132",7.38705052292244,3.76728029289038
"Cell133",0.717622651218339,0.559105348966427
"Cell134",-0.241775141597824,-0.707018899538211
"Cell135",-3.70055924499138,6.86870522537024
"Cell136",7.4869889155616,3.96357770004065
"Cell137",7.4015568629493,3.69924135246069
"Cell138",-1.72850571715935,-2.46777062378138
"Cell139",-3.46415434920891,-2.7869568344137
"Cell140",3.84063137924568,-0.461813258745364
"Cell141",0.703783764003678,1.51107960679323
"Cell142",-3.61719857299431,-0.0227828498861116
"Cell143",-1.23829279983147,-3.14217429123133
"Cell144",-1.85055433356865,-0.706322002031497
"Cell145",4.27445210373299,2.8806799177149
"Cell146",-3.52394448363884,-2.88690714798181
"Cell147",-1.2023261650811,2.12507374324591
"Cell148",7.62044562256233,3.93147988357336
"Cell149",1.67341200864212,-5.52353386841028
"Cell150",0.922988279222413,3.61044855155737
"Cell151",-0.804033385158615,0.707017314813443
"Cell152",7.51867188370125,3.54124374427588
"Cell153",-7.25376044356926,-5.32714848480432
"Cell154",1.80084349071877,3.70140714683325
"Cell155",-2.86857281768425,0.862133217237302
"Cell156",4.14203704750435,2.79558475055487
"Cell157",4.25550903236763,-0.597353148080997
"Cell158",4.34003127968208,-1.04635791740625
"Cell159",0.707021369098588,2.34519918002874
"Cell160",2.72550476944344,3.61933298148901
"Cell161",2.55334116375343,2.95681650676519
"Cell163",1.26792193806068,0.144167495153256
"Cell164",3.99080861961739,-3.62184958420008
"Cell165",-2.31030427062614,-7.4679551597616
"Cell166",-3.82521639907463,6.74905533828528
"Cell167",-3.91707573974236,-2.84867625198572
"Cell168",0.0297212735404211,8.13342185058386
"Cell169",2.80959619438545,-0.193982886888675
"Cell170",-1.00186382377251,3.51308865585119
"Cell171",-1.82980285728081,-3.25958447418421
"Cell172",-3.91149912917717,6.812754106901
"Cell173",-1.72453652465446,4.1074797634104
"Cell174",-2.31651173675163,-0.418453979112796
"Cell176",4.40866364395515,-3.52658133468836
"Cell177",4.28454483902351,2.98876364269049
"Cell178",-3.67051611983879,-3.91901497802942
"Cell179",4.2674163714637,3.15099914111883
"Cell180",4.71656764900581,-0.598845648386173
"Cell181",3.82967461502449,-3.29478173217981
"Cell182",0.819340123294755,-3.75932126007288
"Cell183",4.36734784996407,-3.44432644806116
"Cell184",-0.251931057811813,8.51986308135779
"Cell185",-0.287883029819564,0.758669507882901
"Cell186",-0.0951479538689417,0.500720096013852
"Cell188",-0.325497017742233,1.82394303121359
"Cell189",6.90081442749397,4.08486981429846
"Cell190",-2.76275406921013,0.473573875806637
"Cell191",0.00396050369636591,7.38970465698034
"Cell192",2.30746318256752,-1.63442664108484
"Cell193",-3.63640271270378,-0.4411236520788
"Cell194",4.09109414970772,-3.07022337875574
"Cell196",1.45945712035791,-5.66794495544641
"Cell197",-3.86791001403435,6.91180081405432
"Cell198",2.91997362530129,3.42365260162146
"Cell199",-7.71657286727531,-5.32154993972986
"Cell200",0.83346028482811,3.72553176917822
"Cell201",0.198190821765824,-2.42400555572718
"Cell202",0.643651975749894,1.13151088096888
"Cell204",-3.2079745396386,-3.03724293670862
"Cell205",1.36444387534903,-1.66998057327478
"Cell206",3.69401945030586,2.99580974616797
"Cell207",1.11342312252419,2.85953266658575
"Cell208",-2.04029880607231,3.90683312454016
"Cell209",-2.81135617339714,-1.31705098114222
"Cell210",-1.30005036437614,-4.89343266449182
"Cell211",2.14453674709694,-1.87792139015406
"Cell212",2.04377151882546,1.95835728683264
"Cell213",4.61242283737556,-0.640092658617191
"Cell214",2.25157005941765,-1.51917748413294
"Cell215",-1.47632394874199,1.85639567413122
"Cell216",-2.91110430801018,-3.5626965042135
"Cell217",-0.343830691219406,-1.22382073364466
"Cell218",-2.70157681548698,-1.66968588791101
"Cell219",-3.37718640411003,-2.6988335128805
"Cell220",1.53913822626965,-5.55000548324793
