"","UMAP_1","UMAP_2"
"Cell1",-8.5286333395349,3.46349875533684
"Cell2",-7.67064259780516,6.0395445069085
"Cell3",3.2835107015265,8.35292093360528
"Cell4",3.15030981766114,8.61361162269219
"Cell5",-9.62329982055297,5.81178371512993
"Cell6",3.50724055038819,7.91763488853081
"Cell7",-3.17455099357238,-10.8022170821418
"Cell8",8.22103192078004,-5.14585502540962
"Cell9",-7.82730029357543,5.14055149161919
"Cell10",7.8672874139441,-5.2006545821418
"Cell11",-2.52145455611815,-9.79033430015937
"Cell12",4.46261479126344,10.2112936218987
"Cell13",3.00748659836183,8.01138631904229
"Cell14",3.79070069061647,7.40129177177056
"Cell15",-2.00720463527312,-10.0596586028327
"Cell16",-7.37712167037597,4.51203195655449
"Cell17",-9.70796798003783,4.31699840629204
"Cell18",3.60231901871095,8.15766136252984
"Cell19",5.10680510269532,8.55501882636651
"Cell20",4.68910195099244,8.75997583472832
"Cell21",3.0063209699286,9.57327215278252
"Cell22",-1.74917886985411,-9.78873880302802
"Cell23",7.67290856109986,-4.91953475868598
"Cell24",-3.3554041220056,-10.3299814025153
"Cell25",-2.29773686660399,-9.27542360222236
"Cell26",3.23635794388185,9.8520216187249
"Cell27",7.95611168609986,-3.61443431770698
"Cell28",8.18140770660768,-3.30871518051521
"Cell29",3.21177007423768,9.00703661048516
"Cell30",-8.57246039641967,6.68813173377617
"Cell31",3.4862215684546,7.34606163108452
"Cell32",-3.39272664321532,-9.65234811699287
"Cell33",-3.20998929275145,-8.34861047661201
"Cell34",-1.96481035483947,-8.18971212303535
"Cell35",5.09703613983522,8.89294569099053
"Cell36",-3.55991290343871,-8.67655141746894
"Cell37",-9.87004302276244,4.4253973206292
"Cell38",-2.92745993865599,-11.3071037093391
"Cell39",3.84804417358766,9.27529089057549
"Cell40",2.60897304283509,8.45055906379326
"Cell41",-7.94635651839843,6.54939262473687
"Cell42",3.01700808273683,9.73318616950615
"Cell43",8.59455467926393,-4.467892722248
"Cell44",-8.39395974410643,6.38642160499199
"Cell45",-7.98721860183348,4.49881879890069
"Cell46",2.82308747040162,7.7373770912896
"Cell47",7.89357449280153,-5.53632600700752
"Cell48",-8.43399737609496,3.83463995063408
"Cell49",-7.18340323699584,5.97800056541069
"Cell50",8.4780109094275,-3.99053104317085
"Cell51",6.67203356491456,-5.07513387596504
"Cell53",-9.32332728637328,6.9421529015313
"Cell54",-9.40873931182494,6.17180196845635
"Cell55",-9.73923514617553,5.59999410712822
"Cell56",-1.77093444598784,-10.1983686248054
"Cell57",7.90378834473024,-3.49106700813667
"Cell58",7.74638249145875,-4.8888812819709
"Cell59",-3.76834772361388,-9.01139409935371
"Cell60",9.0674417184485,-4.8648858824958
"Cell61",7.96505333649049,-4.02899415886299
"Cell62",3.54541327225099,9.12129156196221
"Cell63",-7.76092980636229,4.18106381499871
"Cell64",3.68022371994386,7.51166812980278
"Cell65",-3.62519691718688,-10.4099822798957
"Cell66",-2.68545482886901,-8.24281270897285
"Cell67",-7.86218093169799,6.64021341407402
"Cell68",4.5509302781714,8.85363809669121
"Cell69",-2.86346815360656,-11.0384898940314
"Cell70",6.47513844238649,-3.79971273338691
"Cell71",2.12897469269166,8.96117059791192
"Cell72",-4.14328311217894,-9.20123441612617
"Cell73",-8.44716809524169,5.15928785407647
"Cell74",6.83588816391359,-4.14324481880561
"Cell75",3.47106553779969,9.7337526520501
"Cell76",8.21467758880983,-5.25421007072822
"Cell77",-7.35446236861815,4.63397543037041
"Cell78",6.72758747803102,-4.05125768577949
"Cell79",-2.26800189746489,-10.6749749938239
"Cell80",-2.65568087829222,-9.87867696678535
"Cell81",6.89451624618898,-3.54720456993476
"Cell82",-8.98540614379515,4.77208559119805
"Cell83",9.23522831665406,-3.34451325333015
"Cell84",2.89117004143129,9.54716722571953
"Cell85",-3.96150563491454,-9.88886506950752
"Cell86",-9.08430503142943,4.45951644981011
"Cell87",7.19504000412355,-5.3713966170539
"Cell88",-7.90171931518187,6.01186840140923
"Cell89",8.13134171234498,-5.06635911857978
"Cell90",3.77785469757447,9.82557050788506
"Cell91",-7.83342669738402,6.09603540504082
"Cell92",-8.71445105804076,5.57135383689507
"Cell93",8.34227921234498,-3.40952904617683
"Cell94",-7.15173505080809,4.38588611686333
"Cell95",7.8733499215735,-4.81031043922798
"Cell97",-9.02982066405883,6.37186996543511
"Cell98",7.34289004074464,-5.11015088951484
"Cell99",-1.64092598689666,-9.08611543571845
"Cell100",-8.26517651809325,6.72000925147637
"Cell101",-8.35051654113402,7.00376360023125
"Cell102",9.12975384460817,-4.57715185081855
"Cell103",-1.58617316020598,-10.0755668441047
"Cell104",-2.4655424190866,-9.11787469780342
"Cell105",-8.64104102386107,6.82063715064629
"Cell106",2.43884469734559,9.19991151893242
"Cell107",-3.82872365249266,-10.0780835906257
"Cell108",4.51171709762941,7.31298963630303
