,Unnamed: 0,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,0.0,957.0,2.0,69.54038095238096,37.06852380952381,0.8550000000000002,1.0,1.0,0.8550000000000002,1.0,1.0,0.8550000000000002,1.0,1.0,0.33361904761904765,0.17476190476190473,0.44176190476190474,0.3659999999999999,0.31299999999999994,0.535,11.761904761904763,7.0
1,1.0,953.0,4.0,72.39709523809523,43.775904761904755,0.9049999999999999,1.0,1.0,0.9049999999999999,1.0,1.0,0.9049999999999999,1.0,1.0,0.364952380952381,0.43685714285714294,0.7164285714285714,0.4619999999999999,0.7479999999999998,0.8539999999999995,12.333333333333334,7.0
2,2.0,953.0,8.0,85.00147619047618,57.31166666666667,0.8880000000000001,1.0,1.0,0.8880000000000001,1.0,1.0,0.8880000000000001,1.0,1.0,0.8880000000000001,1.0,1.0,0.8880000000000001,1.0,1.0,8.0,8.0
3,3.0,959.0,16.0,108.12561904761904,82.36042857142857,0.827047619047619,0.8937619047619049,0.9585238095238094,0.8231904761904764,0.9474285714285715,0.9692857142857143,0.843,0.972,0.9770000000000001,0.843,0.9759999999999994,0.9810000000000003,0.843,0.9759999999999994,0.9810000000000003,16.0,16.0
4,4.0,953.0,32.0,162.4187142857143,134.5722380952381,0.5457619047619049,0.6166190476190477,0.7446666666666667,0.5364761904761904,0.6109047619047617,0.7438095238095238,0.5494285714285715,0.6219523809523809,0.746142857142857,0.5265238095238095,0.5146190476190476,0.7323333333333335,0.482,0.4089999999999999,0.7040000000000002,20.0,17.0
5,5.0,951.0,64.0,277.7585714285714,238.5836666666667,0.3261428571428572,0.15323809523809523,0.5162857142857143,0.2946190476190476,0.1542380952380952,0.5125714285714287,0.37023809523809514,0.16323809523809524,0.5232857142857144,0.3475714285714285,0.1016666666666667,0.38480952380952377,0.3520000000000001,0.05899999999999996,0.2889999999999999,15.19047619047619,8.0
6,6.0,1892.0,2.0,83.24285714285713,48.65714285714286,0.874,1.0,1.0,0.874,1.0,1.0,0.874,1.0,1.0,0.31247619047619046,0.13290476190476191,0.40219047619047615,0.3179999999999999,0.241,0.487,16.61904761904762,9.0
7,7.0,1896.0,4.0,90.95423809523811,61.16504761904761,0.8819999999999999,1.0,1.0,0.8819999999999999,1.0,1.0,0.8819999999999999,1.0,1.0,0.32400000000000007,0.3584761904761904,0.6739999999999999,0.3330000000000001,0.5779999999999998,0.782,16.142857142857142,9.0
8,8.0,1895.0,8.0,117.28180952380951,87.80361904761905,0.8979999999999999,1.0,1.0,0.8979999999999999,1.0,1.0,0.8979999999999999,1.0,1.0,0.410095238095238,0.6956190476190477,0.8725238095238097,0.8979999999999999,1.0,1.0,15.333333333333334,8.0
9,9.0,1898.0,16.0,167.80976190476193,138.24471428571428,0.8500000000000002,0.8760952380952379,0.9545238095238092,0.8240952380952378,0.9405238095238095,0.9645714285714284,0.8379999999999996,0.9636190476190478,0.9709999999999999,0.8363333333333333,0.9612380952380951,0.970952380952381,0.8509999999999996,0.9259999999999997,0.967,16.0,15.0
10,10.0,1900.0,32.0,276.93123809523814,240.19838095238092,0.5699523809523809,0.6111904761904763,0.7440476190476191,0.5720476190476189,0.6401428571428572,0.751142857142857,0.5871904761904762,0.6506666666666667,0.7542380952380954,0.5829047619047619,0.5661428571428571,0.75,0.5839999999999999,0.547,0.7460000000000002,22.0,21.0
11,11.0,1902.0,64.0,496.98580952380956,440.88523809523804,0.35395238095238096,0.2531904761904762,0.5216666666666667,0.3286190476190476,0.25090476190476185,0.5183809523809524,0.3969047619047619,0.27257142857142863,0.5305238095238096,0.3798095238095239,0.18347619047619046,0.46671428571428575,0.35400000000000004,0.137,0.4299999999999999,22.0,16.0
12,12.0,2836.0,2.0,95.26814285714285,61.135333333333335,0.881,1.0,1.0,0.881,1.0,1.0,0.881,1.0,1.0,0.3042857142857143,0.11157142857142859,0.3842380952380952,0.3019999999999999,0.20299999999999996,0.4580000000000001,19.095238095238095,11.0
13,13.0,2841.0,4.0,113.5711904761905,80.36338095238096,0.8960000000000005,1.0,1.0,0.8960000000000005,1.0,1.0,0.8960000000000005,1.0,1.0,0.32938095238095244,0.3193333333333333,0.6542380952380953,0.343,0.4570000000000001,0.7240000000000001,18.0,12.0
14,14.0,2843.0,8.0,153.7354761904762,119.67452380952383,0.876,1.0,1.0,0.876,1.0,1.0,0.876,1.0,1.0,0.36876190476190474,0.5648095238095238,0.8254761904761904,0.876,1.0,1.0,19.904761904761905,8.0
15,15.0,2841.0,16.0,230.5729047619048,195.03142857142853,0.847952380952381,0.9111904761904762,0.9571428571428572,0.8369047619047618,0.9484761904761905,0.9671428571428573,0.849,0.9709999999999999,0.974,0.8488095238095239,0.9710000000000001,0.974809523809524,0.8480000000000002,0.9709999999999999,0.974,16.0,16.0
16,16.0,2839.0,32.0,391.43176190476197,343.1375238095238,0.5888095238095237,0.6394285714285713,0.7546666666666665,0.5790952380952381,0.6424285714285715,0.752047619047619,0.5923333333333333,0.6537619047619048,0.7564761904761903,0.5791904761904763,0.5963809523809525,0.7543333333333335,0.5779999999999998,0.5500000000000002,0.7449999999999997,25.047619047619047,22.0
17,17.0,2845.0,64.0,715.0454285714285,639.6636190476189,0.3645238095238094,0.28547619047619044,0.5122857142857141,0.3448095238095238,0.2815238095238095,0.508,0.4149047619047619,0.31138095238095237,0.5208571428571429,0.390904761904762,0.2040952380952381,0.47828571428571415,0.3469999999999998,0.157,0.453,25.19047619047619,19.0
18,18.0,3792.0,2.0,110.7794285714286,74.21623809523808,0.8659999999999999,1.0,1.0,0.8659999999999999,1.0,1.0,0.8659999999999999,1.0,1.0,0.28257142857142853,0.10576190476190477,0.37809523809523804,0.311,0.197,0.454,20.476190476190474,11.0
19,19.0,3798.0,4.0,134.52319047619048,99.82957142857143,0.8859999999999996,1.0,1.0,0.8859999999999996,1.0,1.0,0.8859999999999996,1.0,1.0,0.3092380952380952,0.2727142857142857,0.628142857142857,0.3310000000000001,0.4509999999999999,0.7230000000000003,21.476190476190474,12.0
20,20.0,3788.0,8.0,191.1007619047619,151.52738095238095,0.8919999999999998,1.0,1.0,0.8919999999999998,1.0,1.0,0.8919999999999998,1.0,1.0,0.3629523809523809,0.5168095238095238,0.8058571428571429,0.8200000000000001,0.974,0.9840000000000004,22.714285714285715,9.0
21,21.0,3783.0,16.0,292.02476190476193,251.3624285714286,0.8490476190476189,0.9086190476190475,0.9581904761904757,0.821095238095238,0.9404761904761905,0.9638571428571429,0.8279999999999997,0.964,0.9699999999999999,0.8278095238095237,0.9651428571428572,0.9702380952380955,0.8279999999999997,0.9660000000000001,0.9709999999999999,16.0,16.0
22,22.0,3791.0,32.0,508.80028571428574,448.00557142857144,0.6497619047619049,0.7442380952380953,0.8371428571428571,0.645952380952381,0.7565714285714288,0.8384285714285714,0.6621428571428573,0.7742380952380953,0.8437142857142857,0.6509047619047619,0.7699047619047621,0.845142857142857,0.6349999999999999,0.6829999999999999,0.8320000000000004,30.857142857142858,25.0
23,23.0,3792.0,64.0,936.202238095238,840.328761904762,0.33961904761904765,0.2666666666666667,0.5188571428571427,0.35809523809523813,0.301,0.5308571428571429,0.4238095238095239,0.33133333333333337,0.540904761904762,0.39771428571428563,0.24666666666666665,0.518952380952381,0.388,0.194,0.4939999999999999,29.142857142857142,21.0
24,24.0,4739.0,2.0,125.88880952380953,85.38933333333333,0.885,1.0,1.0,0.885,1.0,1.0,0.885,1.0,1.0,0.28914285714285715,0.10019047619047619,0.37285714285714283,0.311,0.17600000000000005,0.44099999999999995,21.428571428571427,12.0
25,25.0,4742.0,4.0,159.43400000000003,117.8557619047619,0.876,1.0,1.0,0.876,1.0,1.0,0.876,1.0,1.0,0.3091904761904762,0.2604285714285714,0.6206666666666666,0.3310000000000001,0.42600000000000005,0.7089999999999997,22.761904761904763,13.0
26,26.0,4744.0,8.0,227.7068571428571,184.22538095238096,0.881,1.0,1.0,0.881,1.0,1.0,0.881,1.0,1.0,0.35452380952380946,0.49780952380952376,0.7964285714285714,0.532,0.8089999999999997,0.9099999999999999,24.428571428571427,13.0
27,27.0,4744.0,16.0,356.5670952380953,307.0153333333333,0.8410000000000001,0.9155714285714287,0.9662380952380952,0.842238095238095,0.9608571428571427,0.9754761904761906,0.8509999999999996,0.9759999999999994,0.9800000000000002,0.8475714285714282,0.9739523809523808,0.9790000000000001,0.8509999999999996,0.9750000000000001,0.9789999999999995,16.095238095238095,16.0
28,28.0,4746.0,32.0,623.4425714285715,553.7999523809524,0.6718095238095239,0.7536190476190476,0.8363333333333333,0.6502857142857144,0.7616666666666668,0.8354761904761904,0.6692857142857143,0.7789047619047619,0.8403333333333333,0.6781904761904763,0.7481428571428571,0.8395238095238095,0.6509999999999999,0.689,0.8309999999999997,27.857142857142858,25.0
29,29.0,4740.0,64.0,1158.2851904761906,1042.5706190476192,0.3941428571428572,0.3427619047619047,0.547952380952381,0.36542857142857144,0.3258571428571429,0.5433333333333334,0.43400000000000005,0.363095238095238,0.553904761904762,0.4088571428571428,0.282,0.5371904761904763,0.3600000000000001,0.19899999999999998,0.501,31.904761904761905,22.0
30,30.0,5697.0,2.0,142.6609047619048,98.99633333333333,0.8699999999999998,1.0,1.0,0.8699999999999998,1.0,1.0,0.8699999999999998,1.0,1.0,0.28952380952380946,0.0900952380952381,0.36238095238095236,0.31200000000000006,0.14800000000000002,0.4189999999999998,23.857142857142858,14.0
31,31.0,5687.0,4.0,181.4743333333333,138.15404761904762,0.8870000000000002,1.0,1.0,0.8870000000000002,1.0,1.0,0.8870000000000002,1.0,1.0,0.30433333333333334,0.23647619047619045,0.6052380952380951,0.32099999999999995,0.41099999999999975,0.699,25.61904761904762,14.0
32,32.0,5690.0,8.0,265.30852380952376,216.2595238095238,0.8889999999999997,1.0,1.0,0.8889999999999997,1.0,1.0,0.8889999999999997,1.0,1.0,0.33695238095238095,0.48066666666666663,0.7906190476190477,0.5299999999999999,0.8070000000000002,0.9090000000000001,25.238095238095237,13.0
33,33.0,5682.0,16.0,420.09528571428575,362.44766666666663,0.8081904761904762,0.8834761904761905,0.9442857142857144,0.7954761904761908,0.9238095238095239,0.9516190476190477,0.8100000000000003,0.9450000000000001,0.9570000000000004,0.772952380952381,0.9272857142857144,0.948190476190476,0.808,0.9450000000000001,0.9559999999999997,16.904761904761905,16.0
34,34.0,5691.0,32.0,735.792523809524,654.4080952380951,0.6323809523809525,0.7323809523809524,0.8156666666666668,0.624095238095238,0.7345714285714285,0.8143333333333335,0.6385238095238095,0.7480952380952379,0.819047619047619,0.6253809523809524,0.7402857142857143,0.8198095238095237,0.6129999999999998,0.6620000000000003,0.8070000000000002,30.0,25.0
35,35.0,5691.0,64.0,1371.0292857142854,1238.5139523809523,0.4043333333333333,0.3504761904761904,0.5639999999999998,0.37766666666666665,0.3364761904761905,0.5596190476190477,0.4512380952380951,0.3815714285714287,0.5735238095238094,0.4201904761904763,0.28680952380952385,0.5550952380952383,0.4290000000000001,0.2599999999999999,0.5410000000000001,32.095238095238095,27.0
36,36.0,6653.0,2.0,155.74833333333333,112.90590476190478,0.8800000000000002,1.0,1.0,0.8800000000000002,1.0,1.0,0.8800000000000002,1.0,1.0,0.27719047619047615,0.08466666666666665,0.35609523809523813,0.319,0.14800000000000002,0.41800000000000004,25.80952380952381,14.0
37,37.0,6643.0,4.0,204.9070952380952,157.69080952380955,0.8640000000000004,1.0,1.0,0.8640000000000004,1.0,1.0,0.8640000000000004,1.0,1.0,0.3174285714285714,0.23071428571428573,0.604047619047619,0.33699999999999997,0.4000000000000001,0.6969999999999996,25.428571428571427,14.0
