,Unnamed: 0,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,0.0,957.0,2.0,265.26322727272725,205.38118181818183,0.8550000000000003,1.0,1.0,0.8550000000000003,1.0,1.0,0.8550000000000003,1.0,1.0,0.33100000000000007,0.17390909090909087,0.44063636363636366,0.3659999999999999,0.31299999999999994,0.535,11.863636363636363,7.0
1,1.0,953.0,4.0,352.6778181818183,292.59927272727265,0.905,1.0,1.0,0.905,1.0,1.0,0.905,1.0,1.0,0.3627727272727273,0.44377272727272726,0.7192727272727273,0.4619999999999999,0.7479999999999998,0.8539999999999995,12.181818181818182,7.0
2,2.0,953.0,8.0,537.3330000000001,468.258090909091,0.8880000000000002,1.0,1.0,0.8880000000000002,1.0,1.0,0.8880000000000002,1.0,1.0,0.8880000000000002,1.0,1.0,0.8880000000000002,1.0,1.0,8.0,8.0
3,3.0,959.0,16.0,884.9337727272728,804.4081363636363,0.8264999999999998,0.8809545454545454,0.9551818181818184,0.8203636363636363,0.9441363636363637,0.9680454545454545,0.843,0.972,0.9770000000000002,0.843,0.9759999999999994,0.9810000000000003,0.843,0.9759999999999994,0.9810000000000003,16.0,16.0
4,4.0,953.0,32.0,1575.7905454545455,1460.8970000000002,0.5474545454545455,0.6176363636363637,0.7444545454545455,0.5382272727272729,0.6144090909090909,0.7442272727272726,0.5485909090909091,0.6180454545454546,0.7444545454545455,0.5249999999999999,0.5117727272727273,0.7312727272727275,0.482,0.409,0.7040000000000002,19.954545454545453,17.0
5,5.0,951.0,64.0,2936.9404545454545,2741.6463181818176,0.32631818181818184,0.1508636363636363,0.5155909090909091,0.297090909090909,0.14977272727272728,0.5114545454545456,0.37027272727272736,0.1631363636363636,0.5226818181818181,0.3483181818181818,0.10309090909090912,0.38595454545454544,0.3520000000000001,0.05899999999999996,0.2889999999999999,15.318181818181818,8.0
6,6.0,1892.0,2.0,448.71945454545454,362.03422727272726,0.8739999999999999,1.0,1.0,0.8739999999999999,1.0,1.0,0.8739999999999999,1.0,1.0,0.31481818181818183,0.1326818181818182,0.40190909090909094,0.31799999999999984,0.241,0.48700000000000004,16.772727272727273,9.0
7,7.0,1896.0,4.0,617.4066363636365,521.5996363636364,0.882,1.0,1.0,0.882,1.0,1.0,0.882,1.0,1.0,0.3284090909090909,0.3638636363636364,0.6768636363636366,0.33300000000000013,0.5779999999999998,0.782,15.863636363636363,9.0
8,8.0,1895.0,8.0,943.7697272727273,836.7275000000002,0.8979999999999998,1.0,1.0,0.8979999999999998,1.0,1.0,0.8979999999999998,1.0,1.0,0.4188636363636362,0.6967727272727273,0.8723181818181819,0.8979999999999998,1.0,1.0,15.409090909090908,8.0
9,9.0,1898.0,16.0,1593.8357727272728,1454.227181818182,0.852181818181818,0.8747727272727271,0.9548181818181817,0.8246363636363635,0.9397272727272725,0.9650909090909092,0.8379999999999996,0.9638181818181817,0.9710454545454545,0.8364090909090909,0.9609545454545455,0.9709545454545458,0.8509999999999995,0.9259999999999997,0.9669999999999999,16.0,15.0
