,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,254.283,195.587,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.328,0.174,0.440,0.366,0.313,0.535,12,7
1,953,4,340.194,278.167,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.368,0.456,0.724,0.462,0.748,0.854,12,7
2,953,8,515.951,445.916,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,850.712,771.150,0.818,0.788,0.935,0.786,0.904,0.954,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,1517.154,1394.504,0.545,0.609,0.741,0.509,0.586,0.740,0.533,0.607,0.744,0.526,0.515,0.733,0.482,0.409,0.704,20,17
5,951,64,2851.240,2648.564,0.310,0.148,0.512,0.307,0.156,0.512,0.384,0.185,0.527,0.346,0.097,0.372,0.352,0.059,0.289,14,8
6,1892,2,436.186,347.917,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.314,0.134,0.402,0.318,0.241,0.487,17,9
7,1896,4,601.967,511.661,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.316,0.366,0.677,0.333,0.578,0.782,16,9
8,1895,8,943.514,835.636,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.350,0.655,0.861,0.898,1.000,1.000,16,8
9,1898,16,1615.602,1471.693,0.866,0.841,0.949,0.776,0.892,0.945,0.838,0.963,0.971,0.837,0.961,0.970,0.851,0.926,0.967,16,15
10,1900,32,2932.195,2712.716,0.583,0.657,0.758,0.578,0.648,0.751,0.596,0.653,0.755,0.587,0.566,0.749,0.584,0.547,0.746,22,21
11,1902,64,5595.579,5210.675,0.349,0.243,0.515,0.328,0.240,0.513,0.404,0.277,0.529,0.371,0.172,0.461,0.354,0.137,0.430,21,16
12,2836,2,610.475,507.787,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.324,0.118,0.390,0.302,0.203,0.458,18,11
13,2841,4,877.391,758.954,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.324,0.315,0.653,0.343,0.457,0.724,18,12
14,2843,8,1402.885,1258.938,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.367,0.589,0.834,0.876,1.000,1.000,19,8
15,2841,16,2392.041,2179.087,0.850,0.924,0.962,0.816,0.907,0.953,0.849,0.971,0.974,0.849,0.971,0.975,0.848,0.971,0.974,16,16
16,2839,32,4330.734,4011.845,0.578,0.640,0.755,0.568,0.634,0.750,0.595,0.659,0.759,0.574,0.604,0.755,0.578,0.550,0.745,25,22
17,2845,64,8248.355,7717.708,0.371,0.295,0.512,0.363,0.275,0.507,0.418,0.308,0.522,0.392,0.202,0.478,0.347,0.157,0.453,24,19
18,3792,2,805.627,671.960,0.866,1.000,1.000,0.866,1.000,1.000,0.866,1.000,1.000,0.286,0.114,0.386,0.311,0.197,0.454,19,11
19,3798,4,1158.490,991.298,0.886,1.000,1.000,0.886,1.000,1.000,0.886,1.000,1.000,0.321,0.262,0.623,0.331,0.451,0.723,22,12
20,3788,8,1873.395,1654.855,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.351,0.509,0.803,0.820,0.974,0.984,23,9
21,3783,16,3157.598,2886.320,0.850,0.910,0.958,0.828,0.964,0.970,0.828,0.964,0.970,0.828,0.965,0.970,0.828,0.966,0.971,16,16
22,3791,32,5740.203,5348.947,0.642,0.708,0.831,0.652,0.765,0.840,0.662,0.777,0.844,0.653,0.773,0.846,0.635,0.683,0.832,31,25
23,3792,64,10972.102,10241.572,0.368,0.317,0.538,0.356,0.310,0.536,0.426,0.335,0.542,0.413,0.263,0.521,0.388,0.194,0.494,30,21
24,4739,2,998.171,835.369,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.303,0.097,0.370,0.311,0.176,0.441,22,12
25,4742,4,1454.316,1257.993,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.291,0.264,0.621,0.331,0.426,0.709,23,13
26,4744,8,2314.233,2057.750,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.340,0.518,0.805,0.532,0.809,0.910,23,13
27,4744,16,3950.110,3615.806,0.842,0.916,0.967,0.804,0.896,0.956,0.851,0.976,0.980,0.849,0.972,0.977,0.851,0.975,0.979,16,16
28,4746,32,7213.316,6632.648,0.686,0.766,0.842,0.657,0.775,0.838,0.671,0.783,0.841,0.682,0.753,0.841,0.651,0.689,0.831,28,25
29,4740,64,13648.072,12720.620,0.382,0.328,0.544,0.344,0.315,0.545,0.433,0.361,0.555,0.414,0.272,0.532,0.360,0.199,0.501,31,22
30,5697,2,1182.347,991.044,0.870,1.000,1.000,0.870,1.000,1.000,0.870,1.000,1.000,0.290,0.090,0.361,0.312,0.148,0.419,25,14
31,5687,4,1712.962,1481.788,0.887,1.000,1.000,0.887,1.000,1.000,0.887,1.000,1.000,0.304,0.238,0.608,0.321,0.411,0.699,25,14
32,5690,8,2751.316,2484.901,0.889,1.000,1.000,0.889,1.000,1.000,0.889,1.000,1.000,0.343,0.464,0.785,0.530,0.807,0.909,26,13
33,5682,16,4676.092,4271.013,0.814,0.773,0.919,0.775,0.882,0.945,0.810,0.945,0.957,0.770,0.926,0.948,0.808,0.945,0.956,17,16
34,5691,32,8547.741,7920.363,0.630,0.723,0.814,0.626,0.723,0.811,0.636,0.747,0.819,0.628,0.741,0.820,0.613,0.662,0.807,30,25
35,5691,64,16396.532,15316.061,0.406,0.355,0.564,0.371,0.329,0.559,0.446,0.380,0.573,0.426,0.294,0.556,0.429,0.260,0.541,34,27
36,6653,2,1385.826,1165.070,0.880,1.000,1.000,0.880,1.000,1.000,0.880,1.000,1.000,0.279,0.082,0.352,0.319,0.148,0.418,27,14
37,6643,4,2006.182,1735.342,0.864,1.000,1.000,0.864,1.000,1.000,0.864,1.000,1.000,0.315,0.235,0.607,0.337,0.400,0.697,25,14
38,6648,8,3216.309,2869.302,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.345,0.483,0.792,0.535,0.815,0.911,25,13
