,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,229.033,178.530,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.334,0.170,0.438,0.366,0.313,0.535,12,7
1,953,4,308.200,255.556,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.356,0.451,0.722,0.462,0.748,0.854,12,7
2,953,8,474.189,411.093,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,781.764,714.262,0.815,0.779,0.933,0.843,0.972,0.977,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,1407.049,1305.059,0.551,0.616,0.743,0.553,0.625,0.745,0.547,0.615,0.743,0.497,0.464,0.723,0.482,0.409,0.704,19,17
5,951,64,2644.493,2455.520,0.333,0.146,0.514,0.298,0.153,0.511,0.377,0.164,0.523,0.346,0.108,0.394,0.352,0.059,0.289,16,8
6,1892,2,400.358,321.054,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.328,0.137,0.406,0.318,0.241,0.487,16,9
7,1896,4,553.999,473.038,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.346,0.349,0.667,0.333,0.578,0.782,17,9
8,1895,8,872.435,779.683,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.414,0.692,0.868,0.898,1.000,1.000,16,8
9,1898,16,1497.459,1365.096,0.850,0.928,0.969,0.838,0.964,0.971,0.838,0.964,0.971,0.837,0.961,0.970,0.851,0.926,0.967,16,15
10,1900,32,2727.732,2522.223,0.579,0.641,0.752,0.560,0.621,0.748,0.588,0.652,0.753,0.580,0.567,0.751,0.584,0.547,0.746,22,21
11,1902,64,5806.488,6608.861,0.334,0.247,0.517,0.334,0.246,0.520,0.391,0.267,0.532,0.382,0.174,0.462,0.354,0.137,0.430,21,16
12,2836,2,831.555,675.790,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.302,0.113,0.385,0.302,0.203,0.458,19,11
13,2841,4,1181.286,1001.230,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.327,0.340,0.664,0.343,0.457,0.724,17,12
14,2843,8,1850.386,1639.681,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.370,0.559,0.824,0.876,1.000,1.000,20,8
15,2841,16,3099.423,2835.632,0.850,0.926,0.964,0.849,0.971,0.974,0.849,0.971,0.974,0.848,0.972,0.975,0.848,0.971,0.974,16,16
16,2839,32,5598.853,5149.785,0.514,0.535,0.721,0.593,0.648,0.753,0.592,0.652,0.756,0.578,0.596,0.755,0.578,0.550,0.745,25,22
17,2845,64,10579.854,9768.672,0.374,0.292,0.516,0.357,0.292,0.510,0.417,0.312,0.524,0.391,0.199,0.477,0.347,0.157,0.453,24,19
18,3792,2,1086.152,902.247,0.866,1.000,1.000,0.866,1.000,1.000,0.866,1.000,1.000,0.281,0.103,0.375,0.311,0.197,0.454,21,11
19,3798,4,1558.314,1341.196,0.886,1.000,1.000,0.886,1.000,1.000,0.886,1.000,1.000,0.323,0.274,0.630,0.331,0.451,0.723,21,12
20,3788,8,2442.710,2180.783,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.368,0.500,0.798,0.820,0.974,0.984,24,9
21,3783,16,4100.294,3729.380,0.850,0.911,0.959,0.828,0.964,0.970,0.828,0.964,0.970,0.828,0.966,0.971,0.828,0.966,0.971,16,16
22,3791,32,7331.204,6805.450,0.632,0.718,0.829,0.646,0.762,0.841,0.662,0.777,0.845,0.653,0.770,0.844,0.635,0.683,0.832,31,25
23,3792,64,13968.446,12993.627,0.380,0.317,0.535,0.368,0.317,0.532,0.421,0.323,0.539,0.402,0.257,0.522,0.388,0.194,0.494,30,21
24,4739,2,1347.813,1116.034,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.282,0.102,0.375,0.311,0.176,0.441,21,12
25,4742,4,1948.242,1671.625,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.301,0.246,0.613,0.331,0.426,0.709,24,13
26,4744,8,3052.489,2712.759,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.355,0.489,0.793,0.532,0.809,0.910,25,13
27,4744,16,5143.857,4660.422,0.842,0.917,0.968,0.851,0.976,0.980,0.851,0.976,0.980,0.815,0.957,0.972,0.851,0.975,0.979,17,16
28,4746,32,9166.741,8533.724,0.684,0.766,0.840,0.663,0.765,0.836,0.665,0.775,0.840,0.679,0.750,0.839,0.651,0.689,0.831,28,25
29,4740,64,16685.920,11920.512,0.401,0.353,0.548,0.349,0.319,0.542,0.430,0.362,0.555,0.412,0.281,0.536,0.360,0.199,0.501,32,22
30,5697,2,1082.734,915.355,0.870,1.000,1.000,0.870,1.000,1.000,0.870,1.000,1.000,0.286,0.089,0.362,0.312,0.148,0.419,24,14
31,5687,4,1581.646,1380.712,0.887,1.000,1.000,0.887,1.000,1.000,0.887,1.000,1.000,0.308,0.236,0.607,0.321,0.411,0.699,25,14
32,5690,8,2574.488,2291.320,0.889,1.000,1.000,0.889,1.000,1.000,0.889,1.000,1.000,0.333,0.473,0.787,0.530,0.807,0.909,26,13
33,5682,16,4375.960,4003.722,0.818,0.782,0.925,0.810,0.946,0.957,0.810,0.945,0.957,0.769,0.927,0.948,0.808,0.945,0.956,17,16
34,5691,32,7956.414,7407.299,0.634,0.726,0.818,0.612,0.721,0.810,0.638,0.749,0.819,0.622,0.721,0.818,0.613,0.662,0.807,29,25
35,5691,64,15310.633,14334.074,0.399,0.357,0.566,0.400,0.346,0.563,0.457,0.385,0.573,0.409,0.278,0.555,0.429,0.260,0.541,31,27
36,6653,2,1291.447,1067.667,0.880,1.000,1.000,0.880,1.000,1.000,0.880,1.000,1.000,0.259,0.083,0.354,0.319,0.148,0.418,27,14
37,6643,4,1886.701,1603.191,0.864,1.000,1.000,0.864,1.000,1.000,0.864,1.000,1.000,0.302,0.245,0.612,0.337,0.400,0.697,24,14
38,6648,8,2975.796,2669.337,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.336,0.471,0.787,0.535,0.815,0.911,26,13
39,6645,16,5105.145,4919.579,0.816,0.839,0.908,0.776,0.873,0.907,0.776,0.872,0.907,0.699,0.829,0.887,0.774,0.876,0.910,19,16
40,6640,32,12464.151,11549.998,0.667,0.759,0.836,0.677,0.776,0.842,0.678,0.776,0.843,0.676,0.761,0.842,0.677,0.747,0.845,30,28
41,6643,64,23823.216,17071.461,0.405,0.368,0.575,0.372,0.350,0.567,0.445,0.379,0.575,0.417,0.314,0.568,0.404,0.232,0.539,36,26
42,7600,2,1448.564,1214.833,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.281,0.084,0.357,0.303,0.135,0.405,25,16
43,7602,4,2124.691,1849.332,0.877,1.000,1.000,0.877,1.000,1.000,0.877,1.000,1.000,0.311,0.207,0.588,0.328,0.352,0.672,29,16
44,7598,8,3392.791,3067.562,0.873,1.000,1.000,0.873,1.000,1.000,0.873,1.000,1.000,0.345,0.435,0.772,0.472,0.752,0.891,29,14
45,7601,16,5863.713,5375.554,0.854,0.868,0.955,0.783,0.898,0.956,0.816,0.965,0.973,0.750,0.930,0.957,0.816,0.963,0.972,18,16
46,7602,32,10678.176,9893.997,0.644,0.685,0.790,0.641,0.702,0.785,0.665,0.720,0.789,0.660,0.698,0.792,0.653,0.650,0.794,28,25
47,7596,64,20280.402,19083.687,0.419,0.357,0.550,0.384,0.342,0.549,0.447,0.370,0.553,0.411,0.296,0.543,0.404,0.239,0.526,35,26
48,8560,2,1634.722,1384.797,0.879,1.000,1.000,0.879,1.000,1.000,0.879,1.000,1.000,0.281,0.074,0.345,0.285,0.128,0.398,29,17
49,8550,4,2390.105,2065.667,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.307,0.216,0.593,0.332,0.374,0.683,28,15
50,8536,8,3811.488,3413.348,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.349,0.462,0.785,0.330,0.649,0.860,26,16
51,8541,16,6550.601,5988.163,0.870,0.984,0.985,0.820,0.907,0.962,0.870,0.985,0.985,0.762,0.933,0.963,0.870,0.984,0.985,19,16
52,8548,32,11993.476,11077.945,0.677,0.783,0.842,0.675,0.779,0.841,0.678,0.788,0.843,0.664,0.775,0.840,0.648,0.726,0.839,31,28
53,8540,64,22860.083,21479.311,0.419,0.355,0.564,0.384,0.334,0.557,0.454,0.376,0.570,0.428,0.316,0.570,0.429,0.256,0.558,35,27
54,9488,2,1821.866,1518.216,0.867,1.000,1.000,0.867,1.000,1.000,0.867,1.000,1.000,0.285,0.075,0.345,0.294,0.133,0.404,29,16
55,9500,4,2651.206,2289.691,0.879,1.000,1.000,0.879,1.000,1.000,0.879,1.000,1.000,0.288,0.203,0.585,0.305,0.339,0.660,30,18
56,9497,8,4273.954,3820.147,0.875,1.000,1.000,0.875,1.000,1.000,0.875,1.000,1.000,0.341,0.428,0.772,0.337,0.608,0.842,28,18
57,9498,16,9576.151,9006.384,0.848,0.961,0.969,0.849,0.964,0.970,0.849,0.963,0.970,0.604,0.836,0.920,0.849,0.964,0.970,23,16
58,9499,32,17777.846,12445.241,0.644,0.668,0.809,0.684,0.769,0.827,0.683,0.776,0.828,0.678,0.768,0.830,0.663,0.749,0.829,30,28
59,9505,64,25455.475,23631.276,0.449,0.422,0.613,0.407,0.394,0.609,0.483,0.446,0.620,0.461,0.379,0.617,0.436,0.294,0.608,41,31
