,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,306.101,232.595,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.327,0.171,0.439,0.366,0.313,0.535,12,7
1,953,4,402.454,332.114,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.358,0.447,0.721,0.462,0.748,0.854,12,7
2,953,8,608.597,529.867,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,1005.491,909.827,0.826,0.925,0.962,0.843,0.972,0.977,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,1791.891,1647.746,0.546,0.601,0.742,0.537,0.615,0.743,0.537,0.608,0.746,0.526,0.513,0.730,0.482,0.409,0.704,20,17
5,951,64,3344.912,3133.040,0.334,0.171,0.525,0.293,0.155,0.515,0.371,0.170,0.524,0.351,0.105,0.384,0.352,0.059,0.289,15,8
6,1892,2,519.605,413.991,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.313,0.131,0.400,0.318,0.241,0.487,17,9
7,1896,4,724.966,534.102,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.338,0.408,0.699,0.333,0.578,0.782,14,9
8,1895,8,879.651,791.430,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.421,0.707,0.876,0.898,1.000,1.000,15,8
9,1898,16,1496.884,1379.528,0.836,0.964,0.973,0.838,0.964,0.971,0.838,0.964,0.971,0.837,0.961,0.970,0.851,0.926,0.967,16,15
10,1900,32,2733.710,2556.240,0.578,0.620,0.748,0.564,0.625,0.747,0.585,0.643,0.748,0.586,0.567,0.748,0.584,0.547,0.746,22,21
11,1902,64,5198.174,4902.714,0.328,0.233,0.508,0.321,0.240,0.519,0.393,0.271,0.528,0.365,0.177,0.459,0.354,0.137,0.430,21,16
12,2836,2,567.529,472.397,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.298,0.115,0.386,0.302,0.203,0.458,19,11
13,2841,4,815.692,710.474,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.309,0.321,0.654,0.343,0.457,0.724,18,12
14,2843,8,1303.817,1163.439,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.366,0.562,0.825,0.876,1.000,1.000,20,8
15,2841,16,2273.642,2037.452,0.848,0.921,0.959,0.849,0.971,0.974,0.849,0.971,0.974,0.849,0.971,0.975,0.848,0.971,0.974,16,16
16,2839,32,4038.237,3772.746,0.519,0.480,0.710,0.581,0.642,0.749,0.598,0.659,0.759,0.578,0.588,0.753,0.578,0.550,0.745,24,22
17,2845,64,7726.887,7269.742,0.372,0.287,0.512,0.363,0.290,0.512,0.406,0.301,0.520,0.384,0.206,0.478,0.347,0.157,0.453,25,19
18,3792,2,748.564,621.777,0.866,1.000,1.000,0.866,1.000,1.000,0.866,1.000,1.000,0.288,0.126,0.396,0.311,0.197,0.454,18,11
19,3798,4,1070.135,930.174,0.886,1.000,1.000,0.886,1.000,1.000,0.886,1.000,1.000,0.311,0.279,0.632,0.331,0.451,0.723,21,12
20,3788,8,1720.064,1548.060,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.370,0.502,0.802,0.820,0.974,0.984,23,9
21,3783,16,2943.186,2702.397,0.850,0.910,0.958,0.828,0.964,0.970,0.828,0.964,0.970,0.828,0.963,0.969,0.828,0.966,0.971,16,16
22,3791,32,5359.631,5001.202,0.638,0.726,0.834,0.651,0.762,0.839,0.664,0.771,0.842,0.635,0.753,0.843,0.635,0.683,0.832,30,25
23,3792,64,10254.016,9660.637,0.373,0.312,0.535,0.382,0.306,0.530,0.425,0.329,0.539,0.388,0.251,0.520,0.388,0.194,0.494,30,21
24,4739,2,910.997,773.772,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.297,0.100,0.374,0.311,0.176,0.441,21,12
25,4742,4,1331.886,1163.105,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.306,0.259,0.619,0.331,0.426,0.709,23,13
26,4744,8,2146.142,1948.775,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.351,0.491,0.793,0.532,0.809,0.910,25,13
27,4744,16,3691.452,3417.392,0.842,0.916,0.966,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.975,0.979,16,16
28,4746,32,6736.798,6319.290,0.655,0.764,0.839,0.654,0.767,0.837,0.666,0.773,0.839,0.676,0.754,0.840,0.651,0.689,0.831,28,25
29,4740,64,12786.740,12148.688,0.395,0.342,0.548,0.331,0.309,0.540,0.424,0.362,0.555,0.419,0.285,0.535,0.360,0.199,0.501,32,22
30,5697,2,1097.197,929.459,0.870,1.000,1.000,0.870,1.000,1.000,0.870,1.000,1.000,0.282,0.093,0.366,0.312,0.148,0.419,23,14
31,5687,4,1608.459,1402.045,0.887,1.000,1.000,0.887,1.000,1.000,0.887,1.000,1.000,0.312,0.221,0.595,0.321,0.411,0.699,28,14
