,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,319.088,246.951,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.316,0.177,0.441,0.366,0.313,0.535,12,7
1,953,4,422.415,349.492,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.358,0.448,0.721,0.462,0.748,0.854,12,7
2,953,8,640.355,550.665,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,1056.114,956.074,0.826,0.925,0.962,0.791,0.908,0.955,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,1881.020,1727.121,0.552,0.626,0.745,0.525,0.602,0.743,0.556,0.625,0.746,0.524,0.514,0.733,0.482,0.409,0.704,20,17
5,951,64,3494.051,3266.958,0.328,0.146,0.515,0.305,0.159,0.513,0.366,0.155,0.522,0.354,0.100,0.382,0.352,0.059,0.289,15,8
6,1892,2,541.082,434.391,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.319,0.129,0.399,0.318,0.241,0.487,17,9
7,1896,4,620.598,477.455,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.330,0.388,0.688,0.333,0.578,0.782,15,9
8,1895,8,883.219,786.048,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.419,0.706,0.876,0.898,1.000,1.000,15,8
9,1898,16,1490.898,1362.348,0.867,0.840,0.949,0.812,0.907,0.960,0.838,0.963,0.971,0.837,0.961,0.970,0.851,0.926,0.967,16,15
10,1900,32,2712.925,2522.423,0.601,0.651,0.756,0.558,0.618,0.742,0.596,0.666,0.757,0.579,0.562,0.751,0.584,0.547,0.746,22,21
11,1902,64,5153.834,4809.896,0.361,0.257,0.518,0.333,0.243,0.522,0.396,0.267,0.533,0.379,0.185,0.467,0.354,0.137,0.430,22,16
12,2836,2,566.928,469.369,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.287,0.125,0.397,0.302,0.203,0.458,17,11
13,2841,4,811.835,706.932,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.334,0.317,0.653,0.343,0.457,0.724,18,12
14,2843,8,1302.472,1152.685,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.365,0.562,0.825,0.876,1.000,1.000,20,8
15,2841,16,2265.934,2025.512,0.849,0.924,0.961,0.849,0.971,0.974,0.849,0.971,0.974,0.849,0.971,0.975,0.848,0.971,0.974,16,16
16,2839,32,4007.143,3718.078,0.567,0.626,0.750,0.584,0.654,0.758,0.600,0.658,0.758,0.574,0.587,0.754,0.578,0.550,0.745,25,22
17,2845,64,7615.295,7163.387,0.379,0.288,0.513,0.339,0.269,0.507,0.415,0.306,0.520,0.391,0.195,0.476,0.347,0.157,0.453,24,19
18,3792,2,743.896,614.577,0.866,1.000,1.000,0.866,1.000,1.000,0.866,1.000,1.000,0.290,0.107,0.380,0.311,0.197,0.454,20,11
19,3798,4,1064.490,920.928,0.886,1.000,1.000,0.886,1.000,1.000,0.886,1.000,1.000,0.307,0.267,0.624,0.331,0.451,0.723,22,12
20,3788,8,1712.434,1521.481,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.358,0.505,0.802,0.820,0.974,0.984,23,9
21,3783,16,2917.646,2673.731,0.850,0.911,0.959,0.828,0.964,0.970,0.828,0.964,0.970,0.828,0.966,0.971,0.828,0.966,0.971,16,16
22,3791,32,5293.685,4945.872,0.630,0.678,0.816,0.656,0.770,0.842,0.664,0.773,0.843,0.652,0.772,0.845,0.635,0.683,0.832,31,25
23,3792,64,10120.831,9487.379,0.389,0.324,0.536,0.349,0.289,0.529,0.421,0.329,0.541,0.412,0.261,0.524,0.388,0.194,0.494,31,21
24,4739,2,907.205,768.569,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.285,0.093,0.366,0.311,0.176,0.441,23,12
25,4742,4,1333.210,1139.329,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.315,0.270,0.629,0.331,0.426,0.709,21,13
26,4744,8,2136.008,1918.403,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.354,0.481,0.791,0.532,0.809,0.910,25,13
27,4744,16,3654.826,3326.553,0.843,0.919,0.969,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.975,0.979,16,16
28,4746,32,6609.939,6145.996,0.675,0.772,0.841,0.664,0.757,0.833,0.669,0.779,0.841,0.675,0.754,0.841,0.651,0.689,0.831,28,25
29,4740,64,12606.821,11839.252,0.395,0.352,0.548,0.382,0.347,0.549,0.430,0.361,0.556,0.410,0.278,0.537,0.360,0.199,0.501,32,22
