,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,68.559,40.112,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.326,0.175,0.441,0.366,0.313,0.535,12,7
1,953,4,76.812,50.026,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.351,0.444,0.721,0.462,0.748,0.854,12,7
2,953,8,94.927,68.976,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,131.368,105.681,0.843,0.974,0.978,0.843,0.972,0.977,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,207.823,179.526,0.555,0.626,0.745,0.534,0.610,0.746,0.556,0.632,0.747,0.525,0.515,0.733,0.482,0.409,0.704,20,17
5,951,64,365.560,323.166,0.318,0.157,0.514,0.308,0.153,0.514,0.367,0.174,0.527,0.352,0.100,0.382,0.352,0.059,0.289,15,8
6,1892,2,89.887,57.967,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.311,0.129,0.400,0.318,0.241,0.487,17,9
7,1896,4,105.431,76.792,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.341,0.336,0.663,0.333,0.578,0.782,17,9
8,1895,8,143.632,114.505,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.421,0.707,0.877,0.898,1.000,1.000,15,8
9,1898,16,216.863,185.665,0.867,0.840,0.949,0.816,0.911,0.961,0.838,0.964,0.971,0.837,0.961,0.970,0.851,0.926,0.967,16,15
10,1900,32,369.401,326.680,0.596,0.642,0.752,0.569,0.632,0.748,0.594,0.647,0.750,0.585,0.570,0.750,0.584,0.547,0.746,22,21
11,1902,64,677.026,610.144,0.356,0.245,0.519,0.332,0.267,0.524,0.394,0.273,0.532,0.383,0.189,0.473,0.354,0.137,0.430,23,16
12,2836,2,107.623,75.207,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.308,0.118,0.391,0.302,0.203,0.458,18,11
13,2841,4,137.604,103.325,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.337,0.301,0.645,0.343,0.457,0.724,19,12
14,2843,8,195.492,158.372,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.370,0.564,0.825,0.876,1.000,1.000,20,8
15,2841,16,306.551,264.503,0.849,0.925,0.961,0.849,0.971,0.974,0.849,0.971,0.974,0.848,0.971,0.974,0.848,0.971,0.974,16,16
16,2839,32,528.829,473.400,0.566,0.646,0.759,0.581,0.639,0.752,0.598,0.657,0.757,0.578,0.560,0.749,0.578,0.550,0.745,23,22
17,2845,64,981.877,892.190,0.287,0.207,0.483,0.334,0.264,0.506,0.412,0.317,0.524,0.395,0.207,0.478,0.347,0.157,0.453,25,19
