,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,80.559,44.647,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.330,0.171,0.439,0.366,0.313,0.535,12,7
1,953,4,92.126,57.693,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.379,0.417,0.707,0.462,0.748,0.854,13,7
2,953,8,111.925,79.813,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,154.330,124.656,0.843,0.976,0.981,0.786,0.904,0.957,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,245.851,211.491,0.534,0.592,0.741,0.537,0.604,0.743,0.551,0.612,0.745,0.524,0.512,0.731,0.482,0.409,0.704,20,17
5,951,64,432.762,383.410,0.309,0.152,0.513,0.301,0.156,0.514,0.370,0.159,0.520,0.343,0.109,0.395,0.352,0.059,0.289,16,8
6,1892,2,105.905,67.775,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.313,0.138,0.407,0.318,0.241,0.487,16,9
7,1896,4,121.894,91.138,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.322,0.360,0.674,0.333,0.578,0.782,16,9
8,1895,8,169.769,134.989,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.428,0.700,0.875,0.898,1.000,1.000,15,8
9,1898,16,256.858,219.871,0.837,0.963,0.972,0.838,0.964,0.971,0.838,0.964,0.971,0.837,0.961,0.970,0.851,0.926,0.967,16,15
10,1900,32,435.323,387.970,0.546,0.570,0.739,0.582,0.644,0.750,0.566,0.630,0.750,0.586,0.568,0.749,0.584,0.547,0.746,22,21
11,1902,64,792.844,718.358,0.330,0.246,0.521,0.334,0.236,0.515,0.399,0.278,0.533,0.387,0.182,0.467,0.354,0.137,0.430,22,16
12,2836,2,128.087,89.426,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.297,0.126,0.397,0.302,0.203,0.458,17,11
13,2841,4,164.519,123.470,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.316,0.300,0.641,0.343,0.457,0.724,20,12
14,2843,8,231.729,189.836,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.365,0.582,0.832,0.876,1.000,1.000,19,8
15,2841,16,360.943,314.100,0.850,0.924,0.961,0.849,0.971,0.974,0.849,0.971,0.974,0.849,0.971,0.975,0.848,0.971,0.974,16,16
16,2839,32,620.970,556.163,0.586,0.641,0.755,0.577,0.644,0.754,0.591,0.643,0.749,0.586,0.604,0.756,0.578,0.550,0.745,26,22
17,2845,64,1145.283,1044.967,0.294,0.242,0.499,0.341,0.279,0.509,0.416,0.306,0.521,0.377,0.199,0.480,0.347,0.157,0.453,25,19
18,3792,2,155.109,111.044,0.866,1.000,1.000,0.866,1.000,1.000,0.866,1.000,1.000,0.271,0.098,0.370,0.311,0.197,0.454,22,11
19,3798,4,200.338,155.005,0.886,1.000,1.000,0.886,1.000,1.000,0.886,1.000,1.000,0.314,0.279,0.632,0.331,0.451,0.723,21,12
20,3788,8,290.699,241.929,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.357,0.514,0.804,0.820,0.974,0.984,23,9
21,3783,16,460.413,406.132,0.849,0.910,0.958,0.813,0.894,0.952,0.828,0.964,0.970,0.828,0.966,0.971,0.828,0.966,0.971,16,16
22,3791,32,804.978,726.492,0.658,0.745,0.836,0.652,0.766,0.840,0.661,0.777,0.845,0.653,0.771,0.845,0.635,0.683,0.832,31,25
23,3792,64,1500.551,1374.813,0.274,0.167,0.480,0.345,0.304,0.532,0.439,0.335,0.540,0.406,0.252,0.523,0.388,0.194,0.494,29,21
24,4739,2,180.408,132.799,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.300,0.097,0.370,0.311,0.176,0.441,22,12
25,4742,4,235.706,193.064,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.308,0.264,0.624,0.331,0.426,0.709,22,13
26,4744,8,351.811,299.413,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.353,0.501,0.795,0.532,0.809,0.910,25,13
27,4744,16,564.967,500.593,0.842,0.918,0.968,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.975,0.979,0.851,0.975,0.979,16,16
28,4746,32,992.591,892.654,0.683,0.763,0.838,0.650,0.757,0.834,0.671,0.782,0.842,0.679,0.751,0.841,0.651,0.689,0.831,28,25
29,4740,64,1850.297,1697.059,0.408,0.351,0.548,0.367,0.331,0.545,0.429,0.359,0.553,0.410,0.282,0.535,0.360,0.199,0.501,31,22
30,5697,2,207.383,156.696,0.870,1.000,1.000,0.870,1.000,1.000,0.870,1.000,1.000,0.292,0.092,0.365,0.312,0.148,0.419,23,14
31,5687,4,278.589,222.996,0.887,1.000,1.000,0.887,1.000,1.000,0.887,1.000,1.000,0.304,0.237,0.607,0.321,0.411,0.699,25,14
32,5690,8,414.935,353.066,0.889,1.000,1.000,0.889,1.000,1.000,0.889,1.000,1.000,0.336,0.469,0.786,0.530,0.807,0.909,26,13
33,5682,16,664.913,592.119,0.817,0.774,0.920,0.810,0.944,0.956,0.810,0.945,0.957,0.770,0.926,0.948,0.808,0.945,0.956,17,16
34,5691,32,1187.924,1076.732,0.631,0.724,0.815,0.622,0.727,0.811,0.636,0.745,0.819,0.631,0.745,0.822,0.613,0.662,0.807,30,25
35,5691,64,2223.383,2046.228,0.414,0.357,0.567,0.363,0.324,0.554,0.447,0.378,0.574,0.425,0.298,0.556,0.429,0.260,0.541,34,27
36,6653,2,239.632,182.726,0.880,1.000,1.000,0.880,1.000,1.000,0.880,1.000,1.000,0.273,0.080,0.351,0.319,0.148,0.418,27,14
37,6643,4,320.336,268.552,0.864,1.000,1.000,0.864,1.000,1.000,0.864,1.000,1.000,0.322,0.221,0.597,0.337,0.400,0.697,27,14
38,6648,8,478.967,407.626,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.351,0.469,0.786,0.535,0.815,0.911,26,13
39,6645,16,778.453,700.016,0.804,0.854,0.913,0.776,0.872,0.907,0.776,0.874,0.908,0.690,0.830,0.885,0.774,0.876,0.910,19,16
40,6640,32,1375.836,1250.272,0.658,0.747,0.842,0.660,0.762,0.839,0.678,0.774,0.842,0.675,0.756,0.845,0.677,0.747,0.845,29,28
41,6643,64,2579.042,2134.180,0.400,0.352,0.571,0.384,0.345,0.569,0.443,0.379,0.577,0.405,0.303,0.568,0.404,0.232,0.539,34,26
42,7600,2,218.409,166.079,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.297,0.077,0.349,0.303,0.135,0.405,27,16
43,7602,4,296.271,240.226,0.877,1.000,1.000,0.877,1.000,1.000,0.877,1.000,1.000,0.309,0.226,0.599,0.328,0.352,0.672,27,16
44,7598,8,457.996,382.971,0.873,1.000,1.000,0.873,1.000,1.000,0.873,1.000,1.000,0.326,0.472,0.787,0.472,0.752,0.891,26,14
45,7601,16,854.144,786.177,0.852,0.868,0.954,0.816,0.965,0.973,0.816,0.965,0.973,0.732,0.916,0.951,0.816,0.963,0.972,19,16
46,7602,32,1569.592,1416.848,0.667,0.713,0.790,0.652,0.709,0.784,0.660,0.713,0.788,0.656,0.701,0.793,0.653,0.650,0.794,29,25
47,7596,64,2919.712,2688.692,0.404,0.355,0.550,0.386,0.314,0.546,0.444,0.373,0.556,0.407,0.290,0.544,0.404,0.239,0.526,34,26
48,8560,2,295.176,226.789,0.879,1.000,1.000,0.879,1.000,1.000,0.879,1.000,1.000,0.277,0.078,0.349,0.285,0.128,0.398,28,17
49,8550,4,391.379,321.373,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.307,0.216,0.594,0.332,0.374,0.683,28,15
50,8536,8,594.740,511.615,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.339,0.469,0.786,0.330,0.649,0.860,26,16
51,8541,16,982.053,872.810,0.870,0.984,0.985,0.870,0.984,0.985,0.870,0.985,0.985,0.802,0.953,0.971,0.870,0.984,0.985,18,16
52,8548,32,1745.281,1586.472,0.654,0.739,0.834,0.670,0.771,0.837,0.678,0.788,0.843,0.660,0.769,0.840,0.648,0.726,0.839,30,28
53,8540,64,3274.002,3017.196,0.409,0.355,0.566,0.367,0.327,0.554,0.454,0.376,0.570,0.425,0.314,0.570,0.429,0.256,0.558,35,27
54,9488,2,328.004,247.468,0.867,1.000,1.000,0.867,1.000,1.000,0.867,1.000,1.000,0.282,0.076,0.347,0.294,0.133,0.404,28,16
55,9500,4,435.831,356.720,0.879,1.000,1.000,0.879,1.000,1.000,0.879,1.000,1.000,0.292,0.216,0.593,0.305,0.339,0.660,28,18
56,9497,8,658.862,566.666,0.875,1.000,1.000,0.875,1.000,1.000,0.875,1.000,1.000,0.346,0.435,0.774,0.337,0.608,0.842,28,18
57,9498,16,1080.443,968.029,0.848,0.961,0.969,0.849,0.964,0.970,0.849,0.963,0.970,0.676,0.877,0.934,0.849,0.964,0.970,21,16
58,9499,32,1923.811,1759.056,0.678,0.761,0.826,0.655,0.758,0.824,0.680,0.774,0.827,0.668,0.761,0.828,0.663,0.749,0.829,30,28
59,9505,64,3642.058,3344.379,0.458,0.429,0.614,0.432,0.405,0.612,0.489,0.454,0.621,0.467,0.375,0.618,0.436,0.294,0.608,40,31
