,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,85.069,49.654,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.321,0.187,0.451,0.366,0.313,0.535,11,7
1,953,4,95.713,61.133,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.376,0.425,0.708,0.462,0.748,0.854,13,7
2,953,8,124.075,83.445,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,171.286,133.256,0.843,0.972,0.977,0.843,0.974,0.978,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,267.620,229.517,0.547,0.619,0.744,0.530,0.609,0.745,0.551,0.619,0.747,0.526,0.514,0.733,0.482,0.409,0.704,20,17
5,951,64,469.765,424.707,0.329,0.153,0.521,0.293,0.151,0.514,0.376,0.154,0.521,0.352,0.102,0.384,0.352,0.059,0.289,15,8
6,1892,2,111.945,73.655,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.310,0.132,0.401,0.318,0.241,0.487,17,9
7,1896,4,132.450,100.918,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.300,0.309,0.648,0.333,0.578,0.782,19,9
8,1895,8,181.312,150.489,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.426,0.688,0.867,0.898,1.000,1.000,16,8
9,1898,16,278.600,240.624,0.863,0.839,0.948,0.812,0.907,0.960,0.838,0.964,0.971,0.837,0.961,0.970,0.851,0.926,0.967,16,15
10,1900,32,473.373,421.674,0.581,0.599,0.743,0.572,0.644,0.748,0.588,0.651,0.755,0.579,0.563,0.751,0.584,0.547,0.746,22,21
11,1902,64,881.699,793.764,0.349,0.255,0.521,0.319,0.250,0.518,0.388,0.269,0.527,0.384,0.180,0.463,0.354,0.137,0.430,22,16
12,2836,2,140.726,93.734,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.291,0.121,0.392,0.302,0.203,0.458,18,11
