,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,84.626,46.222,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.323,0.170,0.438,0.366,0.313,0.535,12,7
1,953,4,99.067,65.618,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.359,0.448,0.721,0.462,0.748,0.854,12,7
2,953,8,117.416,91.099,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,169.222,143.469,0.826,0.925,0.962,0.795,0.911,0.956,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,272.040,235.745,0.555,0.617,0.746,0.542,0.622,0.742,0.540,0.609,0.746,0.527,0.512,0.730,0.482,0.409,0.704,20,17
5,951,64,477.671,425.149,0.341,0.163,0.518,0.292,0.140,0.500,0.372,0.158,0.521,0.352,0.101,0.385,0.352,0.059,0.289,15,8
6,1892,2,116.265,70.963,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.321,0.120,0.392,0.318,0.241,0.487,18,9
7,1896,4,134.458,100.161,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.339,0.388,0.688,0.333,0.578,0.782,15,9
8,1895,8,188.011,147.315,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.419,0.709,0.877,0.898,1.000,1.000,15,8
9,1898,16,284.920,246.165,0.833,0.959,0.970,0.838,0.963,0.971,0.838,0.963,0.971,0.837,0.962,0.970,0.851,0.926,0.967,16,15
10,1900,32,487.594,435.205,0.533,0.529,0.722,0.581,0.647,0.751,0.572,0.629,0.750,0.585,0.568,0.749,0.584,0.547,0.746,22,21
11,1902,64,890.755,814.918,0.376,0.271,0.526,0.334,0.250,0.517,0.394,0.279,0.531,0.369,0.178,0.467,0.354,0.137,0.430,22,16
