"","UMAP_1","UMAP_2"
"Cell1",11.9445005272027,0.577200492516606
"Cell2",14.3334499214288,0.572520216599552
"Cell3",-0.844137230098633,0.460234006539433
"Cell4",-1.16394221890011,-0.173514644011409
"Cell5",13.2791524742242,-0.352233210905941
"Cell6",-2.56686750906744,-0.181625882491024
"Cell7",-11.7776350166205,-13.4437330163564
"Cell8",-2.18789944905081,12.3288280569468
"Cell9",13.4853025291558,1.3532642923747
"Cell10",-0.160792746723083,12.3694593511973
"Cell11",-11.2798599388007,-12.3358924783315
"Cell12",-2.29436639803686,-0.0703548587407186
"Cell13",-0.650589862049011,-0.492123166426571
"Cell14",-1.70240829247275,-0.373361388548763
"Cell15",-10.6858066703681,-11.235501090392
"Cell17",13.0747781608697,1.40553327430829
"Cell18",-1.1302656765584,0.542942365304081
"Cell19",-2.13205847996512,-0.457835713728817
"Cell20",-2.25605896967688,-0.830855885847957
"Cell21",-1.43974354225436,-0.664792338713558
"Cell22",-10.9190525199775,-12.3035447991933
"Cell24",-11.670751013935,-12.678691665038
"Cell25",-11.3426269676093,-13.3495967782582
"Cell26",-0.791936644494919,-0.497147837981136
"Cell27",-2.58466128367224,11.2278844915782
"Cell28",-0.51791039961615,11.0785514913951
"Cell29",-1.10306549179592,0.435774882927983
"Cell30",13.9405256126519,0.874985178605168
"Cell31",-2.49156908053198,0.228122552529423
"Cell32",-11.8575567390327,-13.3998344338979
"Cell33",-12.1968483116035,-13.4670961297597
"Cell34",-12.2481187965278,-11.6251542962636
"Cell35",-2.34702149885931,-1.67184738288775
"Cell36",-10.2436622764472,-11.3372886575307
"Cell37",12.8789459083672,1.51827349294767
"Cell38",-10.7999805595283,-11.3823669351186
"Cell39",-1.40091464775839,-1.1236427224721
"Cell40",-0.636040487468628,-0.332318822249325
"Cell41",12.7933002327081,0.0542383991633342
"Cell42",-1.36554531115332,-1.40606693397418
"Cell43",-1.64949647444525,11.050481041566
"Cell44",14.4181972358819,1.0575273238574
"Cell45",15.0091710899468,1.45868035186872
"Cell46",-2.98651508349219,-1.33421854148761
"Cell47",-1.40392629164496,13.0160972677623
"Cell48",13.037386498272,-0.314955273970516
"Cell49",12.3690114830132,0.600457032815068
"Cell50",-0.496140220344452,12.233677109376
"Cell51",-0.0908885385397946,12.102522095338
"Cell52",-1.93698177593985,12.2077447973643
"Cell53",12.4461236808892,-0.063829819067867
"Cell54",12.1299930427667,1.57133891214475
"Cell55",12.1206031654473,0.526905139580815
"Cell56",-11.6559833671454,-12.579645911559
"Cell57",-0.39198938864508,13.3185197912608
"Cell58",-1.13087166208067,11.0834896170054
"Cell59",-11.7278246070746,-12.1396510995473
"Cell60",-0.31170169371405,12.3242570959483
"Cell61",0.0627495859261478,11.9059993826304
"Cell62",-1.42617460447588,-1.8913658059682
"Cell63",12.9009738777276,1.18935414184674
"Cell64",-2.52569071310797,-1.66054586540118
"Cell65",-10.0865081931953,-12.0774543679799
"Cell66",-12.6334919120673,-11.948527137145
"Cell67",13.7565456245538,-0.146936694487484
"Cell68",-0.973507412851242,-0.300103227003963
"Cell70",-0.737542488754181,10.7546245657359
"Cell71",-1.64447332280913,-0.774115601881893
"Cell72",-10.2717193748359,-12.9734323419179
"Cell73",13.8009897087213,0.498992284432499
"Cell74",-0.463655033290771,13.3531782232676
"Cell75",-1.462707796276,0.319757183686344
"Cell76",-2.60810402888098,11.606726845399
"Cell77",13.2711187217828,-0.179845849379451
"Cell79",-11.1031545783881,-11.9009159005727
"Cell80",-11.9443859245185,-13.2863119042958
"Cell81",-1.33981078225413,11.9982883535777
"Cell82",14.092209420025,0.705272039071171
"Cell83",-1.78945491570273,11.9778158270274
"Cell84",-1.67125109690466,-1.61443356643573
"Cell85",-10.9527162696723,-13.3044479287709
"Cell86",13.5392385337945,1.55771424402341
"Cell87",-1.89215652006903,11.5106174551402
"Cell88",12.9590869758721,0.935073038235752
"Cell89",-2.84096709746161,11.6347429357921
"Cell90",-1.53992510694304,-1.62889508376971
"Cell91",14.0901714180108,1.53384562362775
"Cell92",12.6336131904717,1.69564840723619
"Cell93",-1.61947239297667,11.1251213156138
"Cell94",14.8200555656548,1.34278135527715
"Cell95",-1.90706590670386,12.3292104803477
"Cell96",-1.60838220375815,-0.00893191467180987
"Cell97",12.97877462846,-0.272557059630306
"Cell98",-1.01233387845793,11.3842565618907
"Cell99",-11.6759618903998,-11.052657882079
"Cell100",14.8298860405084,0.421080192223637
"Cell101",12.3331151817437,0.0701181494151042
"Cell102",-1.21349355301579,12.7489235006724
"Cell103",-11.263729491413,-13.704742232665
"Cell104",-11.7668270255927,-13.2602117456044
"Cell105",13.8190246437188,1.53528248299703
"Cell106",-1.0912216465477,-0.992533484801204
"Cell107",-11.2092031623725,-12.3312194741811
"Cell108",-0.619410433948425,-0.735466042860897
"Cell109",-1.18969489741364,-0.385916034087093
"Cell110",-12.7532667304877,-12.4236839212026
"Cell111",-1.45718292254248,-0.9122865594472
"Cell112",-0.761970319927124,-0.689730206831844
"Cell113",-0.988839649737266,-0.924800912245662
"Cell114",-10.8363823081855,-13.136738578185
"Cell115",12.9472728584405,2.08342163790807
"Cell116",-2.51793078440466,12.1025077902232
"Cell117",-2.45006529349127,0.158479770318119
"Cell118",-0.982415803850082,-0.547541419371517
"Cell119",13.2564702842828,2.12050439943418
"Cell120",14.4000230644341,0.219804724351017
"Cell121",-10.5116361762885,-11.8916747964467
"Cell122",12.9540763710137,0.0983377300654338
"Cell123",-0.997167923629669,-0.731204549178035
"Cell124",-1.64780927556792,12.3836299978648
"Cell125",-1.65496478337088,11.7152988516246
"Cell126",12.486891350567,-0.39069894920245
"Cell127",-1.29938319432774,12.6971628271495
"Cell128",-10.3531116630439,-12.843899527892
"Cell129",-0.810546287477401,12.5153953634654
"Cell130",12.8911796424981,-0.805848637923153
"Cell131",14.4617734764214,1.7863357380484
"Cell132",13.6631227348443,0.0987002455149577
"Cell134",11.9328752372857,0.778409560814946
"Cell135",-0.256082930744079,12.0338270269786
"Cell136",12.7138934944268,0.863570769921391
"Cell137",12.5852189872857,1.85211995025024
"Cell138",-10.314866461933,-12.2653921044911
"Cell140",-2.33348826426306,0.28363617290601
"Cell141",-1.87600902575293,-1.77230672012225
"Cell142",-10.2284464027289,-12.0716779626454
"Cell143",-12.1588548805121,-12.7761533654775
"Cell144",-12.0374349738959,-13.482872763976
"Cell146",-9.96097699660101,-12.771426001891
"Cell147",-2.55806831377783,-0.66936687599078
"Cell148",14.5343051765557,0.396963318482487
"Cell149",13.5150838707086,-0.77545384536639
"Cell150",-12.744276442707,-11.5919454492177
"Cell151",-0.223085441768554,12.6197244726573
