"","UMAP_1","UMAP_2"
"Cell1",-3.27591335044406,12.7994468801144
"Cell2",-6.64593564734958,-15.9961444742557
"Cell3",1.52720905079342,8.58999520469936
"Cell4",-6.34516298041843,3.74432307411464
"Cell5",2.953021414418,-5.91670006583897
"Cell6",0.795895226139799,8.57004433800014
"Cell7",16.7502225710342,-0.717926026093642
"Cell8",2.22326482071377,-17.1434127695438
"Cell9",6.09852064384915,3.21493703056606
"Cell10",1.71575082077481,-16.8491794474003
"Cell11",16.5955385042617,-0.61624467443196
"Cell12",6.943415529866,-2.97979348968236
"Cell13",1.68417204155423,8.97132569481166
"Cell14",7.55797184242703,-3.33384555648534
"Cell15",-14.5517488645127,-3.80210274528233
"Cell16",5.76028764976956,2.46512228180202
"Cell17",-3.60025011764072,12.2712810628537
"Cell18",7.5064300371597,-2.8210536844608
"Cell19",-6.80271732078098,3.78306609321864
"Cell20",-0.0774267540981618,1.69595688511165
"Cell21",7.05178726448514,-2.94202679465977
"Cell22",16.7688974214981,-0.137770727979819
"Cell23",7.60970056786038,-8.26287669013707
"Cell24",-13.9154010938217,-3.78861659835545
"Cell25",16.5633577181289,-0.67605662416188
"Cell26",-6.77072726951145,3.64403897453578
"Cell27",7.98087633385159,-9.42549055885045
"Cell28",-12.5546938108017,8.51035863090785
"Cell29",0.262548632759825,1.87193483043941
"Cell30",5.73791158928372,1.85355693031581
"Cell31",7.31202209724881,-3.42456549476353
"Cell32",15.9923871828506,-0.32980007003514
"Cell33",-14.5185323880722,-4.74896544288365
"Cell34",-14.7885976956894,-4.30936259101597
"Cell35",7.42478454842068,-3.51034373115269
"Cell37",5.55353058113553,2.58196669746669
"Cell38",-13.8326517270615,-4.12449616264073
"Cell39",-0.114997230630144,1.58037072349819
"Cell40",6.69614542259671,-2.96906298469273
"Cell41",2.51774872078396,-5.50051659415929
"Cell42",-6.23071300254367,4.08875876594814
"Cell43",1.30673659576871,-17.4769870645878
"Cell44",-6.84710323081516,-16.5543968088504
"Cell45",2.74555671944119,-6.51632517646519
"Cell47",-5.67660867438815,-5.03712052177159
"Cell48",-3.37965976462863,12.5282724492672
"Cell49",1.93322981132962,-5.4662796862003
"Cell50",7.91674078239895,-8.24828547309605
"Cell51",-12.3215471433213,8.94246560264858
"Cell52",-5.0477167295029,-4.45085829566685
"Cell53",-6.16483508811496,-15.9399940378544
"Cell54",5.60824478401639,3.13854390312465
"Cell55",-7.21579753623508,-16.1377536661503
"Cell56",16.1241334749649,-1.5052931911823
"Cell57",-11.9018608258774,7.94172412086757
"Cell58",-5.03415166602634,-4.15480297874181
"Cell59",-13.3664222882798,-4.49431723426549
"Cell60",-5.59882604346774,-4.48438996146886
"Cell61",1.43766523136593,-17.5226852304813
"Cell62",7.53187788261868,-2.33608788322179
"Cell63",2.30444181694485,-5.31813973258702
"Cell64",0.0101195944736155,2.33152800728114
"Cell65",-14.0610262082627,-3.40377038787572
"Cell66",6.7675122095535,0.53396022249492
"Cell67",5.75114382042386,2.14593011070522
"Cell68",7.55265892281033,-3.12699097465245
"Cell69",-0.84098564849399,20.324351131213
"Cell70",1.2915349079559,-16.8723136789676
"Cell71",-6.10739242301486,3.52634507347377
"Cell72",16.8710511995742,-1.11259621452061
"Cell73",6.05568683876492,2.75210148025783
"Cell74",-5.51857291923068,-3.88733166526524
"Cell75",1.79270828499295,9.17573910881313
"Cell76",-5.8331924603989,-4.79700726340977
"Cell77",-6.90420066581272,-15.336911380994
"Cell78",8.50707662834622,-8.96078795264927
"Cell79",16.6592477632949,-0.0443916104313535
"Cell80",16.2775300814102,-0.270472318637053
"Cell81",-5.09420692191623,-5.00477045844762
"Cell82",1.96150100960232,-6.06867140601842
"Cell83",-12.3762746976426,8.03241234947475
"Cell84",0.300671882767454,2.56628328491481
"Cell85",16.8481839968155,-0.054655284392516
"Cell86",-6.30461227164768,-16.7204791910526
