,Benchmark,Instance #,Cluster #,mo-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,58.2956063747406
1,ICELL8_SE_B_kallisto_umap.csv,553,5,58.209267139434814
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,120.84880471229553
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,128.01891136169434
4,10X_LLU_A_umitools_umap.csv,2476,7,120.05006694793701
5,10X_LLU_A_zumi_umap.csv,2825,7,132.35397458076477
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,79.12432861328125
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,80.78384304046631
8,10X_LLU_B_umitools_umap.csv,1184,6,77.92108631134033
9,10X_LLU_B_zumi_umap.csv,1207,6,78.89589357376099
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,238.39724111557007
11,10X_NCI_A_cellranger3.1_umap.csv,6050,9,264.35190200805664
12,10X_NCI_A_umitools_umap.csv,5344,8,219.31803035736084
13,10X_NCI_A_zumi_umap.csv,5385,9,247.1618025302887
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,124.13722443580627
15,10X_NCI_B_cellranger3.1_umap.csv,3059,8,147.1514708995819
16,10X_NCI_B_umitools_umap.csv,2630,7,125.17739295959473
17,10X_NCI_B_zumi_umap.csv,2836,7,130.6805510520935
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,9,248.68457674980164
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,10,284.74021792411804
20,10X_NCI_M_A_umitools_umap.csv,5339,9,238.88036251068115
21,10X_NCI_M_A_zumi_umap.csv,5416,9,238.57611441612244
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,121.28545641899109
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,145.40291833877563
24,10X_NCI_M_B_umitools_umap.csv,2628,7,125.18220472335815
25,10X_NCI_M_B_zumi_umap.csv,2805,8,136.88191509246826
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,52.489288091659546
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,51.171342849731445
28,C1_FDA_HT_A_rsem_umap.csv,197,3,51.28969597816467
29,C1_FDA_HT_B_featureCounts_umap.csv,231,4,51.597614765167236
30,C1_FDA_HT_B_kallisto_umap.csv,224,4,52.36691498756409
31,C1_FDA_HT_B_rsem_umap.csv,231,4,52.40078544616699
32,C1_LLU_A_featureCounts_umap.csv,70,3,50.213624477386475
33,C1_LLU_A_kallisto_umap.csv,72,3,49.94261336326599
34,C1_LLU_A_rsem_umap.csv,71,3,51.01249551773071
35,C1_LLU_B_featureCounts_umap.csv,59,3,47.660927057266235
36,C1_LLU_B_kallisto_umap.csv,60,3,48.37013101577759
37,C1_LLU_B_rsem_umap.csv,60,3,48.141562938690186
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,58.81891846656799
39,ICELL8_PE_A_kallisto_umap.csv,570,5,58.5802116394043
40,ICELL8_PE_A_rsem_umap.csv,563,5,57.1157341003418
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,57.09681797027588
42,ICELL8_PE_B_kallisto_umap.csv,551,4,58.34960174560547
43,ICELL8_PE_B_rsem_umap.csv,548,5,58.45067024230957
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,56.47231483459473
45,ICELL8_SE_A_rsem_umap.csv,569,5,57.41393685340881
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,57.386139154434204
47,ICELL8_SE_B_rsem_umap.csv,549,5,59.89568853378296
