,Benchmark,Instance #,Cluster #,mo-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,51.23132038116455
1,ICELL8_SE_B_kallisto_umap.csv,553,5,53.35598087310791
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,84.08429098129272
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,88.99899697303772
4,10X_LLU_A_umitools_umap.csv,2476,7,85.7719988822937
5,10X_LLU_A_zumi_umap.csv,2825,7,90.80634355545044
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,62.296767711639404
7,10X_LLU_B_cellranger3.1_umap.csv,1327,5,64.07420778274536
8,10X_LLU_B_umitools_umap.csv,1184,5,61.81665658950806
9,10X_LLU_B_zumi_umap.csv,1207,5,62.94212770462036
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,149.57764554023743
11,10X_NCI_A_cellranger3.1_umap.csv,6050,9,162.00901246070862
12,10X_NCI_A_umitools_umap.csv,5344,10,167.99165296554565
13,10X_NCI_A_zumi_umap.csv,5385,9,152.52396512031555
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,87.62185192108154
15,10X_NCI_B_cellranger3.1_umap.csv,3059,8,98.13593983650208
16,10X_NCI_B_umitools_umap.csv,2630,7,91.57540106773376
17,10X_NCI_B_zumi_umap.csv,2836,7,91.58865165710449
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,8,141.46394896507263
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,164.42017436027527
20,10X_NCI_M_A_umitools_umap.csv,5339,9,154.22024512290955
21,10X_NCI_M_A_zumi_umap.csv,5416,8,142.49141263961792
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,87.6515564918518
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,99.12206768989563
24,10X_NCI_M_B_umitools_umap.csv,2628,7,87.92899489402771
25,10X_NCI_M_B_zumi_umap.csv,2805,7,92.41402292251587
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,44.664478063583374
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,47.772027015686035
28,C1_FDA_HT_A_rsem_umap.csv,197,3,48.373679637908936
29,C1_FDA_HT_B_featureCounts_umap.csv,231,3,47.456024169921875
30,C1_FDA_HT_B_kallisto_umap.csv,224,3,49.07245969772339
31,C1_FDA_HT_B_rsem_umap.csv,231,3,43.878310680389404
32,C1_LLU_A_featureCounts_umap.csv,70,3,47.681435346603394
33,C1_LLU_A_kallisto_umap.csv,72,3,46.66000437736511
34,C1_LLU_A_rsem_umap.csv,71,3,45.58054256439209
35,C1_LLU_B_featureCounts_umap.csv,59,3,44.20544481277466
36,C1_LLU_B_kallisto_umap.csv,60,3,44.76473426818848
37,C1_LLU_B_rsem_umap.csv,60,3,42.861313581466675
38,ICELL8_PE_A_featureCounts_umap.csv,568,4,52.05925679206848
39,ICELL8_PE_A_kallisto_umap.csv,570,4,50.89412999153137
40,ICELL8_PE_A_rsem_umap.csv,563,4,51.66741228103638
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,51.55929470062256
42,ICELL8_PE_B_kallisto_umap.csv,551,4,51.471556425094604
43,ICELL8_PE_B_rsem_umap.csv,548,4,50.852593660354614
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,49.66691064834595
45,ICELL8_SE_A_rsem_umap.csv,569,4,53.255099058151245
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,50.69315814971924
47,ICELL8_SE_B_rsem_umap.csv,549,4,52.42439866065979
