,Benchmark,Instance #,Cluster #,so-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,224.8166332244873
1,ICELL8_SE_B_kallisto_umap.csv,553,5,254.4097397327423
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,1223.0131242275238
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,1372.0431444644928
4,10X_LLU_A_umitools_umap.csv,2476,7,1213.8951580524445
5,10X_LLU_A_zumi_umap.csv,2825,7,1373.7263779640198
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,558.0514750480652
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,607.8156960010529
8,10X_LLU_B_umitools_umap.csv,1184,5,485.94038224220276
9,10X_LLU_B_zumi_umap.csv,1207,5,492.5858223438263
10,10X_NCI_A_cellranger2.0_umap.csv,5355,8,2765.9139206409454
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,3760.3577518463135
12,10X_NCI_A_umitools_umap.csv,5344,9,3166.727376937866
13,10X_NCI_A_zumi_umap.csv,5385,8,2911.418860435486
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,1330.845651626587
15,10X_NCI_B_cellranger3.1_umap.csv,3059,8,1711.6584255695343
16,10X_NCI_B_umitools_umap.csv,2630,7,1362.3141870498657
17,10X_NCI_B_zumi_umap.csv,2836,7,1454.4583296775818
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,8,2882.240479707718
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,10,3914.7893517017365
20,10X_NCI_M_A_umitools_umap.csv,5339,9,3174.8934247493744
21,10X_NCI_M_A_zumi_umap.csv,5416,9,3228.0084636211395
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,1356.1329152584076
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,1718.204071521759
24,10X_NCI_M_B_umitools_umap.csv,2628,7,1368.46906042099
25,10X_NCI_M_B_zumi_umap.csv,2805,7,1449.3599908351898
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,103.80846309661865
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,108.16269969940186
28,C1_FDA_HT_A_rsem_umap.csv,197,3,108.59076285362244
29,C1_FDA_HT_B_featureCounts_umap.csv,231,3,116.38615417480469
30,C1_FDA_HT_B_kallisto_umap.csv,224,3,114.65413761138916
31,C1_FDA_HT_B_rsem_umap.csv,231,3,117.32074785232544
32,C1_LLU_A_featureCounts_umap.csv,70,3,74.56439256668091
33,C1_LLU_A_kallisto_umap.csv,72,3,75.8925769329071
34,C1_LLU_A_rsem_umap.csv,71,3,75.84151196479797
35,C1_LLU_B_featureCounts_umap.csv,59,3,70.26863145828247
36,C1_LLU_B_kallisto_umap.csv,60,3,71.65662598609924
37,C1_LLU_B_rsem_umap.csv,60,3,74.47894644737244
38,ICELL8_PE_A_featureCounts_umap.csv,568,4,239.09743475914001
39,ICELL8_PE_A_kallisto_umap.csv,570,4,239.52892899513245
40,ICELL8_PE_A_rsem_umap.csv,563,4,236.50652170181274
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,233.77605557441711
42,ICELL8_PE_B_kallisto_umap.csv,551,4,235.10988545417786
43,ICELL8_PE_B_rsem_umap.csv,548,4,228.03802919387817
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,240.58790707588196
45,ICELL8_SE_A_rsem_umap.csv,569,4,238.68546438217163
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,233.5519506931305
47,ICELL8_SE_B_rsem_umap.csv,549,5,268.17250084877014
