,Benchmark,Instance #,Cluster #,so-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,167.23015356063843
1,ICELL8_SE_B_kallisto_umap.csv,553,4,162.9106261730194
2,10X_LLU_A_cellranger2.0_umap.csv,2505,6,808.7929458618164
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,997.609836101532
4,10X_LLU_A_umitools_umap.csv,2476,7,887.3893702030182
5,10X_LLU_A_zumi_umap.csv,2825,7,1004.9975941181183
6,10X_LLU_B_cellranger2.0_umap.csv,1211,5,365.6185111999512
7,10X_LLU_B_cellranger3.1_umap.csv,1327,5,395.47497844696045
8,10X_LLU_B_umitools_umap.csv,1184,5,359.9017767906189
9,10X_LLU_B_zumi_umap.csv,1207,5,363.2131667137146
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,2281.79531955719
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,2809.6492862701416
12,10X_NCI_A_umitools_umap.csv,5344,9,2284.36012840271
13,10X_NCI_A_zumi_umap.csv,5385,8,2072.2424511909485
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,924.0222406387329
15,10X_NCI_B_cellranger3.1_umap.csv,3059,8,1204.6297144889832
16,10X_NCI_B_umitools_umap.csv,2630,8,1038.953985452652
17,10X_NCI_B_zumi_umap.csv,2836,7,1011.9218394756317
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,8,2057.1389842033386
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,2610.7576978206635
20,10X_NCI_M_A_umitools_umap.csv,5339,9,2294.8044497966766
21,10X_NCI_M_A_zumi_umap.csv,5416,9,2335.4393498897552
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,927.0271418094635
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,7,1085.6527721881866
24,10X_NCI_M_B_umitools_umap.csv,2628,7,945.5779836177826
25,10X_NCI_M_B_zumi_umap.csv,2805,7,1003.0554630756378
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,77.67131209373474
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,76.33862090110779
28,C1_FDA_HT_A_rsem_umap.csv,197,3,78.81204676628113
29,C1_FDA_HT_B_featureCounts_umap.csv,231,3,83.617014169693
30,C1_FDA_HT_B_kallisto_umap.csv,224,3,82.785715341568
31,C1_FDA_HT_B_rsem_umap.csv,231,3,83.39613747596741
32,C1_LLU_A_featureCounts_umap.csv,70,3,56.909833908081055
33,C1_LLU_A_kallisto_umap.csv,72,3,58.00161528587341
34,C1_LLU_A_rsem_umap.csv,71,3,55.3845112323761
35,C1_LLU_B_featureCounts_umap.csv,59,3,52.32892465591431
36,C1_LLU_B_kallisto_umap.csv,60,3,55.359750509262085
37,C1_LLU_B_rsem_umap.csv,60,3,53.070576429367065
38,ICELL8_PE_A_featureCounts_umap.csv,568,4,169.04888653755188
39,ICELL8_PE_A_kallisto_umap.csv,570,4,166.66551685333252
40,ICELL8_PE_A_rsem_umap.csv,563,4,166.403959274292
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,162.8227059841156
42,ICELL8_PE_B_kallisto_umap.csv,551,4,165.04675769805908
43,ICELL8_PE_B_rsem_umap.csv,548,4,162.91187644004822
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,171.60512733459473
45,ICELL8_SE_A_rsem_umap.csv,569,4,167.6353452205658
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,164.34919238090515
47,ICELL8_SE_B_rsem_umap.csv,549,5,188.56217694282532
