,Benchmark,Instance #,Cluster #,so-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,172.16036558151245
1,ICELL8_SE_B_kallisto_umap.csv,553,5,193.91806983947754
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,912.6034479141235
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,1033.4973089694977
4,10X_LLU_A_umitools_umap.csv,2476,7,906.9914908409119
5,10X_LLU_A_zumi_umap.csv,2825,7,1029.294341802597
6,10X_LLU_B_cellranger2.0_umap.csv,1211,5,374.9498300552368
7,10X_LLU_B_cellranger3.1_umap.csv,1327,5,403.4035973548889
8,10X_LLU_B_umitools_umap.csv,1184,5,368.13042855262756
9,10X_LLU_B_zumi_umap.csv,1207,5,371.54659509658813
10,10X_NCI_A_cellranger2.0_umap.csv,5355,8,2109.998152256012
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,2891.904884815216
12,10X_NCI_A_umitools_umap.csv,5344,8,2123.534789800644
13,10X_NCI_A_zumi_umap.csv,5385,9,2878.8881607055664
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,1373.717029094696
15,10X_NCI_B_cellranger3.1_umap.csv,3059,7,1584.8367156982422
16,10X_NCI_B_umitools_umap.csv,2630,7,1391.074732542038
17,10X_NCI_B_zumi_umap.csv,2836,7,1468.29949092865
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,8,2989.2437767982483
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,3747.4317951202393
20,10X_NCI_M_A_umitools_umap.csv,5339,9,3297.601008415222
21,10X_NCI_M_A_zumi_umap.csv,5416,8,3015.3969311714172
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,1363.8415772914886
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,1752.0772705078125
24,10X_NCI_M_B_umitools_umap.csv,2628,7,1385.4448742866516
25,10X_NCI_M_B_zumi_umap.csv,2805,7,1455.8223116397858
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,107.79255533218384
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,106.80080533027649
28,C1_FDA_HT_A_rsem_umap.csv,197,3,107.89717745780945
29,C1_FDA_HT_B_featureCounts_umap.csv,231,3,116.26297926902771
30,C1_FDA_HT_B_kallisto_umap.csv,224,3,115.41051125526428
31,C1_FDA_HT_B_rsem_umap.csv,231,3,114.88476848602295
32,C1_LLU_A_featureCounts_umap.csv,70,3,73.63074541091919
33,C1_LLU_A_kallisto_umap.csv,72,3,74.40270924568176
34,C1_LLU_A_rsem_umap.csv,71,3,73.52615904808044
35,C1_LLU_B_featureCounts_umap.csv,59,3,71.43022871017456
36,C1_LLU_B_kallisto_umap.csv,60,3,70.58829307556152
37,C1_LLU_B_rsem_umap.csv,60,3,71.84459853172302
38,ICELL8_PE_A_featureCounts_umap.csv,568,4,243.93155980110168
39,ICELL8_PE_A_kallisto_umap.csv,570,4,243.49103903770447
40,ICELL8_PE_A_rsem_umap.csv,563,4,240.27332043647766
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,237.23214673995972
42,ICELL8_PE_B_kallisto_umap.csv,551,4,238.6934745311737
43,ICELL8_PE_B_rsem_umap.csv,548,4,237.05964875221252
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,241.18575358390808
45,ICELL8_SE_A_rsem_umap.csv,569,4,241.1052405834198
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,238.41593503952026
47,ICELL8_SE_B_rsem_umap.csv,549,4,240.16482138633728
