,Benchmark,Instance #,Cluster #,so-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,158.38253211975098
1,ICELL8_SE_B_kallisto_umap.csv,553,5,179.05733942985535
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,849.8905494213104
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,954.3711574077606
4,10X_LLU_A_umitools_umap.csv,2476,8,933.6196112632751
5,10X_LLU_A_zumi_umap.csv,2825,7,951.8625264167786
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,391.96532583236694
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,425.7775845527649
8,10X_LLU_B_umitools_umap.csv,1184,6,381.747620344162
9,10X_LLU_B_zumi_umap.csv,1207,6,392.0790982246399
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,2181.4488644599915
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,2706.3743414878845
12,10X_NCI_A_umitools_umap.csv,5344,9,2171.822942495346
13,10X_NCI_A_zumi_umap.csv,5385,9,2208.733736038208
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,875.5073285102844
15,10X_NCI_B_cellranger3.1_umap.csv,3059,8,1144.925040960312
16,10X_NCI_B_umitools_umap.csv,2630,8,987.9549272060394
17,10X_NCI_B_zumi_umap.csv,2836,8,1066.4427375793457
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,9,2181.977885246277
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,2500.8804030418396
20,10X_NCI_M_A_umitools_umap.csv,5339,9,2172.9995019435883
21,10X_NCI_M_A_zumi_umap.csv,5416,9,2231.363028526306
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,877.471209526062
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,1146.236775636673
24,10X_NCI_M_B_umitools_umap.csv,2628,7,897.992639541626
25,10X_NCI_M_B_zumi_umap.csv,2805,7,957.8287189006805
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,75.43284392356873
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,74.9896514415741
28,C1_FDA_HT_A_rsem_umap.csv,197,3,74.04322052001953
29,C1_FDA_HT_B_featureCounts_umap.csv,231,4,87.95160269737244
30,C1_FDA_HT_B_kallisto_umap.csv,224,4,85.91324377059937
31,C1_FDA_HT_B_rsem_umap.csv,231,4,87.82140064239502
32,C1_LLU_A_featureCounts_umap.csv,70,3,52.2838408946991
33,C1_LLU_A_kallisto_umap.csv,72,3,50.945982933044434
34,C1_LLU_A_rsem_umap.csv,71,3,53.85748267173767
35,C1_LLU_B_featureCounts_umap.csv,59,3,51.165581703186035
36,C1_LLU_B_kallisto_umap.csv,60,3,50.22382307052612
37,C1_LLU_B_rsem_umap.csv,60,3,50.371516704559326
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,182.80521655082703
39,ICELL8_PE_A_kallisto_umap.csv,570,5,183.59983658790588
40,ICELL8_PE_A_rsem_umap.csv,563,5,182.79540133476257
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,172.60423302650452
42,ICELL8_PE_B_kallisto_umap.csv,551,5,199.98214769363403
43,ICELL8_PE_B_rsem_umap.csv,548,4,169.96834754943848
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,178.136390209198
45,ICELL8_SE_A_rsem_umap.csv,569,5,214.2087950706482
46,ICELL8_SE_B_featureCounts_umap.csv,550,5,207.3042869567871
47,ICELL8_SE_B_rsem_umap.csv,549,5,204.053053855896
