,Benchmark,Instance #,Cluster #,so-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,167.7996220588684
1,ICELL8_SE_B_kallisto_umap.csv,553,5,187.1295359134674
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,907.8834969997406
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,1029.619523525238
4,10X_LLU_A_umitools_umap.csv,2476,7,907.3405406475067
5,10X_LLU_A_zumi_umap.csv,2825,8,1139.8914306163788
6,10X_LLU_B_cellranger2.0_umap.csv,1211,5,372.8021984100342
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,455.62234258651733
8,10X_LLU_B_umitools_umap.csv,1184,6,411.524320602417
9,10X_LLU_B_zumi_umap.csv,1207,6,418.5187349319458
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,2343.5999145507812
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,2884.9588351249695
12,10X_NCI_A_umitools_umap.csv,5344,9,2362.4323403835297
13,10X_NCI_A_zumi_umap.csv,5385,9,2390.2584364414215
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,941.898683309555
15,10X_NCI_B_cellranger3.1_umap.csv,3059,8,1233.6777324676514
16,10X_NCI_B_umitools_umap.csv,2630,7,960.6933948993683
17,10X_NCI_B_zumi_umap.csv,2836,8,1149.2051327228546
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,9,2366.5795271396637
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,10,2914.9636087417603
20,10X_NCI_M_A_umitools_umap.csv,5339,9,2684.880253791809
21,10X_NCI_M_A_zumi_umap.csv,5416,9,3230.013453722
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,1319.9975848197937
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,1736.3297243118286
24,10X_NCI_M_B_umitools_umap.csv,2628,7,1315.7875480651855
25,10X_NCI_M_B_zumi_umap.csv,2805,8,1549.7359566688538
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,97.48414278030396
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,104.17117595672607
28,C1_FDA_HT_A_rsem_umap.csv,197,3,108.76043224334717
29,C1_FDA_HT_B_featureCounts_umap.csv,231,4,134.2524116039276
30,C1_FDA_HT_B_kallisto_umap.csv,224,4,131.52304315567017
31,C1_FDA_HT_B_rsem_umap.csv,231,4,132.85234689712524
32,C1_LLU_A_featureCounts_umap.csv,70,3,71.84306240081787
33,C1_LLU_A_kallisto_umap.csv,72,3,71.62539410591125
34,C1_LLU_A_rsem_umap.csv,71,3,68.27798223495483
35,C1_LLU_B_featureCounts_umap.csv,59,3,66.45319080352783
36,C1_LLU_B_kallisto_umap.csv,60,3,65.66925883293152
37,C1_LLU_B_rsem_umap.csv,60,3,67.59252381324768
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,262.2882733345032
39,ICELL8_PE_A_kallisto_umap.csv,570,5,262.6886534690857
40,ICELL8_PE_A_rsem_umap.csv,563,5,270.4160180091858
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,235.48296070098877
42,ICELL8_PE_B_kallisto_umap.csv,551,4,241.0779514312744
43,ICELL8_PE_B_rsem_umap.csv,548,4,240.00926303863525
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,244.99996948242188
45,ICELL8_SE_A_rsem_umap.csv,569,5,278.61413526535034
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,227.24023032188416
47,ICELL8_SE_B_rsem_umap.csv,549,5,254.31299328804016
