,Benchmark,Instance #,Cluster #,so-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,165.73613739013672
1,ICELL8_SE_B_kallisto_umap.csv,553,5,188.01074051856995
2,10X_LLU_A_cellranger2.0_umap.csv,2505,6,820.779810667038
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,1021.8462519645691
4,10X_LLU_A_umitools_umap.csv,2476,7,900.7073490619659
5,10X_LLU_A_zumi_umap.csv,2825,7,1025.2020449638367
6,10X_LLU_B_cellranger2.0_umap.csv,1211,5,370.5754396915436
7,10X_LLU_B_cellranger3.1_umap.csv,1327,5,403.1870617866516
8,10X_LLU_B_umitools_umap.csv,1184,5,363.37320351600647
9,10X_LLU_B_zumi_umap.csv,1207,5,368.5482020378113
10,10X_NCI_A_cellranger2.0_umap.csv,5355,8,2110.8314123153687
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,2874.883647441864
12,10X_NCI_A_umitools_umap.csv,5344,8,2098.001984834671
13,10X_NCI_A_zumi_umap.csv,5385,9,2355.056606054306
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,938.3117296695709
15,10X_NCI_B_cellranger3.1_umap.csv,3059,8,1238.6983218193054
16,10X_NCI_B_umitools_umap.csv,2630,8,1056.1864955425262
17,10X_NCI_B_zumi_umap.csv,2836,7,1030.5713307857513
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,9,2349.2664523124695
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,2641.3981268405914
20,10X_NCI_M_A_umitools_umap.csv,5339,9,2352.501653432846
21,10X_NCI_M_A_zumi_umap.csv,5416,9,3286.1993429660797
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,1395.5688707828522
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,1688.100216627121
24,10X_NCI_M_B_umitools_umap.csv,2628,7,1426.0449080467224
25,10X_NCI_M_B_zumi_umap.csv,2805,7,1449.2259662151337
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,96.64830160140991
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,104.52749037742615
28,C1_FDA_HT_A_rsem_umap.csv,197,3,106.04565405845642
29,C1_FDA_HT_B_featureCounts_umap.csv,231,3,114.08459210395813
30,C1_FDA_HT_B_kallisto_umap.csv,224,3,110.42700052261353
31,C1_FDA_HT_B_rsem_umap.csv,231,3,113.57864284515381
32,C1_LLU_A_featureCounts_umap.csv,70,3,70.64334797859192
33,C1_LLU_A_kallisto_umap.csv,72,3,72.75234055519104
34,C1_LLU_A_rsem_umap.csv,71,3,75.8844587802887
35,C1_LLU_B_featureCounts_umap.csv,59,3,67.21530771255493
36,C1_LLU_B_kallisto_umap.csv,60,3,69.93977284431458
37,C1_LLU_B_rsem_umap.csv,60,3,66.30192589759827
38,ICELL8_PE_A_featureCounts_umap.csv,568,4,233.29655027389526
39,ICELL8_PE_A_kallisto_umap.csv,570,4,223.87792205810547
40,ICELL8_PE_A_rsem_umap.csv,563,4,243.71780228614807
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,238.27200031280518
42,ICELL8_PE_B_kallisto_umap.csv,551,4,240.45963978767395
43,ICELL8_PE_B_rsem_umap.csv,548,4,240.08676886558533
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,249.39461636543274
45,ICELL8_SE_A_rsem_umap.csv,569,4,245.3363974094391
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,233.44852209091187
47,ICELL8_SE_B_rsem_umap.csv,549,4,239.70740127563477
