,Benchmark,Instance #,Cluster #,so-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,158.8435502052307
1,ICELL8_SE_B_kallisto_umap.csv,553,4,156.2983295917511
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,862.3495144844055
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,970.4309861660004
4,10X_LLU_A_umitools_umap.csv,2476,7,854.125189781189
5,10X_LLU_A_zumi_umap.csv,2825,7,966.4252262115479
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,397.7644946575165
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,430.3576753139496
8,10X_LLU_B_umitools_umap.csv,1184,5,344.762286901474
9,10X_LLU_B_zumi_umap.csv,1207,5,351.46019434928894
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,2219.2496299743652
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,2736.067046403885
12,10X_NCI_A_umitools_umap.csv,5344,9,2213.8786721229553
13,10X_NCI_A_zumi_umap.csv,5385,9,2250.4490716457367
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,894.0238990783691
15,10X_NCI_B_cellranger3.1_umap.csv,3059,8,1162.6209309101105
16,10X_NCI_B_umitools_umap.csv,2630,8,1000.4270889759064
17,10X_NCI_B_zumi_umap.csv,2836,7,981.421679019928
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,8,2008.4173035621643
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,2543.2586047649384
20,10X_NCI_M_A_umitools_umap.csv,5339,9,2216.779336452484
21,10X_NCI_M_A_zumi_umap.csv,5416,8,2029.491426229477
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,894.2090373039246
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,1164.6283195018768
24,10X_NCI_M_B_umitools_umap.csv,2628,7,916.9551479816437
25,10X_NCI_M_B_zumi_umap.csv,2805,7,971.155816078186
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,73.4547061920166
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,73.90880632400513
28,C1_FDA_HT_A_rsem_umap.csv,197,3,74.56625819206238
29,C1_FDA_HT_B_featureCounts_umap.csv,231,3,80.72326016426086
30,C1_FDA_HT_B_kallisto_umap.csv,224,3,78.7095365524292
31,C1_FDA_HT_B_rsem_umap.csv,231,3,80.28723502159119
32,C1_LLU_A_featureCounts_umap.csv,70,3,51.98649835586548
33,C1_LLU_A_kallisto_umap.csv,72,3,53.4101984500885
34,C1_LLU_A_rsem_umap.csv,71,3,53.295546531677246
35,C1_LLU_B_featureCounts_umap.csv,59,3,50.918997287750244
36,C1_LLU_B_kallisto_umap.csv,60,3,50.76903200149536
37,C1_LLU_B_rsem_umap.csv,60,3,50.28576469421387
38,ICELL8_PE_A_featureCounts_umap.csv,568,4,160.9163682460785
39,ICELL8_PE_A_kallisto_umap.csv,570,4,159.02937483787537
40,ICELL8_PE_A_rsem_umap.csv,563,4,158.31893587112427
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,157.70038199424744
42,ICELL8_PE_B_kallisto_umap.csv,551,4,157.97521138191223
43,ICELL8_PE_B_rsem_umap.csv,548,4,164.83805060386658
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,183.35889554023743
45,ICELL8_SE_A_rsem_umap.csv,569,4,183.45173048973083
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,172.86228370666504
47,ICELL8_SE_B_rsem_umap.csv,549,4,179.60091519355774
