,Benchmark,Instance #,Cluster #,so-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,158.12030959129333
1,ICELL8_SE_B_kallisto_umap.csv,553,5,178.33926606178284
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,851.5101897716522
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,953.7394030094147
4,10X_LLU_A_umitools_umap.csv,2476,8,930.3126745223999
5,10X_LLU_A_zumi_umap.csv,2825,7,955.3839859962463
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,392.9458706378937
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,425.39735221862793
8,10X_LLU_B_umitools_umap.csv,1184,6,382.32382249832153
9,10X_LLU_B_zumi_umap.csv,1207,6,392.07102370262146
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,2168.104357481003
11,10X_NCI_A_cellranger3.1_umap.csv,6050,9,2456.500647544861
12,10X_NCI_A_umitools_umap.csv,5344,9,2167.2507586479187
13,10X_NCI_A_zumi_umap.csv,5385,9,2198.6695296764374
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,877.8781433105469
15,10X_NCI_B_cellranger3.1_umap.csv,3059,8,1133.5320308208466
16,10X_NCI_B_umitools_umap.csv,2630,8,986.2253632545471
17,10X_NCI_B_zumi_umap.csv,2836,7,959.6800973415375
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,8,1977.7855093479156
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,10,2702.0800008773804
20,10X_NCI_M_A_umitools_umap.csv,5339,9,2165.8163738250732
21,10X_NCI_M_A_zumi_umap.csv,5416,9,2212.8070015907288
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,1052.5403559207916
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,1550.3060641288757
24,10X_NCI_M_B_umitools_umap.csv,2628,7,1223.7647099494934
25,10X_NCI_M_B_zumi_umap.csv,2805,7,1307.6776871681213
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,98.12849497795105
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,95.49615240097046
28,C1_FDA_HT_A_rsem_umap.csv,197,3,97.4794659614563
29,C1_FDA_HT_B_featureCounts_umap.csv,231,4,115.92231297492981
30,C1_FDA_HT_B_kallisto_umap.csv,224,4,117.6997218132019
31,C1_FDA_HT_B_rsem_umap.csv,231,4,118.77263474464417
32,C1_LLU_A_featureCounts_umap.csv,70,3,68.92794275283813
33,C1_LLU_A_kallisto_umap.csv,72,3,70.46057987213135
34,C1_LLU_A_rsem_umap.csv,71,3,68.9478874206543
35,C1_LLU_B_featureCounts_umap.csv,59,3,67.82193231582642
36,C1_LLU_B_kallisto_umap.csv,60,3,67.94911432266235
37,C1_LLU_B_rsem_umap.csv,60,3,68.0494532585144
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,244.94736576080322
39,ICELL8_PE_A_kallisto_umap.csv,570,5,244.0328848361969
40,ICELL8_PE_A_rsem_umap.csv,563,5,243.96447682380676
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,209.99330258369446
42,ICELL8_PE_B_kallisto_umap.csv,551,4,210.90408492088318
43,ICELL8_PE_B_rsem_umap.csv,548,4,210.27937483787537
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,214.42623805999756
45,ICELL8_SE_A_rsem_umap.csv,569,5,245.702574968338
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,210.24687099456787
47,ICELL8_SE_B_rsem_umap.csv,549,5,242.48205161094666
