,Benchmark,Instance #,Cluster #,so-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,157.3552520275116
1,ICELL8_SE_B_kallisto_umap.csv,553,5,176.73474621772766
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,852.3400344848633
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,953.632744550705
4,10X_LLU_A_umitools_umap.csv,2476,7,842.2071194648743
5,10X_LLU_A_zumi_umap.csv,2825,8,1058.5038080215454
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,389.80230355262756
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,425.6208827495575
8,10X_LLU_B_umitools_umap.csv,1184,6,383.2368905544281
9,10X_LLU_B_zumi_umap.csv,1207,6,391.66864681243896
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,2164.9724791049957
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,2665.0244538784027
12,10X_NCI_A_umitools_umap.csv,5344,9,2179.021919965744
13,10X_NCI_A_zumi_umap.csv,5385,9,2202.1912546157837
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,879.5134937763214
15,10X_NCI_B_cellranger3.1_umap.csv,3059,8,1133.8756852149963
16,10X_NCI_B_umitools_umap.csv,2630,7,894.0268867015839
17,10X_NCI_B_zumi_umap.csv,2836,7,961.692949295044
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,9,2172.828801870346
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,10,2690.7995104789734
20,10X_NCI_M_A_umitools_umap.csv,5339,9,2176.942651987076
21,10X_NCI_M_A_zumi_umap.csv,5416,9,2201.966775417328
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,1163.7159886360168
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,1546.1216201782227
24,10X_NCI_M_B_umitools_umap.csv,2628,7,1218.4931983947754
25,10X_NCI_M_B_zumi_umap.csv,2805,7,1301.7386527061462
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,99.14752960205078
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,99.83576345443726
28,C1_FDA_HT_A_rsem_umap.csv,197,3,98.14615416526794
29,C1_FDA_HT_B_featureCounts_umap.csv,231,4,118.78924250602722
30,C1_FDA_HT_B_kallisto_umap.csv,224,4,117.05781102180481
31,C1_FDA_HT_B_rsem_umap.csv,231,4,120.41777634620667
32,C1_LLU_A_featureCounts_umap.csv,70,3,71.24231719970703
33,C1_LLU_A_kallisto_umap.csv,72,3,70.1677815914154
34,C1_LLU_A_rsem_umap.csv,71,3,69.0426893234253
35,C1_LLU_B_featureCounts_umap.csv,59,3,65.93200492858887
36,C1_LLU_B_kallisto_umap.csv,60,3,67.55352449417114
37,C1_LLU_B_rsem_umap.csv,60,3,67.85145092010498
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,248.1762716770172
39,ICELL8_PE_A_kallisto_umap.csv,570,5,247.23723673820496
40,ICELL8_PE_A_rsem_umap.csv,563,5,244.26901626586914
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,211.68494176864624
42,ICELL8_PE_B_kallisto_umap.csv,551,5,242.53523707389832
43,ICELL8_PE_B_rsem_umap.csv,548,4,210.8514757156372
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,214.71917080879211
45,ICELL8_SE_A_rsem_umap.csv,569,5,246.5558123588562
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,195.96644973754883
47,ICELL8_SE_B_rsem_umap.csv,549,5,225.14813423156738
