,Benchmark,Instance #,Cluster #,so-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,164.91317200660706
1,ICELL8_SE_B_kallisto_umap.csv,553,5,185.6471402645111
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,910.1485862731934
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,1024.1707692146301
4,10X_LLU_A_umitools_umap.csv,2476,7,904.8046803474426
5,10X_LLU_A_zumi_umap.csv,2825,7,1021.0785434246063
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,417.10365629196167
7,10X_LLU_B_cellranger3.1_umap.csv,1327,5,398.61536979675293
8,10X_LLU_B_umitools_umap.csv,1184,5,362.2699148654938
9,10X_LLU_B_zumi_umap.csv,1207,5,366.54882192611694
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,2365.1835062503815
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,2907.1127507686615
12,10X_NCI_A_umitools_umap.csv,5344,9,2358.2230076789856
13,10X_NCI_A_zumi_umap.csv,5385,8,2125.9136106967926
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,937.6516194343567
15,10X_NCI_B_cellranger3.1_umap.csv,3059,8,1239.4727399349213
16,10X_NCI_B_umitools_umap.csv,2630,7,955.723396062851
17,10X_NCI_B_zumi_umap.csv,2836,7,1028.5326051712036
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,8,2113.6959943771362
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,2666.307068347931
20,10X_NCI_M_A_umitools_umap.csv,5339,9,2349.3466472625732
21,10X_NCI_M_A_zumi_umap.csv,5416,8,2847.5863120555878
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,1319.7936522960663
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,7,1599.4388256072998
24,10X_NCI_M_B_umitools_umap.csv,2628,7,1370.4361534118652
25,10X_NCI_M_B_zumi_umap.csv,2805,7,1437.4671013355255
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,104.42674446105957
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,101.66147947311401
28,C1_FDA_HT_A_rsem_umap.csv,197,3,96.84938287734985
29,C1_FDA_HT_B_featureCounts_umap.csv,231,3,111.7798399925232
30,C1_FDA_HT_B_kallisto_umap.csv,224,3,110.03759860992432
31,C1_FDA_HT_B_rsem_umap.csv,231,3,108.60893154144287
32,C1_LLU_A_featureCounts_umap.csv,70,3,72.50592064857483
33,C1_LLU_A_kallisto_umap.csv,72,3,74.42642593383789
34,C1_LLU_A_rsem_umap.csv,71,3,74.30054521560669
35,C1_LLU_B_featureCounts_umap.csv,59,3,69.80145335197449
36,C1_LLU_B_kallisto_umap.csv,60,3,68.44788956642151
37,C1_LLU_B_rsem_umap.csv,60,3,71.48672389984131
38,ICELL8_PE_A_featureCounts_umap.csv,568,4,239.2890555858612
39,ICELL8_PE_A_kallisto_umap.csv,570,4,243.0887610912323
40,ICELL8_PE_A_rsem_umap.csv,563,4,236.65905284881592
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,233.28495335578918
42,ICELL8_PE_B_kallisto_umap.csv,551,4,233.86284828186035
43,ICELL8_PE_B_rsem_umap.csv,548,4,225.47781085968018
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,229.3136646747589
45,ICELL8_SE_A_rsem_umap.csv,569,4,226.25652647018433
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,215.55008602142334
47,ICELL8_SE_B_rsem_umap.csv,549,4,224.9300193786621
