,Benchmark,Instance #,Cluster #,so-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,169.91019082069397
1,ICELL8_SE_B_kallisto_umap.csv,553,5,191.23577213287354
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,917.7195284366608
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,1022.4672148227692
4,10X_LLU_A_umitools_umap.csv,2476,7,905.8529884815216
5,10X_LLU_A_zumi_umap.csv,2825,7,1030.3406097888947
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,420.25243639945984
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,455.92093110084534
8,10X_LLU_B_umitools_umap.csv,1184,6,415.14704155921936
9,10X_LLU_B_zumi_umap.csv,1207,6,419.63237166404724
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,2361.826570749283
11,10X_NCI_A_cellranger3.1_umap.csv,6050,9,2655.6706840991974
12,10X_NCI_A_umitools_umap.csv,5344,9,2364.667828321457
13,10X_NCI_A_zumi_umap.csv,5385,9,2601.7013170719147
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,1281.814091682434
15,10X_NCI_B_cellranger3.1_umap.csv,3059,8,1653.4155492782593
16,10X_NCI_B_umitools_umap.csv,2630,7,1308.313322544098
17,10X_NCI_B_zumi_umap.csv,2836,8,1544.441036939621
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,9,2532.013269662857
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,2683.675181388855
20,10X_NCI_M_A_umitools_umap.csv,5339,10,3392.7025327682495
21,10X_NCI_M_A_zumi_umap.csv,5416,9,3279.1521067619324
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,1276.2181706428528
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,1738.5888516902924
24,10X_NCI_M_B_umitools_umap.csv,2628,7,1337.1493537425995
25,10X_NCI_M_B_zumi_umap.csv,2805,7,1471.5294742584229
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,100.2465672492981
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,102.17066597938538
28,C1_FDA_HT_A_rsem_umap.csv,197,3,106.93519473075867
29,C1_FDA_HT_B_featureCounts_umap.csv,231,4,127.60228300094604
30,C1_FDA_HT_B_kallisto_umap.csv,224,4,126.52958059310913
31,C1_FDA_HT_B_rsem_umap.csv,231,4,127.22403597831726
32,C1_LLU_A_featureCounts_umap.csv,70,3,74.73975944519043
33,C1_LLU_A_kallisto_umap.csv,72,3,74.3954131603241
34,C1_LLU_A_rsem_umap.csv,71,3,68.42134284973145
35,C1_LLU_B_featureCounts_umap.csv,59,3,72.12605357170105
36,C1_LLU_B_kallisto_umap.csv,60,3,70.4409830570221
37,C1_LLU_B_rsem_umap.csv,60,3,74.19891047477722
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,275.3668096065521
39,ICELL8_PE_A_kallisto_umap.csv,570,5,277.90718126296997
40,ICELL8_PE_A_rsem_umap.csv,563,5,268.1024386882782
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,225.30075454711914
42,ICELL8_PE_B_kallisto_umap.csv,551,5,257.6178123950958
43,ICELL8_PE_B_rsem_umap.csv,548,5,258.50662088394165
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,228.231858253479
45,ICELL8_SE_A_rsem_umap.csv,569,5,261.42287588119507
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,224.56593680381775
47,ICELL8_SE_B_rsem_umap.csv,549,5,264.8693697452545
