,Benchmark,Instance #,Cluster #,so-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,190.65034580230713
1,ICELL8_SE_B_kallisto_umap.csv,553,5,217.97884440422058
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,1051.6343982219696
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,1172.5974745750427
4,10X_LLU_A_umitools_umap.csv,2476,7,1032.6764912605286
5,10X_LLU_A_zumi_umap.csv,2825,7,1168.9021666049957
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,470.1317868232727
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,511.2245969772339
8,10X_LLU_B_umitools_umap.csv,1184,5,416.7576684951782
9,10X_LLU_B_zumi_umap.csv,1207,5,411.3073847293854
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,2640.8254108428955
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,3270.528499364853
12,10X_NCI_A_umitools_umap.csv,5344,9,2647.8044288158417
13,10X_NCI_A_zumi_umap.csv,5385,9,2683.7449901103973
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,1060.0334010124207
15,10X_NCI_B_cellranger3.1_umap.csv,3059,8,1392.423148393631
16,10X_NCI_B_umitools_umap.csv,2630,7,1104.9245500564575
17,10X_NCI_B_zumi_umap.csv,2836,7,1170.5318973064423
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,8,2414.0109248161316
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,3010.157087087631
20,10X_NCI_M_A_umitools_umap.csv,5339,9,2662.74157166481
21,10X_NCI_M_A_zumi_umap.csv,5416,9,2686.5289323329926
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,1069.45716714859
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,1394.6642796993256
24,10X_NCI_M_B_umitools_umap.csv,2628,7,1082.0403199195862
25,10X_NCI_M_B_zumi_umap.csv,2805,7,1175.3781509399414
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,86.02644109725952
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,87.70036625862122
28,C1_FDA_HT_A_rsem_umap.csv,197,3,87.74121475219727
29,C1_FDA_HT_B_featureCounts_umap.csv,231,3,94.65761494636536
30,C1_FDA_HT_B_kallisto_umap.csv,224,3,89.78634548187256
31,C1_FDA_HT_B_rsem_umap.csv,231,3,87.29618167877197
32,C1_LLU_A_featureCounts_umap.csv,70,3,58.90073251724243
33,C1_LLU_A_kallisto_umap.csv,72,3,58.53337621688843
34,C1_LLU_A_rsem_umap.csv,71,3,59.496548891067505
35,C1_LLU_B_featureCounts_umap.csv,59,3,58.87145972251892
36,C1_LLU_B_kallisto_umap.csv,60,3,58.49873471260071
37,C1_LLU_B_rsem_umap.csv,60,3,56.43077373504639
38,ICELL8_PE_A_featureCounts_umap.csv,568,4,185.47612619400024
39,ICELL8_PE_A_kallisto_umap.csv,570,4,186.74534630775452
40,ICELL8_PE_A_rsem_umap.csv,563,4,189.14085721969604
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,182.7733814716339
42,ICELL8_PE_B_kallisto_umap.csv,551,4,181.5138669013977
43,ICELL8_PE_B_rsem_umap.csv,548,4,188.1568422317505
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,189.02550554275513
45,ICELL8_SE_A_rsem_umap.csv,569,4,186.3404233455658
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,189.96930527687073
47,ICELL8_SE_B_rsem_umap.csv,549,5,216.61582493782043
