,Benchmark,Instance #,Cluster #,so-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,158.06133580207825
1,ICELL8_SE_B_kallisto_umap.csv,553,5,179.1158401966095
2,10X_LLU_A_cellranger2.0_umap.csv,2505,6,771.9823315143585
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,959.252081155777
4,10X_LLU_A_umitools_umap.csv,2476,7,853.0410792827606
5,10X_LLU_A_zumi_umap.csv,2825,7,958.9811882972717
6,10X_LLU_B_cellranger2.0_umap.csv,1211,5,347.86876344680786
7,10X_LLU_B_cellranger3.1_umap.csv,1327,5,376.36392188072205
8,10X_LLU_B_umitools_umap.csv,1184,5,342.2158205509186
9,10X_LLU_B_zumi_umap.csv,1207,5,348.13951301574707
10,10X_NCI_A_cellranger2.0_umap.csv,5355,8,1973.448525428772
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,2702.369152545929
12,10X_NCI_A_umitools_umap.csv,5344,9,2179.558361530304
13,10X_NCI_A_zumi_umap.csv,5385,8,1997.4051144123077
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,884.4221506118774
15,10X_NCI_B_cellranger3.1_umap.csv,3059,8,1159.9415321350098
16,10X_NCI_B_umitools_umap.csv,2630,7,901.2717142105103
17,10X_NCI_B_zumi_umap.csv,2836,7,967.4905204772949
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,8,1991.0745820999146
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,2544.080935239792
20,10X_NCI_M_A_umitools_umap.csv,5339,9,2188.94952750206
21,10X_NCI_M_A_zumi_umap.csv,5416,9,2220.502247571945
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,882.436448097229
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,1150.1727600097656
24,10X_NCI_M_B_umitools_umap.csv,2628,7,895.2671134471893
25,10X_NCI_M_B_zumi_umap.csv,2805,7,953.9130721092224
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,73.27280592918396
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,74.15943813323975
28,C1_FDA_HT_A_rsem_umap.csv,197,3,74.03879117965698
29,C1_FDA_HT_B_featureCounts_umap.csv,231,3,79.89473605155945
30,C1_FDA_HT_B_kallisto_umap.csv,224,3,79.2551748752594
31,C1_FDA_HT_B_rsem_umap.csv,231,3,79.87944650650024
32,C1_LLU_A_featureCounts_umap.csv,70,3,53.14333701133728
33,C1_LLU_A_kallisto_umap.csv,72,3,53.537543058395386
34,C1_LLU_A_rsem_umap.csv,71,3,52.84607934951782
35,C1_LLU_B_featureCounts_umap.csv,59,3,49.61069846153259
36,C1_LLU_B_kallisto_umap.csv,60,3,51.12735199928284
37,C1_LLU_B_rsem_umap.csv,60,3,51.509342432022095
38,ICELL8_PE_A_featureCounts_umap.csv,568,4,159.39345574378967
39,ICELL8_PE_A_kallisto_umap.csv,570,4,156.7897891998291
40,ICELL8_PE_A_rsem_umap.csv,563,4,157.70886087417603
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,155.98690485954285
42,ICELL8_PE_B_kallisto_umap.csv,551,4,155.62011241912842
43,ICELL8_PE_B_rsem_umap.csv,548,4,155.5693256855011
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,159.17245030403137
45,ICELL8_SE_A_rsem_umap.csv,569,4,159.02589797973633
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,156.5704526901245
47,ICELL8_SE_B_rsem_umap.csv,549,4,156.30590891838074
