,Benchmark,Instance #,Cluster #,so-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,168.94830179214478
1,ICELL8_SE_B_kallisto_umap.csv,553,5,190.12045049667358
2,10X_LLU_A_cellranger2.0_umap.csv,2505,6,831.3951501846313
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,1022.5995409488678
4,10X_LLU_A_umitools_umap.csv,2476,7,904.5825250148773
5,10X_LLU_A_zumi_umap.csv,2825,7,1035.8935101032257
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,421.96456933021545
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,458.74519777297974
8,10X_LLU_B_umitools_umap.csv,1184,5,366.4495859146118
9,10X_LLU_B_zumi_umap.csv,1207,5,375.1386799812317
10,10X_NCI_A_cellranger2.0_umap.csv,5355,8,2120.8546340465546
11,10X_NCI_A_cellranger3.1_umap.csv,6050,9,2669.4949395656586
12,10X_NCI_A_umitools_umap.csv,5344,9,2375.1867594718933
13,10X_NCI_A_zumi_umap.csv,5385,8,3201.9733366966248
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,1965.7144613265991
15,10X_NCI_B_cellranger3.1_umap.csv,3059,7,2268.7850766181946
16,10X_NCI_B_umitools_umap.csv,2630,7,1899.7098543643951
17,10X_NCI_B_zumi_umap.csv,2836,7,2126.7506120204926
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,8,4171.601699113846
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,5343.526813983917
20,10X_NCI_M_A_umitools_umap.csv,5339,10,5149.99738740921
21,10X_NCI_M_A_zumi_umap.csv,5416,9,4719.029095411301
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,1908.6278841495514
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,2169.524600982666
24,10X_NCI_M_B_umitools_umap.csv,2628,7,959.3202850818634
25,10X_NCI_M_B_zumi_umap.csv,2805,7,1029.8693346977234
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,75.94050431251526
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,77.85937094688416
28,C1_FDA_HT_A_rsem_umap.csv,197,3,77.19098091125488
29,C1_FDA_HT_B_featureCounts_umap.csv,231,3,83.32234811782837
30,C1_FDA_HT_B_kallisto_umap.csv,224,3,82.42856311798096
31,C1_FDA_HT_B_rsem_umap.csv,231,3,82.25867462158203
32,C1_LLU_A_featureCounts_umap.csv,70,3,53.18263506889343
33,C1_LLU_A_kallisto_umap.csv,72,3,53.47131824493408
34,C1_LLU_A_rsem_umap.csv,71,3,52.84245228767395
35,C1_LLU_B_featureCounts_umap.csv,59,3,50.57769298553467
36,C1_LLU_B_kallisto_umap.csv,60,3,50.99245071411133
37,C1_LLU_B_rsem_umap.csv,60,3,50.945425510406494
38,ICELL8_PE_A_featureCounts_umap.csv,568,4,168.9055802822113
39,ICELL8_PE_A_kallisto_umap.csv,570,4,166.65110301971436
40,ICELL8_PE_A_rsem_umap.csv,563,4,167.53225302696228
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,161.64794254302979
42,ICELL8_PE_B_kallisto_umap.csv,551,4,162.86978912353516
43,ICELL8_PE_B_rsem_umap.csv,548,4,162.4155478477478
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,166.94252109527588
45,ICELL8_SE_A_rsem_umap.csv,569,4,165.8109803199768
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,165.3640902042389
47,ICELL8_SE_B_rsem_umap.csv,549,4,165.01873922348022
