,Benchmark,Instance #,Cluster #,so-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,167.13536763191223
1,ICELL8_SE_B_kallisto_umap.csv,553,5,187.96544981002808
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,916.5140535831451
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,1023.8396332263947
4,10X_LLU_A_umitools_umap.csv,2476,8,1001.5707001686096
5,10X_LLU_A_zumi_umap.csv,2825,7,1033.2399892807007
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,420.73773884773254
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,453.5908739566803
8,10X_LLU_B_umitools_umap.csv,1184,6,412.60835003852844
9,10X_LLU_B_zumi_umap.csv,1207,5,370.27840757369995
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,2358.6956491470337
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,2895.140079975128
12,10X_NCI_A_umitools_umap.csv,5344,9,2365.2049860954285
13,10X_NCI_A_zumi_umap.csv,5385,9,3387.6054995059967
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,1456.5034399032593
15,10X_NCI_B_cellranger3.1_umap.csv,3059,8,1883.0330367088318
16,10X_NCI_B_umitools_umap.csv,2630,8,1604.5349869728088
17,10X_NCI_B_zumi_umap.csv,2836,7,1597.8005936145782
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,8,3209.161284685135
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,4032.770318031311
20,10X_NCI_M_A_umitools_umap.csv,5339,9,3527.139403104782
21,10X_NCI_M_A_zumi_umap.csv,5416,9,3613.1007418632507
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,1452.5023279190063
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,1862.4102523326874
24,10X_NCI_M_B_umitools_umap.csv,2628,7,1486.3814272880554
25,10X_NCI_M_B_zumi_umap.csv,2805,8,1739.6574609279633
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,115.36481213569641
27,C1_FDA_HT_A_kallisto_umap.csv,195,4,126.80033564567566
28,C1_FDA_HT_A_rsem_umap.csv,197,3,114.30081987380981
29,C1_FDA_HT_B_featureCounts_umap.csv,231,4,137.10212349891663
30,C1_FDA_HT_B_kallisto_umap.csv,224,4,136.9517161846161
31,C1_FDA_HT_B_rsem_umap.csv,231,4,138.7884967327118
32,C1_LLU_A_featureCounts_umap.csv,70,3,76.82098197937012
33,C1_LLU_A_kallisto_umap.csv,72,3,77.39417624473572
34,C1_LLU_A_rsem_umap.csv,71,3,77.3718740940094
35,C1_LLU_B_featureCounts_umap.csv,59,3,74.0280089378357
36,C1_LLU_B_kallisto_umap.csv,60,3,74.55233240127563
37,C1_LLU_B_rsem_umap.csv,60,3,74.23068308830261
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,294.008896112442
39,ICELL8_PE_A_kallisto_umap.csv,570,5,291.65137934684753
40,ICELL8_PE_A_rsem_umap.csv,563,5,290.2565221786499
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,248.22406148910522
42,ICELL8_PE_B_kallisto_umap.csv,551,5,288.2270748615265
43,ICELL8_PE_B_rsem_umap.csv,548,4,248.38017058372498
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,247.60955238342285
45,ICELL8_SE_A_rsem_umap.csv,569,5,189.17123103141785
46,ICELL8_SE_B_featureCounts_umap.csv,550,5,197.12268590927124
47,ICELL8_SE_B_rsem_umap.csv,549,5,221.82385540008545
