,Benchmark,Instance #,Cluster #,so-time
0,ICELL8_SE_A_kallisto_umap.csv,571,5,185.57656168937683
1,ICELL8_SE_B_kallisto_umap.csv,553,5,183.13826441764832
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,873.4422924518585
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,977.535924911499
4,10X_LLU_A_umitools_umap.csv,2476,8,957.0597507953644
5,10X_LLU_A_zumi_umap.csv,2825,8,1086.1849896907806
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,399.5494956970215
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,438.82910442352295
8,10X_LLU_B_umitools_umap.csv,1184,6,396.78686475753784
9,10X_LLU_B_zumi_umap.csv,1207,6,401.02511405944824
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,2332.943523645401
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,3409.7499346733093
12,10X_NCI_A_umitools_umap.csv,5344,9,2627.0402324199677
13,10X_NCI_A_zumi_umap.csv,5385,9,3353.388070344925
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,1362.2022840976715
15,10X_NCI_B_cellranger3.1_umap.csv,3059,8,1727.2397961616516
16,10X_NCI_B_umitools_umap.csv,2630,8,1491.486831188202
17,10X_NCI_B_zumi_umap.csv,2836,7,1056.9128587245941
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,9,2356.3218042850494
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,2771.6985445022583
20,10X_NCI_M_A_umitools_umap.csv,5339,10,3604.5518708229065
21,10X_NCI_M_A_zumi_umap.csv,5416,9,3336.9450998306274
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,1340.9655265808105
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,1715.5005378723145
24,10X_NCI_M_B_umitools_umap.csv,2628,7,1357.169661283493
25,10X_NCI_M_B_zumi_umap.csv,2805,7,1328.8656964302063
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,89.90331411361694
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,111.45805811882019
28,C1_FDA_HT_A_rsem_umap.csv,197,3,110.06694459915161
29,C1_FDA_HT_B_featureCounts_umap.csv,231,4,138.77058577537537
30,C1_FDA_HT_B_kallisto_umap.csv,224,4,129.21205115318298
31,C1_FDA_HT_B_rsem_umap.csv,231,4,131.91399502754211
32,C1_LLU_A_featureCounts_umap.csv,70,3,74.71565914154053
33,C1_LLU_A_kallisto_umap.csv,72,3,69.63561034202576
34,C1_LLU_A_rsem_umap.csv,71,3,69.18429207801819
35,C1_LLU_B_featureCounts_umap.csv,59,3,65.87983918190002
36,C1_LLU_B_kallisto_umap.csv,60,3,68.08322620391846
37,C1_LLU_B_rsem_umap.csv,60,3,66.41009163856506
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,273.0409531593323
39,ICELL8_PE_A_kallisto_umap.csv,570,5,284.12533617019653
40,ICELL8_PE_A_rsem_umap.csv,563,5,284.1993143558502
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,225.242431640625
42,ICELL8_PE_B_kallisto_umap.csv,551,4,222.11287713050842
43,ICELL8_PE_B_rsem_umap.csv,548,5,214.26039481163025
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,177.17881202697754
45,ICELL8_SE_A_rsem_umap.csv,569,4,170.94161558151245
46,ICELL8_SE_B_featureCounts_umap.csv,550,5,196.3248164653778
47,ICELL8_SE_B_rsem_umap.csv,549,5,209.42975068092346
