,Benchmark,Instance #,Cluster #,so-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,160.89632487297058
1,ICELL8_SE_B_kallisto_umap.csv,553,4,156.84111618995667
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,861.4297137260437
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,962.9758639335632
4,10X_LLU_A_umitools_umap.csv,2476,7,847.3344745635986
5,10X_LLU_A_zumi_umap.csv,2825,7,963.4046919345856
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,393.6218807697296
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,427.2902388572693
8,10X_LLU_B_umitools_umap.csv,1184,5,342.668732881546
9,10X_LLU_B_zumi_umap.csv,1207,5,349.37175035476685
10,10X_NCI_A_cellranger2.0_umap.csv,5355,8,1978.639125585556
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,3035.354218482971
12,10X_NCI_A_umitools_umap.csv,5344,9,2314.1739003658295
13,10X_NCI_A_zumi_umap.csv,5385,9,2538.8183541297913
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,1114.8597214221954
15,10X_NCI_B_cellranger3.1_umap.csv,3059,8,1451.661006450653
16,10X_NCI_B_umitools_umap.csv,2630,7,1136.4739899635315
17,10X_NCI_B_zumi_umap.csv,2836,7,1228.9175226688385
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,8,2273.9372041225433
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,2508.792372226715
20,10X_NCI_M_A_umitools_umap.csv,5339,9,2161.8199582099915
21,10X_NCI_M_A_zumi_umap.csv,5416,9,2531.610855817795
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,1207.7815418243408
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,7,1397.9107370376587
24,10X_NCI_M_B_umitools_umap.csv,2628,7,1176.8305654525757
25,10X_NCI_M_B_zumi_umap.csv,2805,7,1259.1001148223877
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,93.06784653663635
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,93.00322031974792
28,C1_FDA_HT_A_rsem_umap.csv,197,3,94.10936665534973
29,C1_FDA_HT_B_featureCounts_umap.csv,231,3,100.8951723575592
30,C1_FDA_HT_B_kallisto_umap.csv,224,3,100.17695260047913
31,C1_FDA_HT_B_rsem_umap.csv,231,3,100.51731157302856
32,C1_LLU_A_featureCounts_umap.csv,70,3,64.92511510848999
33,C1_LLU_A_kallisto_umap.csv,72,3,67.46067976951599
34,C1_LLU_A_rsem_umap.csv,71,3,65.45176601409912
35,C1_LLU_B_featureCounts_umap.csv,59,3,62.42501759529114
36,C1_LLU_B_kallisto_umap.csv,60,3,62.52143955230713
37,C1_LLU_B_rsem_umap.csv,60,3,62.82000517845154
38,ICELL8_PE_A_featureCounts_umap.csv,568,4,204.30130195617676
39,ICELL8_PE_A_kallisto_umap.csv,570,4,204.4370608329773
40,ICELL8_PE_A_rsem_umap.csv,563,4,200.15858936309814
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,200.06322383880615
42,ICELL8_PE_B_kallisto_umap.csv,551,4,200.78654766082764
43,ICELL8_PE_B_rsem_umap.csv,548,4,197.75835037231445
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,204.42600679397583
45,ICELL8_SE_A_rsem_umap.csv,569,4,204.26921391487122
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,200.43105220794678
47,ICELL8_SE_B_rsem_umap.csv,549,5,228.2563407421112
